#{"t_start": 1513094816.3520184, "gym_version": "0.9.4", "env_id": "DemonAttackNoFrameskip-v4"}
r,l,t
70.0,511,13.051049
90.0,554,22.607869
110.0,1450,50.867284
205.0,1205,78.654119
190.0,2378,133.224864
90.0,774,151.374029
80.0,494,162.656608
235.0,2515,220.238413
90.0,653,235.151154
130.0,756,252.281105
190.0,1826,294.4759
150.0,698,310.355861
310.0,2162,359.717088
250.0,1185,386.705772
110.0,1229,415.003624
480.0,1884,457.97215
100.0,1008,481.327672
205.0,1648,519.798869
110.0,763,537.371314
265.0,2171,587.285936
70.0,670,602.571316
220.0,986,624.80374
295.0,2622,685.577728
265.0,1264,714.66918
90.0,576,727.878967
175.0,1167,754.502845
265.0,1941,798.872303
205.0,912,819.742047
150.0,1551,855.774174
160.0,2668,917.47858
120.0,2987,986.782592
140.0,1054,1010.755901
110.0,602,1024.713842
50.0,507,1036.367179
90.0,746,1053.50272
325.0,1207,1081.236447
120.0,440,1091.222563
60.0,381,1099.869232
60.0,326,1107.245182
130.0,630,1121.726244
220.0,1005,1145.087907
310.0,2543,1203.883916
175.0,1177,1231.120028
160.0,586,1244.39547
130.0,1029,1267.99714
205.0,1070,1292.526715
140.0,929,1313.966455
120.0,700,1330.098186
150.0,1026,1353.517489
90.0,953,1375.546765
190.0,961,1397.625003
100.0,537,1410.068826
150.0,1210,1438.055387
90.0,617,1452.027459
280.0,1310,1481.906832
40.0,331,1489.324251
60.0,366,1497.625474
130.0,742,1514.609351
120.0,604,1528.336917
120.0,725,1545.118011
235.0,1129,1571.034618
150.0,1251,1599.966435
205.0,900,1620.968976
150.0,794,1639.365938
340.0,1303,1669.106785
50.0,319,1676.254512
110.0,461,1686.873493
80.0,519,1698.569224
120.0,478,1709.549426
175.0,976,1732.108913
110.0,553,1744.600464
160.0,1389,1776.90056
250.0,994,1799.561002
325.0,1415,1832.236549
70.0,332,1839.650234
150.0,710,1855.974204
250.0,801,1874.518049
50.0,238,1879.666598
120.0,765,1896.968343
80.0,469,1907.480184
130.0,803,1925.854234
100.0,614,1939.654156
60.0,424,1949.411359
90.0,533,1961.561992
120.0,910,1982.778542
265.0,1078,2007.761239
235.0,756,2025.060919
120.0,1156,2051.696035
110.0,614,2065.775844
80.0,570,2078.851659
220.0,884,2099.335541
90.0,594,2113.087958
175.0,942,2134.836058
110.0,576,2148.264105
265.0,1052,2173.188709
220.0,1057,2197.173025
205.0,1114,2222.535102
90.0,608,2236.415273
190.0,947,2258.175076
120.0,548,2270.815639
130.0,580,2283.912581
175.0,883,2304.140615
140.0,840,2323.512659
90.0,516,2334.955456
130.0,625,2349.332135
190.0,1005,2372.355147
235.0,1019,2395.575313
80.0,540,2407.739205
40.0,353,2415.627379
175.0,844,2435.259661
120.0,639,2449.930991
150.0,948,2471.977021
295.0,1816,2514.103722
250.0,1297,2543.871916
160.0,946,2565.982694
40.0,274,2571.891201
120.0,604,2585.979178
220.0,952,2607.695701
70.0,402,2616.623586
30.0,230,2621.662669
50.0,302,2628.361307
100.0,705,2644.55639
140.0,749,2661.359366
175.0,882,2681.516762
90.0,479,2692.441321
110.0,468,2703.114078
120.0,653,2718.088608
140.0,658,2733.365012
280.0,1265,2762.833645
120.0,552,2775.42415
120.0,629,2789.864658
190.0,727,2806.46791
140.0,711,2822.841413
205.0,708,2838.734363
295.0,963,2860.959182
60.0,495,2872.083894
140.0,837,2891.178557
100.0,582,2904.927257
100.0,513,2916.599683
100.0,609,2930.429542
160.0,810,2948.808581
90.0,369,2957.070151
250.0,973,2979.348393
120.0,514,2991.031943
205.0,1167,3018.044965
220.0,1170,3045.239346
80.0,447,3055.106608
140.0,546,3067.619307
235.0,1090,3092.624678
150.0,398,3101.754499
140.0,711,3117.717356
265.0,1334,3148.681691
90.0,408,3157.999346
235.0,1269,3186.992205
325.0,1108,3211.875357
120.0,639,3226.515393
130.0,813,3245.094448
310.0,1353,3275.909983
90.0,578,3289.090478
235.0,1065,3312.998973
70.0,546,3325.343827
265.0,1409,3357.470063
120.0,736,3374.180065
120.0,545,3386.306806
235.0,1189,3412.71011
295.0,2121,3460.750887
130.0,933,3482.1743
50.0,221,3486.860997
100.0,682,3501.54688
90.0,717,3517.942835
640.0,1737,3557.521175
50.0,317,3564.524208
130.0,972,3586.740386
160.0,1100,3611.38931
150.0,882,3631.053773
130.0,795,3648.768594
100.0,404,3657.873013
140.0,679,3673.280149
295.0,1266,3702.171866
130.0,613,3716.0352
175.0,744,3732.87103
160.0,824,3751.38015
150.0,787,3769.144523
295.0,1107,3794.652529
80.0,766,3812.04827
190.0,891,3832.172472
100.0,403,3841.116974
150.0,780,3858.934294
120.0,718,3875.038501
60.0,351,3882.908205
120.0,562,3895.464983
110.0,347,3903.350839
90.0,558,3915.842103
90.0,640,3930.409842
250.0,1027,3953.476216
295.0,1069,3977.795095
175.0,670,3993.007938
60.0,376,4001.406718
205.0,1162,4027.632505
310.0,1258,4056.438146
160.0,737,4072.755958
130.0,616,4086.784091
150.0,801,4104.887803
110.0,684,4120.128656
480.0,1554,4155.199537
140.0,776,4172.588615
90.0,500,4184.002738
310.0,1172,4210.793118
90.0,594,4224.191918
70.0,446,4234.27723
120.0,649,4249.036571
480.0,1564,4284.577405
205.0,1203,4312.33138
80.0,521,4324.578075
220.0,871,4344.830129
370.0,1229,4373.171897
385.0,1417,4405.956065
150.0,1054,4430.042682
60.0,366,4438.498305
720.0,1750,4479.395955
340.0,1361,4510.800533
2355.0,2493,4568.118779
205.0,1009,4590.974131
370.0,1554,4626.819612
295.0,1002,4649.700079
190.0,1257,4678.557852
190.0,976,4700.672152
235.0,991,4723.611986
190.0,755,4740.862068
150.0,810,4759.490527
355.0,1157,4786.654083
205.0,1915,4830.459614
220.0,1011,4850.789191
250.0,1207,4875.048199
280.0,1069,4896.457818
280.0,997,4916.946786
140.0,859,4934.135983
205.0,1178,4957.793231
190.0,1064,4979.091137
220.0,854,4996.52882
140.0,610,5008.518147
540.0,2074,5050.435531
190.0,943,5069.538311
310.0,1257,5094.551
120.0,708,5108.853612
325.0,1345,5136.010414
295.0,1559,5167.556127
150.0,797,5183.515526
205.0,741,5198.266138
280.0,1252,5223.724845
355.0,1367,5251.386864
90.0,417,5259.724142
340.0,1459,5289.151244
235.0,1203,5313.369701
175.0,1208,5338.147933
160.0,808,5354.352321
820.0,1821,5391.175878
385.0,1335,5418.430602
90.0,596,5430.296898
250.0,853,5447.680743
220.0,1127,5470.500264
175.0,889,5488.353853
190.0,764,5503.659458
205.0,1123,5526.820717
700.0,1958,5566.61962
265.0,994,5586.849797
50.0,379,5594.381666
220.0,1039,5615.3668
220.0,882,5633.294888
340.0,1242,5658.406449
205.0,1130,5681.013136
385.0,1275,5706.498319
150.0,787,5722.656969
190.0,857,5740.342396
295.0,1193,5767.574908
205.0,1068,5792.131482
310.0,1910,5836.022041
325.0,1572,5867.898237
520.0,1830,5904.672007
460.0,2021,5945.414896
900.0,2310,5992.284004
295.0,1268,6018.393108
355.0,1193,6042.305325
385.0,1684,6076.223278
130.0,705,6090.65241
205.0,919,6109.363013
370.0,1450,6138.90405
265.0,1634,6171.558982
370.0,1707,6206.094853
205.0,772,6221.679275
150.0,921,6239.997319
385.0,1571,6271.958755
1160.0,1975,6311.637091
340.0,1619,6344.342031
355.0,1302,6371.078056
80.0,541,6381.636458
580.0,1662,6415.156491
385.0,1854,6452.863899
355.0,1596,6485.069967
295.0,1262,6510.551907
2460.0,2987,6570.292082
325.0,1498,6600.668984
340.0,1328,6627.237003
310.0,1313,6653.802255
295.0,1028,6674.496064
310.0,1198,6698.726695
385.0,1453,6728.261599
150.0,938,6746.822477
190.0,1010,6767.229082
385.0,1242,6792.379546
1200.0,2445,6841.60855
90.0,652,6854.612644
295.0,1721,6889.16324
1440.0,2422,6938.418833
355.0,1522,6969.235291
140.0,990,6989.596827
880.0,2021,7030.734625
370.0,1370,7058.123869
120.0,514,7068.32022
370.0,1671,7101.790242
420.0,1366,7128.954651
150.0,687,7142.353865
580.0,1788,7178.889173
370.0,1158,7201.980714
340.0,1335,7228.669362
1140.0,1979,7268.920819
280.0,1088,7290.756115
760.0,1847,7327.966348
540.0,1550,7358.950485
680.0,1404,7387.397317
325.0,1169,7411.137121
370.0,1552,7442.571216
325.0,1382,7470.682542
325.0,1287,7496.509655
385.0,1715,7531.058936
370.0,1566,7562.576695
110.0,777,7578.010914
265.0,1017,7598.462984
310.0,1203,7622.962547
440.0,1408,7651.521832
1260.0,2158,7695.15452
720.0,2130,7738.766923
1040.0,1723,7773.668102
3315.0,4145,7857.132149
1900.0,2801,7914.465805
310.0,1318,7940.400719
2465.0,3018,8002.025583
140.0,681,8015.803586
1660.0,2309,8062.285678
820.0,1767,8098.155911
295.0,920,8116.814737
1420.0,2464,8166.670996
265.0,1409,8195.014431
1940.0,2506,8245.616197
600.0,1368,8273.133411
280.0,1337,8299.931836
1100.0,2137,8342.838993
355.0,1213,8367.356004
420.0,1202,8391.911601
460.0,1447,8420.491032
130.0,710,8434.541085
620.0,1670,8468.167194
110.0,576,8479.869712
440.0,1739,8514.941141
1620.0,3450,8585.084827
2025.0,3293,8651.347234
400.0,1665,8684.741856
