#{"t_start": 1513094815.789756, "gym_version": "0.9.4", "env_id": "QbertNoFrameskip-v4"}
r,l,t
200.0,440,12.385121
75.0,316,17.760978
50.0,300,22.838864
150.0,362,29.070424
400.0,416,36.231673
75.0,320,41.893285
0.0,282,48.645854
250.0,346,56.422577
200.0,385,65.061524
125.0,337,72.770952
150.0,392,81.56723
50.0,253,87.140125
175.0,303,94.045494
25.0,293,100.533382
200.0,347,108.357697
0.0,283,114.437904
225.0,362,122.489202
50.0,302,129.18175
25.0,294,135.754331
0.0,281,142.273141
25.0,290,148.907365
75.0,307,155.638357
25.0,286,162.21988
50.0,301,168.894217
350.0,490,179.905185
250.0,403,188.859382
350.0,378,197.439027
200.0,387,206.071085
225.0,355,213.909411
100.0,353,221.859977
25.0,284,228.199038
50.0,268,234.23052
75.0,274,240.156573
50.0,309,247.133326
75.0,306,253.845276
125.0,273,260.014922
75.0,299,266.647275
275.0,417,276.109622
100.0,318,283.099272
125.0,392,291.949189
150.0,298,298.660638
625.0,370,307.039429
250.0,365,315.191189
225.0,277,321.248751
525.0,378,329.682615
150.0,517,341.202533
200.0,357,349.088462
100.0,318,356.193838
475.0,370,364.566895
100.0,336,372.118736
100.0,332,379.536929
650.0,483,390.385981
100.0,278,396.578002
150.0,443,406.625659
350.0,400,415.698976
100.0,321,423.065275
325.0,407,431.908809
275.0,358,439.902299
50.0,296,446.532279
100.0,315,453.498613
75.0,317,460.436135
75.0,301,467.507371
25.0,286,473.877015
125.0,323,481.061647
775.0,472,492.047951
200.0,329,499.437776
175.0,316,506.420541
250.0,436,516.381062
400.0,351,524.484331
225.0,284,530.979695
200.0,400,539.95487
225.0,334,547.608175
225.0,365,555.754915
125.0,368,563.959627
175.0,329,571.28585
150.0,367,579.456426
75.0,281,585.641903
0.0,287,591.926905
75.0,318,599.068087
0.0,280,605.511606
75.0,330,612.752914
100.0,273,618.632194
25.0,286,624.95903
450.0,411,634.171739
25.0,286,640.704764
175.0,271,646.708209
75.0,345,654.558388
50.0,298,661.11711
0.0,277,667.312229
150.0,350,675.35609
100.0,303,682.238074
175.0,290,688.600516
175.0,330,696.062783
600.0,386,704.797255
150.0,330,712.250704
100.0,319,719.472751
100.0,258,725.233937
50.0,313,732.098202
75.0,315,739.051514
50.0,315,746.165809
50.0,304,752.882847
150.0,359,760.922912
25.0,290,767.233105
150.0,297,773.834285
75.0,310,780.633715
200.0,410,789.768524
100.0,314,796.974226
125.0,357,804.924254
0.0,287,811.391231
625.0,425,820.965524
700.0,527,833.056998
0.0,284,839.629735
150.0,435,849.502181
0.0,281,855.743351
50.0,316,862.757843
250.0,369,871.10801
125.0,301,877.830569
100.0,331,885.215331
175.0,377,893.69637
75.0,323,900.924901
50.0,327,908.479873
125.0,319,915.586336
175.0,350,923.405298
100.0,307,930.318715
150.0,322,937.58791
25.0,287,943.809508
300.0,359,951.906657
225.0,366,960.298537
50.0,248,965.836112
200.0,381,974.416886
175.0,275,980.713043
250.0,364,988.880667
175.0,340,996.57353
75.0,270,1002.516349
250.0,431,1012.067839
75.0,263,1017.974079
50.0,268,1024.105888
75.0,307,1031.004518
75.0,272,1037.20863
250.0,362,1045.392164
225.0,340,1053.047277
50.0,311,1060.047682
50.0,247,1065.568955
75.0,326,1072.851615
275.0,418,1082.283049
100.0,316,1089.406883
50.0,249,1094.973142
175.0,354,1102.975446
150.0,355,1111.020177
75.0,311,1118.151088
75.0,268,1124.066741
175.0,340,1131.90062
175.0,348,1139.735306
300.0,469,1150.535207
575.0,392,1159.576331
225.0,345,1167.290132
100.0,323,1174.401857
150.0,307,1181.333597
525.0,471,1192.222838
325.0,436,1201.982507
125.0,346,1209.793797
200.0,454,1220.201108
75.0,266,1226.066708
325.0,406,1235.134775
100.0,317,1242.268119
200.0,396,1251.28788
450.0,354,1259.167751
500.0,323,1266.416469
100.0,266,1272.260725
200.0,287,1278.628759
200.0,331,1286.170156
225.0,380,1294.62976
300.0,403,1303.643063
175.0,345,1311.629831
50.0,303,1318.407161
350.0,439,1328.363451
225.0,362,1336.645582
200.0,318,1343.654032
125.0,281,1349.810611
325.0,362,1357.917213
300.0,355,1365.979147
275.0,397,1375.010745
225.0,305,1381.883495
250.0,335,1389.476757
275.0,379,1397.984438
125.0,306,1405.03671
125.0,307,1412.030935
275.0,296,1418.69699
300.0,390,1427.534925
250.0,364,1435.836761
425.0,454,1445.881798
900.0,518,1457.593516
75.0,297,1464.146364
225.0,289,1470.598643
275.0,349,1478.373395
175.0,329,1485.733523
200.0,304,1492.584593
150.0,273,1498.649313
325.0,404,1507.778664
125.0,295,1514.395938
350.0,437,1524.272322
150.0,286,1530.696117
175.0,295,1537.314404
200.0,329,1544.774424
250.0,366,1553.072125
175.0,289,1559.58393
375.0,435,1569.400738
125.0,297,1576.064345
275.0,363,1584.154595
75.0,289,1590.672818
325.0,383,1599.44287
150.0,297,1606.245652
225.0,354,1614.403295
150.0,301,1621.139221
325.0,403,1630.325289
350.0,357,1638.496652
200.0,476,1649.170132
50.0,295,1655.650454
350.0,471,1666.294525
175.0,369,1674.674235
300.0,386,1683.570596
175.0,314,1690.519056
300.0,383,1699.116381
300.0,408,1708.40103
325.0,326,1715.749573
275.0,414,1725.277073
325.0,401,1734.338881
250.0,302,1741.092142
375.0,342,1748.701569
175.0,285,1754.923275
250.0,339,1762.68011
175.0,332,1770.211212
275.0,319,1777.600073
300.0,351,1785.410316
125.0,276,1791.573774
250.0,372,1799.922085
150.0,288,1806.422812
325.0,359,1814.412644
175.0,401,1823.613815
175.0,267,1829.620322
300.0,321,1836.763554
225.0,293,1843.340692
175.0,300,1850.047436
175.0,318,1857.229017
300.0,312,1864.28043
225.0,366,1872.582623
300.0,383,1881.146365
325.0,315,1888.179227
325.0,328,1895.385654
325.0,336,1902.860968
525.0,366,1910.998648
225.0,386,1919.719151
125.0,335,1927.298895
225.0,360,1935.178545
75.0,250,1940.753319
200.0,354,1948.877049
175.0,270,1954.908059
200.0,287,1961.2999
275.0,342,1969.038973
150.0,308,1976.09886
125.0,319,1983.442804
200.0,321,1990.729595
200.0,304,1997.71499
325.0,398,2006.751426
450.0,389,2015.504737
350.0,352,2023.443078
425.0,437,2033.306259
275.0,314,2040.345324
175.0,361,2048.486977
125.0,250,2054.049342
175.0,321,2061.388997
200.0,319,2068.566308
150.0,273,2074.779916
225.0,302,2081.662998
200.0,320,2088.897732
675.0,464,2099.44781
300.0,325,2106.639988
275.0,332,2114.385011
300.0,440,2124.248081
575.0,459,2134.91083
325.0,417,2144.611133
225.0,325,2152.223057
225.0,457,2162.713994
275.0,313,2169.889087
75.0,258,2175.769665
575.0,371,2183.981866
350.0,337,2191.512372
200.0,357,2199.537328
850.0,510,2210.98783
325.0,370,2219.419046
200.0,337,2226.912074
200.0,326,2234.140527
350.0,384,2242.891046
150.0,263,2248.807483
175.0,298,2255.392283
225.0,362,2263.614065
400.0,378,2272.18862
275.0,331,2279.661469
275.0,367,2287.865597
175.0,313,2294.932143
650.0,388,2303.628172
350.0,379,2312.122907
200.0,382,2320.971519
200.0,305,2327.658636
250.0,302,2334.274667
125.0,249,2339.862759
225.0,276,2346.019544
275.0,420,2355.347572
150.0,274,2361.565379
425.0,404,2370.716857
300.0,362,2378.800581
125.0,257,2384.640209
325.0,310,2391.5329
525.0,472,2402.036071
325.0,388,2410.666764
200.0,272,2416.717795
250.0,311,2423.706018
575.0,390,2432.713007
250.0,378,2441.24645
300.0,373,2449.785863
275.0,412,2459.172626
225.0,305,2465.97359
300.0,387,2474.924682
625.0,377,2483.576708
350.0,407,2492.779826
300.0,419,2502.393801
250.0,315,2509.43153
275.0,331,2516.85691
200.0,320,2524.076278
350.0,424,2533.546751
175.0,335,2541.196525
300.0,400,2550.256474
175.0,344,2558.14973
150.0,274,2564.494537
325.0,316,2571.338506
275.0,337,2579.109169
275.0,294,2585.739233
200.0,282,2592.179373
475.0,345,2599.893602
200.0,292,2606.30533
225.0,389,2614.954707
275.0,321,2622.032732
225.0,282,2628.288131
275.0,313,2635.172082
200.0,334,2642.888048
275.0,333,2650.36986
650.0,451,2660.264332
300.0,362,2668.370529
300.0,288,2674.874005
625.0,441,2684.760304
250.0,339,2692.366554
275.0,401,2701.404941
325.0,377,2709.923305
225.0,369,2718.398517
150.0,267,2724.579301
250.0,314,2731.698485
850.0,470,2742.295671
275.0,304,2749.389633
200.0,317,2756.667999
275.0,280,2762.885552
650.0,472,2773.716559
150.0,294,2780.30737
275.0,411,2789.642805
225.0,377,2798.070852
125.0,297,2804.755026
350.0,411,2814.101986
225.0,335,2821.714697
250.0,331,2829.028183
350.0,479,2839.762286
350.0,342,2847.587193
150.0,307,2854.406534
275.0,326,2861.80079
225.0,374,2870.014019
125.0,305,2876.851215
150.0,351,2884.744131
875.0,540,2897.295736
350.0,429,2907.362947
225.0,309,2914.168123
400.0,416,2923.55303
500.0,346,2931.305621
300.0,354,2939.148586
200.0,347,2947.035644
400.0,429,2956.606777
250.0,304,2963.54676
225.0,336,2970.970179
300.0,387,2979.597207
525.0,353,2987.565279
300.0,390,2996.439193
200.0,336,3003.945283
325.0,324,3011.299661
275.0,305,3018.270178
375.0,349,3026.155568
200.0,314,3033.178904
275.0,336,3040.862226
125.0,328,3048.233539
275.0,367,3056.319642
200.0,349,3064.158505
350.0,343,3071.973119
350.0,443,3081.874399
275.0,372,3090.288316
350.0,511,3102.102762
300.0,382,3110.646582
325.0,341,3118.167139
350.0,392,3127.123384
325.0,400,3136.275125
300.0,322,3143.649047
400.0,451,3153.913927
150.0,318,3161.170099
250.0,338,3168.670872
550.0,381,3177.056218
300.0,401,3186.143414
275.0,397,3194.89277
250.0,499,3206.039149
525.0,378,3214.390122
325.0,402,3223.650818
325.0,335,3231.016474
325.0,308,3237.792499
450.0,442,3247.946233
325.0,384,3256.616585
550.0,416,3265.756984
375.0,443,3275.712327
225.0,306,3282.619372
275.0,334,3290.161163
350.0,312,3297.05064
375.0,411,3306.044008
325.0,351,3313.827373
150.0,285,3320.009945
275.0,342,3327.784642
350.0,406,3336.827319
225.0,282,3343.152083
375.0,405,3352.09071
300.0,362,3360.153319
325.0,353,3367.904656
250.0,312,3375.0231
275.0,309,3381.859272
250.0,299,3388.276877
275.0,341,3395.584179
125.0,267,3401.165017
200.0,287,3407.441497
225.0,351,3415.278031
200.0,291,3421.791193
325.0,327,3429.266352
225.0,304,3435.980856
300.0,396,3444.446907
250.0,446,3454.361936
525.0,448,3464.153947
300.0,334,3471.637071
700.0,452,3481.970382
225.0,335,3489.214746
375.0,401,3497.872518
300.0,317,3504.642771
200.0,291,3511.089394
275.0,359,3519.214725
425.0,355,3526.956274
350.0,503,3538.22719
300.0,382,3546.835165
200.0,316,3553.961733
600.0,400,3562.841979
250.0,389,3571.551992
275.0,339,3578.985399
350.0,457,3589.267176
225.0,385,3597.663382
800.0,432,3607.385658
450.0,532,3619.20771
250.0,342,3626.685266
250.0,397,3635.506444
125.0,307,3641.992926
300.0,396,3650.828658
200.0,300,3657.486198
275.0,524,3669.350036
300.0,411,3678.732563
725.0,407,3687.751609
200.0,303,3694.440281
275.0,405,3703.533044
325.0,366,3711.65768
675.0,430,3721.495194
625.0,450,3731.52673
400.0,419,3740.625041
