#{"t_start": 1513094816.5547037, "gym_version": "0.9.4", "env_id": "QbertNoFrameskip-v4"}
r,l,t
100.0,345,9.947687
25.0,300,15.005849
75.0,310,20.363377
125.0,279,25.050938
50.0,293,30.040997
225.0,363,36.331999
50.0,300,41.584514
225.0,407,51.263782
200.0,327,58.597167
75.0,322,65.863189
300.0,426,75.589231
50.0,290,82.072439
50.0,291,88.522314
25.0,285,94.989208
50.0,302,101.711127
175.0,263,107.584112
125.0,302,114.092543
175.0,322,121.263082
125.0,266,127.058421
50.0,312,134.049824
50.0,295,140.908865
50.0,291,147.56736
75.0,309,154.365827
400.0,333,162.031942
0.0,283,168.30774
200.0,311,175.217818
375.0,357,183.164857
325.0,480,194.002902
275.0,318,201.109511
550.0,402,209.986907
0.0,282,216.266057
0.0,280,222.49639
0.0,286,228.836387
50.0,289,235.339293
50.0,300,241.948665
100.0,343,249.63372
75.0,318,256.761533
25.0,293,263.203879
275.0,395,272.15224
50.0,350,280.002088
200.0,405,289.151594
325.0,502,300.617597
150.0,282,306.90367
125.0,339,314.420056
175.0,357,322.372885
225.0,366,330.564793
50.0,340,337.992602
200.0,365,346.061447
550.0,492,357.250532
50.0,296,363.767588
175.0,363,371.966592
100.0,313,378.922495
225.0,440,388.798395
125.0,339,396.402836
650.0,559,409.2175
200.0,324,416.411888
125.0,313,423.577035
225.0,354,431.242055
250.0,421,440.728606
75.0,263,446.59132
0.0,282,452.751179
150.0,323,459.842686
100.0,273,466.211097
200.0,380,474.790632
225.0,345,482.540297
50.0,301,489.481731
125.0,371,497.914132
75.0,303,504.567141
175.0,397,513.56447
175.0,297,520.511664
50.0,238,525.748624
200.0,322,533.043401
250.0,311,540.073963
175.0,280,546.439693
225.0,346,554.157817
650.0,397,562.99709
75.0,327,570.279244
175.0,335,577.729431
200.0,334,585.149821
50.0,287,591.410702
25.0,241,596.680435
125.0,345,604.71742
100.0,329,611.921406
75.0,254,617.377108
25.0,238,622.536622
75.0,305,629.274961
0.0,277,635.62821
75.0,307,642.5425
100.0,309,649.398019
50.0,269,655.491316
75.0,316,662.434685
200.0,347,670.424015
25.0,284,676.898302
75.0,266,682.820399
175.0,320,689.952591
25.0,291,696.435457
50.0,310,703.437944
0.0,279,709.682623
50.0,306,716.540946
50.0,268,722.564285
175.0,359,730.547055
0.0,283,736.733472
0.0,281,743.104145
25.0,294,749.574003
525.0,460,759.953258
100.0,288,766.218029
75.0,343,773.86332
0.0,282,780.037107
250.0,358,787.972842
50.0,261,793.845058
100.0,370,802.191344
50.0,302,808.913255
25.0,300,815.779781
150.0,324,822.934615
100.0,273,829.09093
125.0,337,836.86044
200.0,323,844.21096
50.0,305,851.089778
50.0,308,857.899121
100.0,344,865.635232
75.0,309,872.460307
300.0,320,879.609827
25.0,297,886.253903
75.0,313,893.318144
475.0,349,901.181736
125.0,345,909.090505
175.0,331,916.436243
25.0,304,923.209067
25.0,298,929.974635
75.0,324,937.233346
325.0,348,944.805837
25.0,248,950.386091
50.0,257,956.236478
450.0,367,964.51092
200.0,390,973.352411
550.0,452,983.747158
200.0,382,992.374469
100.0,302,999.174897
50.0,300,1005.665327
100.0,307,1012.442758
250.0,387,1021.382599
75.0,306,1028.217234
225.0,481,1039.53586
175.0,376,1047.77314
200.0,418,1057.350549
125.0,315,1064.465231
75.0,252,1069.951992
75.0,305,1076.865708
250.0,335,1084.36947
0.0,275,1090.531579
75.0,316,1097.639088
0.0,279,1103.900215
125.0,321,1111.144364
175.0,329,1118.698915
150.0,385,1127.511347
150.0,283,1133.822558
175.0,299,1140.556326
275.0,453,1150.932235
175.0,285,1157.535915
200.0,337,1165.025994
200.0,321,1172.17797
100.0,290,1178.603686
700.0,397,1187.780593
475.0,330,1195.189918
225.0,369,1203.350184
175.0,318,1210.698371
100.0,282,1217.042031
175.0,325,1224.270707
525.0,352,1232.110169
275.0,340,1239.711241
200.0,362,1247.897469
300.0,357,1255.910574
150.0,311,1262.839655
100.0,313,1269.802432
100.0,282,1276.079191
150.0,398,1285.182353
475.0,549,1297.489813
375.0,456,1307.952122
250.0,325,1315.320706
350.0,408,1324.623479
25.0,291,1331.110542
525.0,394,1340.08497
200.0,292,1346.437175
425.0,483,1357.300141
250.0,317,1364.39953
125.0,311,1371.434202
275.0,320,1378.739052
200.0,297,1385.38095
325.0,359,1393.575367
275.0,398,1402.55554
300.0,370,1411.125676
350.0,451,1421.425225
175.0,344,1429.183473
25.0,282,1435.546807
300.0,432,1445.090356
200.0,338,1452.716246
125.0,397,1461.585297
125.0,265,1467.369992
125.0,275,1473.556495
50.0,252,1479.045917
300.0,408,1488.262788
125.0,286,1494.685776
225.0,360,1502.668108
150.0,350,1510.613137
200.0,332,1518.072384
175.0,345,1525.865402
375.0,432,1535.688781
150.0,322,1542.949718
250.0,377,1551.501037
175.0,295,1558.208519
575.0,383,1566.784769
0.0,281,1573.07909
125.0,324,1580.279658
425.0,499,1591.694645
