#{"env_id": "QbertNoFrameskip-v4", "gym_version": "0.9.4", "t_start": 1513094770.8857815}
r,l,t
25.0,301,9.971506
125.0,349,17.925659
525.0,365,26.161481
200.0,305,33.151496
50.0,245,37.357529
100.0,340,45.470767
100.0,262,51.460191
125.0,348,58.407832
50.0,306,63.655565
150.0,297,68.664644
125.0,341,74.63354
175.0,320,80.281769
200.0,421,87.548615
125.0,320,95.31691
200.0,328,102.741951
125.0,341,110.562737
150.0,302,117.386462
175.0,356,125.327386
50.0,316,132.339314
100.0,323,139.683725
300.0,489,150.721742
325.0,503,162.068108
275.0,311,168.978765
250.0,343,176.852198
100.0,322,184.043009
0.0,282,190.36606
75.0,335,198.030403
175.0,347,205.947193
75.0,310,212.802399
125.0,317,220.091449
100.0,329,227.351784
0.0,278,233.476242
425.0,399,242.252823
50.0,271,248.38465
0.0,287,254.596135
25.0,295,261.156556
25.0,244,266.441264
225.0,391,275.168494
75.0,262,281.007699
200.0,311,288.162052
75.0,312,294.981855
150.0,330,302.455833
125.0,323,309.561727
125.0,308,316.511575
275.0,417,325.950401
50.0,306,332.903885
75.0,313,339.96952
150.0,330,347.421752
50.0,266,353.372348
300.0,400,362.445198
25.0,292,369.010437
25.0,292,375.419634
0.0,279,381.579714
100.0,284,388.009719
100.0,261,393.756007
0.0,290,400.366451
175.0,300,407.017533
250.0,370,415.152777
50.0,262,420.996628
50.0,307,427.70647
50.0,273,433.677107
225.0,319,440.940927
125.0,330,448.320294
175.0,350,456.062828
0.0,282,462.375989
175.0,278,468.686445
100.0,329,475.981752
75.0,311,482.998701
125.0,341,490.683804
275.0,397,499.822402
275.0,380,508.343681
225.0,291,514.849989
0.0,281,521.117709
125.0,336,528.627027
250.0,422,538.339045
525.0,431,548.236124
150.0,317,555.268751
75.0,318,562.659914
250.0,305,569.81196
75.0,358,577.957954
25.0,296,584.649187
525.0,401,593.718977
200.0,364,601.814791
450.0,432,611.729584
75.0,305,618.501742
175.0,335,626.024525
200.0,291,632.590614
75.0,315,639.735828
0.0,274,645.943982
50.0,304,652.843005
200.0,374,661.192176
175.0,308,668.046582
100.0,320,675.33436
25.0,288,681.873845
175.0,291,688.183704
400.0,336,695.719979
75.0,315,702.560355
125.0,359,710.649523
175.0,329,718.052231
125.0,294,724.502024
125.0,330,731.986742
275.0,343,739.495491
0.0,289,745.861189
225.0,337,753.660665
150.0,276,759.765653
825.0,524,771.730904
175.0,346,779.454381
250.0,329,786.876174
150.0,316,793.946115
300.0,386,802.638313
250.0,363,810.738227
75.0,263,816.568534
800.0,470,827.395059
150.0,299,834.241764
125.0,310,841.321519
175.0,357,849.371029
225.0,321,856.612135
50.0,293,863.347605
275.0,354,871.362805
100.0,324,878.81924
600.0,377,887.482643
75.0,265,893.479103
175.0,304,900.300278
575.0,368,908.689227
275.0,375,917.111703
150.0,393,925.861669
100.0,361,933.770579
200.0,327,941.164565
350.0,369,949.849086
300.0,521,961.703326
75.0,314,968.637757
250.0,356,976.670575
275.0,306,983.472557
100.0,332,990.814825
550.0,533,1003.009914
225.0,353,1010.806164
50.0,247,1016.351532
250.0,322,1023.589559
300.0,377,1032.11444
575.0,472,1042.803602
25.0,296,1049.289861
25.0,252,1054.899396
175.0,268,1060.817804
25.0,296,1067.518869
200.0,292,1073.9641
200.0,311,1081.041133
625.0,498,1092.22227
50.0,298,1098.934516
400.0,504,1110.622468
250.0,416,1119.925099
175.0,350,1127.753988
125.0,313,1135.038889
150.0,341,1142.752643
175.0,325,1149.871383
225.0,389,1158.517591
125.0,313,1165.822034
150.0,424,1175.390124
350.0,428,1185.030795
175.0,309,1192.02279
200.0,314,1199.011575
250.0,343,1206.679308
250.0,353,1214.493191
250.0,315,1221.556315
250.0,427,1231.131131
250.0,426,1240.729337
100.0,344,1248.647748
250.0,348,1256.430422
225.0,363,1264.515629
250.0,322,1271.729484
300.0,301,1278.305979
125.0,256,1283.877491
175.0,267,1289.969687
325.0,329,1297.312913
175.0,341,1304.86789
250.0,308,1311.745534
325.0,355,1319.789328
125.0,266,1325.690045
0.0,276,1332.063984
375.0,401,1341.056483
125.0,309,1347.874382
150.0,285,1354.100542
225.0,371,1362.540226
300.0,389,1371.206964
225.0,357,1379.318671
150.0,324,1386.567689
25.0,296,1393.154226
500.0,351,1401.161795
275.0,383,1409.660024
325.0,425,1419.214149
250.0,353,1427.367172
50.0,309,1434.182509
625.0,411,1443.525058
275.0,372,1452.18204
50.0,271,1458.405444
575.0,484,1469.206961
275.0,306,1476.215142
400.0,487,1487.201478
425.0,467,1497.725342
275.0,344,1505.516068
225.0,325,1512.685681
500.0,350,1520.514641
275.0,313,1527.360034
225.0,324,1534.673965
125.0,254,1540.380703
200.0,307,1547.067761
250.0,322,1554.369328
350.0,355,1562.456716
275.0,303,1569.315482
325.0,365,1577.711873
300.0,347,1585.341228
225.0,301,1592.305217
200.0,360,1600.411164
75.0,292,1606.905043
175.0,323,1614.121748
250.0,329,1621.458151
125.0,259,1627.108848
350.0,384,1635.556199
250.0,316,1642.591139
150.0,330,1649.966656
400.0,397,1659.189939
350.0,544,1671.739397
175.0,352,1679.542953
275.0,310,1686.724829
150.0,282,1692.968787
75.0,316,1700.084366
225.0,354,1708.072937
275.0,370,1716.44414
250.0,320,1723.503809
225.0,329,1731.010785
625.0,400,1739.946365
200.0,269,1746.116413
250.0,321,1753.303631
200.0,348,1761.305985
200.0,319,1768.428175
200.0,350,1776.181362
250.0,303,1782.906716
200.0,310,1789.769598
275.0,327,1797.148036
400.0,398,1805.930479
450.0,486,1816.924131
275.0,350,1824.885325
150.0,346,1832.754551
250.0,318,1839.725026
125.0,285,1846.27169
200.0,300,1853.104603
225.0,357,1861.026207
650.0,376,1869.621991
125.0,298,1876.165681
150.0,336,1883.59083
425.0,431,1893.273664
325.0,374,1901.720476
150.0,326,1909.005916
175.0,283,1915.345073
150.0,274,1921.436502
275.0,433,1930.979678
325.0,447,1941.226232
250.0,306,1947.97437
250.0,365,1956.080081
200.0,295,1962.641908
225.0,315,1969.645124
25.0,252,1975.154044
250.0,401,1984.176847
225.0,394,1993.232029
175.0,314,2000.154179
375.0,427,2009.760019
250.0,335,2017.204311
350.0,354,2025.190058
300.0,374,2033.691823
375.0,400,2042.807784
400.0,417,2052.1792
175.0,334,2059.685149
350.0,310,2066.640587
300.0,380,2075.096801
300.0,380,2083.595779
575.0,399,2092.518696
375.0,494,2103.824121
225.0,287,2110.007708
400.0,407,2119.208742
375.0,422,2129.005849
300.0,348,2136.695574
350.0,381,2145.500324
325.0,451,2155.827448
75.0,304,2162.572432
175.0,339,2169.94683
425.0,452,2180.501237
225.0,453,2190.70294
175.0,349,2198.698039
625.0,397,2207.65225
575.0,420,2217.088628
275.0,350,2224.898382
350.0,385,2233.534678
325.0,378,2242.027055
300.0,413,2251.158238
150.0,271,2257.371078
400.0,427,2266.953589
425.0,430,2276.682477
150.0,304,2283.480174
175.0,271,2289.406383
325.0,315,2296.462179
200.0,387,2305.273155
425.0,430,2315.282695
400.0,429,2324.879316
375.0,356,2332.931321
225.0,339,2340.62742
300.0,318,2347.633488
225.0,310,2354.585147
275.0,398,2363.803382
650.0,431,2373.657866
200.0,327,2380.900193
325.0,328,2388.265865
225.0,346,2396.05663
400.0,423,2405.880947
250.0,311,2412.811311
225.0,363,2420.944203
600.0,390,2429.792964
225.0,342,2437.436255
300.0,287,2443.935408
350.0,505,2455.290606
500.0,528,2467.398566
275.0,324,2474.798128
200.0,280,2480.976575
250.0,287,2487.157504
275.0,343,2495.062367
275.0,400,2503.98829
175.0,336,2511.545762
250.0,319,2519.043236
225.0,342,2526.629204
325.0,359,2534.623087
200.0,314,2541.774414
200.0,331,2549.183935
250.0,276,2555.481344
175.0,320,2562.75487
200.0,313,2569.686636
275.0,309,2576.385842
850.0,531,2588.334118
250.0,324,2595.588024
250.0,349,2603.387194
125.0,358,2611.537398
250.0,348,2619.269612
325.0,378,2628.024203
325.0,458,2638.517794
375.0,431,2648.134138
200.0,322,2655.26655
550.0,409,2664.322733
250.0,313,2671.212337
250.0,359,2679.311043
250.0,342,2687.002517
275.0,364,2695.188484
250.0,314,2702.100447
250.0,386,2710.738527
325.0,320,2717.950379
250.0,271,2723.817701
200.0,350,2731.768026
300.0,288,2738.133086
250.0,313,2745.090321
275.0,288,2751.513083
250.0,295,2758.136508
375.0,355,2766.188617
650.0,400,2775.276304
225.0,312,2782.146045
275.0,452,2792.379714
550.0,392,2801.313951
225.0,401,2810.320121
325.0,421,2819.741805
675.0,447,2830.139888
200.0,287,2836.640927
350.0,400,2845.584376
600.0,415,2855.009177
575.0,353,2862.923915
350.0,327,2870.326462
25.0,291,2876.956693
225.0,319,2884.201219
300.0,406,2893.440969
275.0,302,2900.272625
350.0,520,2911.999373
350.0,408,2921.066072
225.0,372,2929.356604
350.0,478,2940.287836
225.0,288,2946.656758
250.0,345,2954.512159
225.0,358,2962.487731
250.0,324,2969.598643
400.0,455,2979.820801
350.0,366,2988.051635
575.0,398,2997.071136
325.0,378,3005.690592
400.0,396,3014.452448
225.0,337,3022.000183
725.0,535,3034.163754
275.0,311,3041.042615
300.0,369,3049.538632
250.0,268,3055.721568
250.0,284,3062.154872
300.0,399,3071.290356
225.0,293,3077.823169
225.0,332,3085.339455
50.0,253,3091.042177
125.0,267,3096.845481
400.0,509,3108.484703
400.0,431,3118.248321
175.0,310,3125.228277
150.0,329,3132.663536
150.0,264,3138.671851
225.0,268,3144.624851
300.0,329,3151.970025
325.0,466,3162.281443
250.0,319,3169.25848
300.0,355,3177.199518
200.0,277,3183.418971
300.0,377,3191.892633
275.0,378,3200.5785
300.0,337,3208.258347
125.0,324,3215.406067
325.0,392,3223.983995
550.0,384,3232.608987
275.0,321,3239.713768
275.0,366,3247.804184
200.0,304,3254.554753
375.0,393,3263.480345
175.0,341,3271.058674
300.0,336,3278.444341
300.0,332,3286.059236
250.0,305,3292.531981
225.0,307,3299.310131
175.0,307,3306.101014
75.0,267,3312.002249
100.0,314,3318.930228
275.0,314,3326.173831
275.0,385,3334.746336
175.0,319,3341.850478
650.0,417,3351.063172
250.0,347,3358.626832
250.0,340,3366.425854
275.0,395,3375.184808
250.0,479,3385.823118
275.0,373,3393.952026
225.0,357,3402.100976
250.0,298,3408.368096
300.0,388,3416.977511
475.0,527,3428.985907
400.0,462,3439.286814
250.0,377,3447.649749
300.0,363,3455.913272
350.0,382,3464.412728
225.0,376,3472.628819
225.0,319,3479.765382
275.0,329,3487.052176
375.0,353,3494.98168
350.0,392,3503.754122
300.0,356,3511.675203
175.0,338,3519.284898
325.0,312,3526.204336
175.0,282,3532.361896
550.0,369,3540.564256
325.0,434,3550.246681
225.0,433,3559.373746
300.0,409,3568.346584
300.0,379,3576.85351
300.0,589,3589.827554
700.0,387,3598.332164
225.0,325,3605.292953
375.0,442,3614.784645
350.0,456,3624.467716
200.0,314,3631.592212
325.0,413,3640.608015
275.0,352,3648.278378
250.0,287,3654.470404
300.0,401,3663.456088
250.0,281,3669.621548
275.0,303,3676.399538
550.0,359,3684.614701
350.0,373,3692.903786
275.0,421,3702.259256
250.0,308,3709.243092
125.0,341,3716.825996
350.0,487,3727.927211
250.0,334,3735.451823
275.0,308,3742.37752
225.0,314,3749.182384
275.0,368,3757.227121
175.0,316,3764.399
250.0,329,3771.603852
350.0,410,3780.629555
275.0,361,3788.844398
300.0,406,3798.049328
275.0,308,3804.85626
300.0,306,3811.722566
275.0,368,3819.966309
400.0,395,3828.70974
1200.0,542,3840.921376
400.0,462,3851.287653
350.0,388,3859.760032
