#{"env_id": "QbertNoFrameskip-v4", "gym_version": "0.9.4", "t_start": 1513094771.307021}
r,l,t
250.0,345,10.6439
150.0,376,19.111946
0.0,285,25.541114
125.0,346,33.294618
125.0,329,39.22455
0.0,285,46.516031
25.0,288,53.232903
75.0,312,58.896967
100.0,319,64.312471
450.0,354,70.466136
225.0,431,78.053418
200.0,448,85.883568
50.0,302,92.947922
200.0,386,101.60927
75.0,334,109.248508
175.0,318,116.421873
125.0,315,123.43658
75.0,326,130.748308
600.0,675,146.156199
100.0,288,152.673918
100.0,338,160.139124
75.0,290,166.519865
275.0,382,175.318722
75.0,261,181.081255
75.0,311,188.098754
100.0,294,194.828451
25.0,288,201.156063
550.0,436,211.093725
125.0,296,217.832767
25.0,238,223.122125
100.0,292,229.54226
325.0,509,240.844636
0.0,280,247.142483
75.0,274,253.116181
0.0,278,259.247887
50.0,247,264.596136
125.0,325,271.876234
75.0,310,278.700876
125.0,274,284.994587
475.0,343,292.654729
25.0,294,299.191841
600.0,427,308.756212
175.0,407,318.020886
50.0,307,324.829666
150.0,293,331.485769
25.0,295,338.106356
175.0,341,345.862529
100.0,338,353.519156
125.0,325,360.83921
175.0,322,368.047782
175.0,424,377.541348
125.0,371,385.990751
150.0,315,392.980271
125.0,290,399.536582
100.0,321,406.727977
200.0,351,414.376511
75.0,321,421.577736
75.0,320,428.625619
75.0,268,434.507459
75.0,306,441.52999
50.0,266,447.312026
150.0,289,453.668926
0.0,286,460.085389
350.0,361,468.327317
100.0,332,475.687761
1025.0,458,486.061068
125.0,326,493.480528
175.0,329,501.075722
450.0,326,508.333956
100.0,305,515.151281
325.0,527,526.959022
150.0,310,534.112403
300.0,340,541.967185
200.0,393,550.814
200.0,332,558.342545
475.0,366,566.949929
75.0,310,574.052115
325.0,436,583.965511
150.0,341,591.707389
150.0,332,599.063589
250.0,364,607.242077
125.0,304,614.229015
500.0,363,622.330598
125.0,328,629.630438
225.0,344,637.511585
125.0,344,645.334995
250.0,348,653.289384
200.0,354,661.155713
25.0,291,667.63114
275.0,364,675.875712
300.0,375,684.389102
225.0,305,691.072724
125.0,369,699.212125
375.0,389,708.024433
50.0,302,714.818806
25.0,289,721.114434
75.0,314,728.145243
50.0,300,734.801808
100.0,273,740.815609
550.0,418,750.327166
175.0,273,756.534925
150.0,316,763.572477
75.0,312,770.517435
325.0,364,778.68654
50.0,300,785.443997
