#{"t_start": 1513017049.5549889, "env_id": "PongNoFrameskip-v4", "gym_version": "0.9.2"}
r,l,t
-21.0,1082,9.005482
-21.0,926,13.454126
-19.0,935,18.007838
-21.0,823,21.9522
-20.0,960,26.584435
-18.0,1071,31.851907
-21.0,876,36.115798
-21.0,822,40.070037
-20.0,959,44.720903
-21.0,782,48.46841
-21.0,851,52.559909
-20.0,879,56.794644
-20.0,1025,61.704922
-21.0,851,65.822999
-21.0,846,69.890101
-21.0,899,74.232555
-21.0,901,78.585099
-20.0,836,82.617024
-20.0,923,87.078897
-21.0,835,91.098289
-21.0,821,95.047215
-19.0,1294,101.310373
-21.0,847,105.39288
-20.0,925,109.849939
-21.0,927,114.313889
-21.0,760,117.975765
-21.0,820,121.914055
-20.0,896,126.226003
-21.0,805,130.112185
-20.0,895,134.433693
-20.0,987,139.167423
-19.0,935,143.672724
-20.0,966,148.340736
-20.0,1045,153.393278
-20.0,918,157.815756
-20.0,868,163.880437
-21.0,879,170.740409
-21.0,819,177.088564
-21.0,881,183.922611
-20.0,1005,191.794171
-20.0,961,199.238552
