#{"t_start": 1513017049.5630665, "env_id": "PongNoFrameskip-v4", "gym_version": "0.9.2"}
r,l,t
-21.0,758,7.399639
-21.0,760,11.08195
-20.0,959,15.697283
-21.0,843,19.808144
-20.0,900,24.145942
-21.0,1075,29.313162
-19.0,1077,34.6656
-20.0,930,39.146698
-21.0,850,43.2511
-21.0,897,47.565816
-19.0,1156,53.119765
-19.0,1057,58.210701
-20.0,901,62.553278
-18.0,1288,68.747806
-21.0,777,72.498583
-21.0,997,77.304049
-20.0,980,82.041476
-19.0,1012,86.934306
-20.0,926,91.39154
-20.0,991,96.169653
-21.0,762,99.836423
-21.0,777,103.604422
-19.0,957,108.21151
-21.0,762,111.878572
-21.0,761,115.548097
-20.0,924,119.99643
-21.0,805,123.858501
-21.0,885,128.134604
-21.0,792,131.936934
-21.0,829,135.945325
-21.0,911,140.331855
-20.0,906,144.722829
-21.0,851,148.799602
-21.0,907,153.172643
-21.0,759,156.832102
-20.0,1003,163.356432
-19.0,1156,172.357289
-21.0,851,179.00026
-21.0,822,185.361267
-20.0,839,191.943556
-20.0,897,198.876064
