#{"t_start": 1513017049.5577042, "env_id": "PongNoFrameskip-v4", "gym_version": "0.9.2"}
r,l,t
-21.0,874,7.965734
-20.0,945,12.53086
-21.0,823,16.50207
-19.0,1071,21.687659
-21.0,848,25.791471
-21.0,759,29.445856
-21.0,879,33.841439
-21.0,808,37.728178
-21.0,942,42.266124
-21.0,849,46.358399
-21.0,850,50.45753
-21.0,937,54.978439
-20.0,978,59.67042
-19.0,1011,64.530561
-20.0,839,68.556073
-20.0,1017,73.467923
-19.0,1139,78.986424
-20.0,923,83.429573
-21.0,848,87.5279
-19.0,940,92.041624
-19.0,975,96.756914
-20.0,934,101.259058
-20.0,903,105.643018
-19.0,979,110.348733
-18.0,1090,115.603583
-21.0,823,119.545568
-20.0,947,124.102859
-21.0,969,128.770262
-21.0,875,133.002593
-20.0,1087,138.238384
-21.0,929,142.708774
-20.0,895,147.050688
-21.0,764,150.725901
-20.0,1139,156.213825
-20.0,1035,162.637465
-21.0,761,168.542001
-21.0,839,175.065875
-21.0,879,181.883877
-21.0,760,187.787821
-21.0,897,194.769116
-20.0,1016,202.644418
