#{"t_start": 1513017049.57602, "env_id": "PongNoFrameskip-v4", "gym_version": "0.9.2"}
r,l,t
-19.0,1070,8.92114
-20.0,958,13.549791
-21.0,968,18.239886
-20.0,1018,23.150582
-20.0,974,27.822436
-19.0,1115,33.378053
-20.0,935,37.88405
-17.0,1093,43.136725
-21.0,875,47.339103
-20.0,960,51.95942
-21.0,908,56.341315
-20.0,976,61.027195
-20.0,981,65.748249
-20.0,920,70.183537
-20.0,920,74.635514
-20.0,1018,79.565244
-21.0,897,83.8951
-18.0,1070,89.050176
-20.0,960,93.67557
-21.0,884,97.914227
-19.0,943,102.496545
-21.0,881,106.738178
-19.0,1077,111.923128
-20.0,1032,116.898108
-20.0,957,121.493572
-19.0,1025,126.434088
-17.0,1153,132.002015
-21.0,757,135.642623
-21.0,842,139.703586
-21.0,878,143.928445
-20.0,1009,148.810462
-20.0,1018,153.727964
-21.0,845,157.781848
-21.0,791,163.229789
-20.0,886,170.158689
-20.0,1006,177.992288
-21.0,817,184.292827
-20.0,941,191.669844
-21.0,865,198.34333
