#{"t_start": 1513017049.5608501, "env_id": "PongNoFrameskip-v4", "gym_version": "0.9.2"}
r,l,t
-21.0,992,8.542884
-21.0,781,12.305833
-20.0,1072,17.4882
-20.0,1093,22.762205
-21.0,863,26.941023
-21.0,868,31.240558
-20.0,1020,36.191489
-21.0,819,40.137426
-20.0,897,44.467931
-21.0,843,48.523809
-20.0,1125,53.94136
-20.0,947,58.506295
-20.0,942,63.040444
-20.0,1029,67.97839
-21.0,1062,73.100713
-21.0,1001,77.93962
-20.0,980,82.673138
-21.0,787,86.464698
-19.0,1158,92.058913
-21.0,883,96.313822
-20.0,835,100.322451
-20.0,945,104.898964
-21.0,818,108.853389
-21.0,821,112.814249
-21.0,763,116.474899
-20.0,940,120.998247
-20.0,940,125.514631
-20.0,897,129.833087
-20.0,958,134.480761
-19.0,1020,139.379879
-21.0,908,143.744335
-20.0,958,148.382363
-21.0,824,152.348528
-19.0,1100,157.639545
-20.0,914,163.990217
-21.0,1012,171.84706
-21.0,761,177.783673
-20.0,863,184.46683
-21.0,866,191.247601
-20.0,842,197.76896
-21.0,878,204.559671
