#{"env_id": "PongNoFrameskip-v4", "gym_version": "0.9.4", "t_start": 1513094770.1375809}
r,l,t
-21.0,884,24.542293
-21.0,848,42.341811
-21.0,764,60.277022
-20.0,952,77.271402
-21.0,821,93.607292
-21.0,823,112.841104
-20.0,1085,137.99008
-20.0,1186,165.423329
-21.0,823,184.547087
-21.0,758,202.179466
-21.0,759,220.044938
-20.0,991,242.58606
-20.0,986,265.186936
-20.0,932,286.795415
-21.0,789,304.971005
-21.0,797,323.378229
-21.0,1077,348.589596
-21.0,818,367.541837
-18.0,1145,394.036903
-21.0,817,412.855975
-18.0,1193,440.297703
-21.0,820,459.140187
-21.0,759,476.809487
-21.0,763,494.569804
-21.0,761,512.3395
-21.0,758,529.818119
-21.0,762,547.778188
-21.0,818,567.112942
-21.0,757,584.896893
-21.0,763,602.501155
-21.0,761,620.183489
-21.0,758,637.886446
-21.0,758,655.683338
-21.0,820,674.70604
-21.0,954,696.645987
-21.0,1008,719.822653
-20.0,835,738.95184
-20.0,864,759.10463
-21.0,905,779.993684
-18.0,1116,805.902564
-21.0,909,826.963512
-20.0,998,850.455644
-20.0,938,872.484949
-21.0,908,893.965847
-19.0,990,916.99622
-21.0,824,935.746238
-20.0,934,957.859793
-19.0,981,980.391051
-21.0,852,1000.247583
-21.0,896,1020.752743
-21.0,792,1039.136431
-20.0,900,1059.831503
-21.0,819,1078.939036
-21.0,781,1096.924081
-21.0,845,1116.740419
-21.0,879,1137.207553
-20.0,924,1158.433221
-21.0,853,1178.453464
-21.0,822,1197.462375
-19.0,1006,1220.597339
-18.0,1122,1246.605045
-21.0,758,1264.084865
-21.0,824,1282.938907
-21.0,761,1300.634774
-21.0,758,1318.137186
-21.0,757,1335.810452
-20.0,1048,1359.875612
-21.0,764,1377.455286
-21.0,822,1396.510753
-21.0,819,1415.540589
-20.0,955,1437.790711
-20.0,833,1457.484411
-21.0,777,1475.449592
-21.0,879,1495.757665
-21.0,846,1515.273354
-20.0,956,1537.294286
-21.0,787,1555.428911
-20.0,856,1575.454783
-20.0,1022,1599.337689
-21.0,761,1616.871801
-21.0,764,1634.31829
-21.0,759,1651.801885
-21.0,762,1669.793343
-21.0,762,1687.60503
-21.0,763,1705.350284
-20.0,900,1726.132972
-21.0,850,1745.886946
