#{"env_id": "PongNoFrameskip-v4", "gym_version": "0.9.4", "t_start": 1513094771.4722848}
r,l,t
-19.0,914,23.954219
-20.0,1009,46.824323
-21.0,761,62.318442
-21.0,757,75.820788
-21.0,757,89.690992
-21.0,761,108.413853
-21.0,847,127.957029
-21.0,901,148.89131
-20.0,900,169.662107
-21.0,760,187.399226
-21.0,760,205.239419
-21.0,764,222.982043
-21.0,846,242.213914
-20.0,870,262.185277
-21.0,757,279.483252
-20.0,978,302.277411
-20.0,958,324.364424
-21.0,851,344.310259
-21.0,776,362.362929
-19.0,989,385.219777
-21.0,799,403.821383
-21.0,759,421.111211
-21.0,820,439.977501
-21.0,791,458.102557
-21.0,847,477.888005
-20.0,868,498.162551
-21.0,760,515.80821
-21.0,864,535.820059
-17.0,1377,568.428467
-21.0,823,587.71701
-21.0,836,606.971179
-21.0,763,624.77179
-21.0,762,642.541765
-20.0,914,663.741023
-20.0,1042,687.951214
-21.0,898,708.563394
-21.0,965,730.857787
-21.0,837,750.095235
-21.0,909,771.276222
-20.0,1036,795.236922
-20.0,840,814.560491
-20.0,926,836.362262
-19.0,1043,860.944472
-21.0,808,879.953132
-21.0,841,899.624048
-21.0,1043,923.802758
-21.0,889,944.179763
-19.0,939,966.286869
-21.0,850,985.848716
-20.0,903,1006.738823
-21.0,818,1025.733845
-21.0,820,1044.585239
-19.0,1006,1067.875133
-21.0,928,1089.37497
-21.0,820,1108.4817
-21.0,779,1126.501076
-20.0,921,1148.020114
-21.0,818,1167.057669
-21.0,881,1187.510175
-20.0,957,1209.556375
-20.0,930,1230.916832
-21.0,759,1248.679144
-21.0,760,1266.233798
-20.0,898,1286.742873
-21.0,763,1304.358378
-21.0,820,1323.391594
-21.0,805,1342.086069
-21.0,810,1360.708872
-21.0,757,1378.167587
-21.0,789,1396.385995
-20.0,919,1417.697771
-20.0,859,1437.817206
-21.0,871,1458.363661
-20.0,862,1478.361204
-20.0,888,1498.835974
-21.0,821,1517.623411
-21.0,911,1538.753886
-20.0,1017,1562.292252
-21.0,820,1581.442336
