#{"env_id": "PongNoFrameskip-v4", "gym_version": "0.9.4", "t_start": 1513094770.334753}
r,l,t
-20.0,867,23.919601
-20.0,927,44.405144
-20.0,831,62.368407
-21.0,971,79.765858
-21.0,824,96.970789
-21.0,762,114.778155
-21.0,908,135.790592
-20.0,989,158.693225
-20.0,923,180.084538
-21.0,764,197.931495
-21.0,763,215.657285
-18.0,1077,240.340357
-21.0,922,261.551956
-21.0,847,280.923923
-18.0,1227,309.344798
-18.0,1086,334.708155
-20.0,865,354.95061
-19.0,1032,378.713405
-21.0,836,398.154103
-21.0,817,416.913299
-21.0,789,434.881335
-21.0,761,452.552963
-21.0,762,470.214759
-21.0,760,487.779421
-21.0,762,505.652564
-21.0,763,523.263257
-21.0,763,541.174952
-21.0,759,558.887083
-21.0,789,577.721155
-21.0,764,595.500331
-21.0,761,613.122963
-21.0,760,630.674646
-21.0,758,648.600096
-21.0,758,666.024709
-21.0,912,687.236895
-20.0,926,708.435704
-21.0,880,728.714966
-20.0,1037,752.772744
-20.0,869,772.897654
-20.0,937,794.573235
-21.0,878,814.772363
-20.0,1048,839.440363
-20.0,1151,866.454062
-19.0,1056,891.395484
-19.0,1094,916.890065
-21.0,907,937.590454
-21.0,846,957.643047
-21.0,791,975.87467
-20.0,830,994.868986
-19.0,930,1016.42832
-21.0,820,1035.543181
-20.0,1027,1059.039027
-21.0,927,1080.643275
-20.0,944,1102.4967
-21.0,821,1121.605915
-21.0,870,1142.067323
-21.0,780,1159.860364
-20.0,899,1180.997384
-20.0,971,1203.426135
-21.0,824,1222.35479
-20.0,1043,1246.519132
-21.0,758,1263.985251
-20.0,900,1284.599157
-21.0,762,1302.299406
-21.0,762,1319.933786
-19.0,1083,1345.105659
-20.0,1001,1368.083302
-21.0,822,1387.201941
-21.0,788,1405.42722
-21.0,877,1425.819856
-21.0,908,1446.896849
-19.0,948,1469.093849
-21.0,839,1488.590843
-20.0,1008,1511.817177
-21.0,817,1530.575505
-20.0,840,1550.000007
-21.0,940,1572.000117
-21.0,1044,1596.383734
-21.0,790,1614.633692
-21.0,760,1631.978663
-21.0,760,1649.300879
-21.0,761,1667.243951
-21.0,760,1685.190963
-21.0,758,1702.689463
-20.0,835,1722.010463
-21.0,824,1741.112321
-21.0,818,1760.345211
-20.0,927,1781.643498
-20.0,898,1802.323432
-20.0,1057,1826.727487
-18.0,1107,1852.722946
-21.0,758,1870.258912
-21.0,851,1889.778059
-21.0,823,1908.723662
-19.0,1121,1934.510032
-21.0,849,1954.066023
-20.0,960,1976.132251
-18.0,1085,2001.238574
-20.0,897,2021.840122
-21.0,762,2039.681566
-21.0,757,2057.225039
-21.0,839,2076.496311
-19.0,1088,2101.77928
-20.0,926,2123.1085
-20.0,898,2143.955934
-21.0,808,2162.859357
-21.0,763,2180.549937
-19.0,945,2202.616331
-17.0,1229,2230.940543
-20.0,835,2249.994471
-21.0,779,2268.130163
-21.0,778,2286.080813
-21.0,791,2304.43523
-21.0,818,2323.626033
-19.0,968,2346.072044
-21.0,757,2363.737313
-21.0,819,2382.749156
-21.0,864,2402.940044
-20.0,1110,2428.615487
-19.0,911,2449.901465
-21.0,780,2467.917094
-20.0,1044,2492.176819
-20.0,911,2513.20448
-19.0,979,2536.014174
-21.0,851,2555.954161
-21.0,785,2574.030229
-21.0,998,2596.97034
-21.0,779,2614.989922
-21.0,846,2634.863569
-21.0,962,2656.888021
-21.0,821,2675.602053
-21.0,938,2697.409197
-21.0,805,2715.863798
-21.0,1000,2738.911425
-20.0,1035,2762.912448
-19.0,1083,2788.009071
-17.0,1159,2814.680266
-21.0,898,2835.881258
-20.0,841,2855.336385
-21.0,823,2874.50701
-20.0,966,2897.189129
-21.0,964,2919.344014
-21.0,848,2938.944735
-21.0,1060,2963.461017
-21.0,883,2983.636798
-19.0,1042,3007.877686
-21.0,869,3027.928318
-21.0,819,3046.824488
-19.0,933,3068.887139
-21.0,761,3086.628998
-20.0,868,3106.758755
-20.0,849,3126.484233
-20.0,1081,3151.623795
-19.0,917,3172.542117
-21.0,763,3190.209519
-21.0,866,3210.577282
-21.0,869,3230.207352
-20.0,834,3249.256162
-21.0,968,3271.596211
-20.0,894,3291.998405
-20.0,988,3314.701198
-20.0,1021,3338.22684
-21.0,1056,3362.352133
-21.0,819,3381.184675
-21.0,838,3400.273116
-21.0,879,3419.989872
-21.0,845,3439.514367
-19.0,1018,3463.029752
-20.0,918,3483.879153
-20.0,1014,3507.35605
-20.0,841,3526.594262
-20.0,924,3547.5973
-20.0,959,3568.886982
-20.0,1005,3591.637178
-19.0,937,3612.593693
-19.0,1099,3637.10153
-21.0,908,3657.552614
-19.0,1126,3683.548674
-20.0,1035,3707.304164
-21.0,820,3726.349008
-20.0,894,3746.958266
-20.0,867,3766.80998
-20.0,831,3785.648208
-20.0,953,3807.823809
-21.0,822,3826.499675
-18.0,1080,3851.39509
-20.0,975,3873.43273
-20.0,883,3893.361949
-21.0,842,3912.935611
-21.0,912,3933.849684
-21.0,880,3954.00518
-20.0,967,3976.377713
-19.0,913,3997.015351
-21.0,946,4018.629524
-16.0,1202,4046.289931
-21.0,822,4064.956615
-19.0,1245,4093.774057
-21.0,973,4116.001415
-21.0,946,4137.525493
-19.0,1064,4161.310371
-21.0,1006,4184.385904
-21.0,997,4207.588488
-21.0,824,4226.677881
-20.0,983,4249.231818
-21.0,823,4268.395053
-21.0,972,4290.899559
-20.0,839,4310.264328
-21.0,824,4329.517385
-21.0,844,4349.108006
-20.0,901,4370.106056
-21.0,1002,4393.226449
-21.0,969,4415.823579
-20.0,959,4438.190592
-20.0,952,4460.057401
-21.0,987,4483.338298
-19.0,1030,4507.449403
-20.0,1047,4531.978991
-21.0,876,4552.338304
-20.0,920,4573.713309
-20.0,1036,4597.507494
-21.0,873,4617.828647
-21.0,894,4638.393939
-20.0,1008,4661.727767
-21.0,790,4680.186477
-21.0,791,4698.432131
-21.0,792,4716.620093
-20.0,840,4735.507966
-20.0,972,4757.925142
-20.0,891,4778.482756
-21.0,876,4798.925727
-20.0,837,4818.413112
-21.0,823,4837.388403
-20.0,842,4857.002527
-20.0,915,4877.241195
-20.0,865,4894.722939
-19.0,1112,4917.516415
-20.0,836,4934.427624
-21.0,818,4951.083654
-19.0,1051,4972.658495
-21.0,792,4988.809433
-21.0,907,5007.020774
-20.0,888,5025.230951
-21.0,759,5041.028635
-20.0,1023,5061.605097
-21.0,855,5078.845591
-20.0,836,5095.660541
-20.0,840,5112.822494
-20.0,927,5131.542501
-21.0,762,5147.108426
-20.0,959,5166.660275
-21.0,789,5182.691276
-20.0,888,5201.021083
-21.0,1052,5222.196747
-20.0,959,5241.797988
-21.0,849,5258.776022
-18.0,1225,5283.749622
-20.0,842,5300.955335
-20.0,830,5317.778996
-19.0,1004,5338.385216
-21.0,869,5355.940659
-21.0,827,5372.842023
-21.0,856,5390.54968
-21.0,904,5409.088037
-21.0,959,5428.735003
-20.0,934,5447.43393
-21.0,757,5462.783557
-21.0,899,5481.049875
-21.0,846,5498.327523
-20.0,899,5516.753031
-20.0,841,5533.760025
-20.0,947,5553.094723
-18.0,1078,5575.252242
-20.0,920,5594.21103
-21.0,787,5610.490078
-19.0,1046,5631.799414
-21.0,837,5648.982775
-20.0,1049,5670.511036
-21.0,1003,5690.69801
-21.0,840,5707.663009
-21.0,892,5725.664339
-21.0,763,5740.920713
-21.0,759,5756.095417
-20.0,864,5773.592963
-21.0,821,5791.186545
-20.0,943,5812.54391
-21.0,840,5832.023067
-20.0,999,5854.850447
-21.0,867,5874.825451
-20.0,868,5892.707655
-21.0,942,5911.767602
-20.0,898,5930.062671
-20.0,914,5948.246428
-20.0,987,5967.797752
-21.0,967,5987.532582
-21.0,882,6005.609472
-21.0,970,6025.541959
-20.0,896,6044.117432
-19.0,993,6064.107365
-21.0,818,6080.662293
-20.0,900,6098.904057
-20.0,834,6116.061588
-21.0,971,6135.857825
-21.0,822,6152.883512
-19.0,1040,6174.474653
-21.0,758,6189.422797
-20.0,917,6208.291877
-20.0,961,6228.08166
-21.0,781,6243.79467
-19.0,975,6263.665001
-20.0,1082,6285.548338
-21.0,1055,6307.503207
-17.0,1213,6332.012047
-20.0,1044,6353.365308
-20.0,839,6370.30049
-21.0,1047,6391.804649
-19.0,1017,6412.904752
-20.0,917,6431.47264
-18.0,1047,6452.727925
-21.0,906,6470.780501
-20.0,952,6490.270952
-21.0,782,6506.724513
-20.0,924,6525.357537
-21.0,819,6541.844656
-21.0,934,6560.935332
-20.0,997,6581.267311
-20.0,841,6598.32729
-21.0,818,6614.791763
-21.0,1048,6635.892193
-20.0,959,6655.43055
-20.0,870,6672.906298
-18.0,1133,6695.818181
-21.0,790,6712.12446
-21.0,835,6729.171044
-20.0,1038,6750.188277
-21.0,1019,6770.971065
-18.0,1031,6791.697956
-21.0,885,6809.854179
-20.0,1048,6831.246441
-19.0,1003,6851.242962
-21.0,850,6868.521726
-21.0,778,6884.302717
-20.0,841,6901.567123
-20.0,859,6919.072801
-21.0,1004,6939.383805
-21.0,879,6957.26031
-20.0,893,6975.506922
-21.0,879,6993.273194
