#{"t_start": 1513094816.4876006, "gym_version": "0.9.4", "env_id": "PongNoFrameskip-v4"}
r,l,t
-21.0,810,18.372405
-20.0,832,33.051685
-21.0,841,50.629084
-20.0,1064,75.388555
-20.0,895,96.112441
-20.0,899,116.728576
-21.0,764,134.257964
-21.0,761,152.294889
-21.0,761,169.915609
-20.0,898,190.486209
-21.0,886,210.845162
-21.0,762,228.443001
-21.0,884,248.844472
-21.0,876,269.138
-20.0,918,290.267897
-20.0,920,311.663535
-20.0,867,331.542652
-19.0,1097,356.578417
-21.0,972,379.010951
-20.0,938,400.682786
-20.0,833,420.024851
-19.0,1162,446.726754
-21.0,805,465.300271
-21.0,764,483.085746
-20.0,1038,507.219233
-21.0,764,525.308561
-21.0,790,543.857865
-20.0,925,565.081232
-19.0,1051,589.115782
-21.0,758,606.720849
-20.0,922,627.694908
-21.0,776,645.794569
-21.0,820,664.748755
-20.0,1007,688.298599
-21.0,760,705.966473
-21.0,847,725.699686
-21.0,821,744.589301
-21.0,815,763.164654
-20.0,949,784.903926
-21.0,758,802.460705
-19.0,931,824.062311
-21.0,880,844.808454
-20.0,855,864.628349
-21.0,806,883.087114
-21.0,839,902.652514
-20.0,896,923.430501
-21.0,760,941.046177
-20.0,984,963.86773
-21.0,847,983.700552
-21.0,868,1003.727752
-21.0,758,1021.316429
-21.0,933,1043.222497
-21.0,900,1064.122703
-21.0,759,1081.670129
-20.0,866,1101.825589
-21.0,759,1119.642136
-21.0,816,1138.677361
-18.0,1180,1166.350174
-20.0,961,1188.702581
-20.0,918,1210.047131
-21.0,789,1228.3113
-21.0,881,1248.634016
-19.0,1041,1272.63337
-21.0,1028,1296.400533
-21.0,813,1315.431129
-21.0,820,1334.584905
-21.0,941,1356.071796
-21.0,786,1374.450113
-21.0,787,1392.805558
-21.0,928,1414.62844
-20.0,855,1434.600895
-21.0,847,1453.935534
-21.0,849,1473.49816
-20.0,902,1494.286855
-19.0,991,1517.241792
-21.0,873,1537.541927
-21.0,757,1555.224498
-21.0,761,1572.858629
-21.0,817,1591.81922
-21.0,761,1609.864025
-20.0,837,1629.370195
-21.0,783,1647.501855
-21.0,761,1665.008805
-21.0,786,1683.476978
-20.0,896,1704.099567
-21.0,822,1723.331143
-20.0,928,1744.867262
-20.0,925,1766.363959
-20.0,1007,1789.866288
-21.0,782,1807.948387
-19.0,1040,1832.186029
-20.0,960,1854.495229
-21.0,779,1872.703549
-21.0,822,1891.472879
-21.0,850,1910.988334
-21.0,903,1931.783914
-21.0,790,1950.149009
-18.0,1187,1977.883731
-20.0,979,2001.160226
-21.0,932,2022.712282
-20.0,991,2045.67078
-21.0,822,2064.880163
-21.0,762,2082.93885
-21.0,809,2101.645534
-21.0,882,2122.114521
-21.0,780,2140.710015
-20.0,983,2164.032929
-21.0,824,2183.213587
-20.0,917,2204.353125
-20.0,899,2225.12902
-20.0,1003,2248.442991
-21.0,821,2267.5467
-20.0,891,2288.188592
-21.0,910,2309.224356
-21.0,851,2328.969698
-21.0,881,2349.29538
-21.0,758,2366.793926
-21.0,763,2384.598213
-21.0,760,2401.952028
-21.0,762,2419.472582
-19.0,1075,2444.631814
-21.0,761,2462.396759
-17.0,1310,2493.191557
-21.0,764,2510.960627
-21.0,793,2529.215998
-21.0,871,2549.577075
-20.0,865,2569.790232
-20.0,1038,2594.260242
-21.0,824,2613.025712
-21.0,821,2631.875667
-20.0,885,2652.374487
-20.0,836,2671.50519
-20.0,932,2693.060764
-21.0,820,2712.107619
-21.0,788,2730.771183
-21.0,790,2749.30183
-21.0,822,2768.503747
-21.0,1002,2791.967234
-21.0,1205,2819.984295
-21.0,818,2838.659782
-21.0,876,2859.174381
-21.0,848,2878.545084
-21.0,884,2899.397152
-20.0,840,2919.028047
-17.0,1181,2946.290515
-19.0,910,2967.297482
-21.0,818,2986.162839
-21.0,787,3004.40637
-20.0,926,3026.131275
-20.0,976,3048.849666
-20.0,869,3068.893014
-19.0,1044,3093.162687
-21.0,776,3111.111287
-21.0,788,3129.442964
-20.0,835,3148.919444
-21.0,824,3168.15407
-21.0,791,3186.252757
-21.0,847,3205.513396
-20.0,927,3226.891733
-20.0,895,3247.600097
-20.0,884,3267.861231
-21.0,885,3288.315785
-18.0,1088,3313.021938
-21.0,846,3332.486323
-21.0,817,3351.195503
-20.0,835,3370.314456
-20.0,965,3392.190941
-20.0,920,3412.792245
-20.0,841,3432.349052
-21.0,853,3451.496971
-21.0,789,3469.282511
-20.0,956,3491.289982
-21.0,843,3510.009842
-21.0,789,3528.013195
-21.0,884,3548.332451
-21.0,942,3570.076128
-21.0,911,3590.851571
-21.0,810,3609.315983
-21.0,821,3627.849293
-21.0,791,3645.567537
-20.0,837,3664.907452
-21.0,822,3683.910081
-20.0,973,3706.139026
-20.0,991,3729.086325
-20.0,841,3748.068898
-21.0,902,3768.698616
-21.0,778,3786.811841
-21.0,789,3805.045837
-20.0,924,3826.26497
-20.0,1046,3850.299791
-20.0,835,3869.19061
-21.0,839,3888.61806
-20.0,955,3910.535612
-20.0,943,3932.286107
-21.0,902,3952.765321
-20.0,945,3974.544975
-20.0,835,3993.83332
-19.0,1072,4018.435364
-20.0,921,4039.600633
-19.0,914,4060.485832
-19.0,1100,4085.559067
-20.0,1020,4108.820221
-19.0,1038,4132.37601
-18.0,1164,4158.915838
-20.0,841,4178.201931
-20.0,837,4197.502918
-20.0,991,4220.379272
-20.0,1046,4244.529842
-21.0,930,4265.815714
-20.0,902,4286.539779
-20.0,870,4306.828875
-20.0,942,4329.13588
-20.0,866,4349.318329
-21.0,853,4369.354423
-21.0,785,4387.461673
-19.0,919,4408.968288
-21.0,941,4430.792624
-21.0,790,4449.205203
-20.0,836,4469.13692
-21.0,824,4488.435753
-18.0,1059,4513.001697
-21.0,840,4532.419006
-19.0,1101,4558.15041
-20.0,1218,4585.786447
-21.0,936,4607.69049
-21.0,943,4629.449533
-21.0,822,4648.49031
-21.0,973,4670.960137
-20.0,987,4693.631615
-20.0,840,4713.092441
-21.0,847,4732.80442
-21.0,897,4753.508971
-19.0,1007,4777.461076
-21.0,817,4796.720129
-21.0,890,4817.437375
-21.0,777,4834.262796
-21.0,818,4850.906826
-21.0,834,4867.657356
-21.0,824,4884.537445
-21.0,792,4900.612985
-20.0,1078,4922.903836
-21.0,810,4939.038157
-20.0,865,4956.714655
-21.0,787,4972.376469
-20.0,956,4992.215519
-21.0,972,5011.903444
-19.0,1074,5033.690535
-19.0,1002,5053.85541
-21.0,939,5073.159232
-21.0,818,5089.66363
-21.0,852,5106.951833
-20.0,900,5125.226267
-21.0,788,5141.3004
-21.0,1059,5163.027321
-20.0,834,5179.980642
