#{"t_start": 1513094815.8299243, "gym_version": "0.9.4", "env_id": "PongNoFrameskip-v4"}
r,l,t
-21.0,889,20.422632
-20.0,925,36.773037
-20.0,857,55.707719
-21.0,843,75.297254
-21.0,907,96.318691
-21.0,849,115.711684
-20.0,892,136.28121
-21.0,760,154.204734
-21.0,762,171.872958
-21.0,805,190.300846
-21.0,836,209.536666
-21.0,907,230.491163
-20.0,1031,254.251145
-21.0,968,276.666569
-20.0,1010,300.064759
-19.0,969,322.364333
-21.0,825,341.107798
-21.0,971,363.501733
-20.0,1004,386.666508
-21.0,763,404.284903
-21.0,819,423.442633
-21.0,946,444.962566
-21.0,822,463.91625
-21.0,760,481.57567
-21.0,826,501.048182
-21.0,804,519.798647
-21.0,882,540.435158
-21.0,852,560.132234
-21.0,880,580.382901
-21.0,760,597.680259
-21.0,763,615.411055
-20.0,870,635.351294
-20.0,841,654.967569
-20.0,842,674.576773
-20.0,1044,698.812546
-20.0,1027,722.744333
-21.0,852,742.241177
-21.0,898,762.889192
-21.0,777,780.634346
-21.0,761,798.256934
-21.0,761,815.970597
-19.0,1015,839.737225
-21.0,876,860.008308
-21.0,758,877.518034
-21.0,761,895.14025
-21.0,969,917.680618
-21.0,758,935.298514
-21.0,907,956.209619
-20.0,973,978.915474
-21.0,842,998.580307
-21.0,837,1017.652973
-20.0,899,1039.025688
-19.0,1014,1062.50773
-21.0,821,1081.450379
-20.0,896,1102.32484
-21.0,902,1123.450544
-20.0,952,1145.837745
-21.0,810,1164.669204
-20.0,887,1185.314414
-20.0,1036,1209.365601
-21.0,762,1227.125335
-21.0,844,1246.534477
-19.0,962,1268.795708
-21.0,818,1287.788107
-20.0,836,1307.073189
-21.0,783,1325.4183
-20.0,882,1345.772488
-20.0,900,1366.534219
-21.0,818,1385.627639
-21.0,787,1404.011743
-20.0,963,1426.621247
-21.0,791,1444.755823
-20.0,968,1467.025398
-20.0,1002,1490.178618
-21.0,824,1509.327218
-21.0,902,1530.22981
-20.0,865,1550.402363
-21.0,758,1568.011262
-21.0,758,1585.574685
-21.0,757,1603.280235
-21.0,798,1622.147853
-21.0,1044,1646.364027
-21.0,794,1664.652808
-21.0,824,1683.976497
-21.0,763,1701.520077
-21.0,757,1719.054395
-21.0,900,1740.1424
-21.0,762,1757.630793
-21.0,819,1777.006791
-21.0,824,1795.969811
-20.0,953,1818.083376
-21.0,816,1837.103957
-21.0,788,1855.447292
-20.0,842,1875.132833
-21.0,855,1894.638413
-21.0,911,1915.49402
-19.0,982,1938.079266
-20.0,896,1959.146137
-20.0,927,1980.873055
-21.0,791,1999.605829
-19.0,1310,2029.973704
-21.0,851,2049.748844
-21.0,818,2068.823322
-21.0,821,2088.15769
-21.0,762,2105.760319
-21.0,883,2126.317148
-20.0,892,2147.57948
-20.0,1063,2172.977262
-20.0,835,2192.135338
-20.0,959,2214.230263
-20.0,891,2234.774789
-20.0,873,2255.093151
-20.0,835,2274.545443
-20.0,945,2296.464446
-20.0,833,2315.849921
-19.0,1065,2340.375281
-21.0,866,2360.399926
-21.0,759,2377.91193
-21.0,761,2395.43228
-21.0,759,2412.860523
-21.0,763,2430.752376
-21.0,758,2448.410924
-21.0,759,2466.092264
-21.0,814,2485.279007
-20.0,957,2507.630203
-21.0,764,2525.287374
-21.0,910,2546.371089
-20.0,841,2566.276329
-20.0,919,2587.719887
-19.0,1091,2612.798187
-21.0,817,2631.580973
-18.0,1144,2657.997238
-20.0,990,2680.724867
-20.0,976,2703.448536
-21.0,881,2724.149359
-20.0,839,2743.690633
-21.0,853,2763.87643
-18.0,1456,2797.718224
-20.0,891,2818.477414
-21.0,880,2838.70384
-21.0,846,2858.446854
-20.0,983,2881.036696
-21.0,825,2900.442157
-21.0,823,2919.708573
-20.0,834,2938.865024
-21.0,820,2957.808005
-20.0,921,2979.082431
-20.0,901,3000.00091
-21.0,850,3019.889098
-20.0,896,3040.813314
-21.0,825,3059.765604
-21.0,847,3079.34742
-20.0,948,3101.535688
-20.0,948,3123.297238
-21.0,823,3142.740887
-21.0,871,3163.11598
-21.0,886,3183.308094
-21.0,789,3201.238178
-20.0,841,3220.59713
-19.0,932,3242.173417
-20.0,838,3261.43912
-21.0,836,3280.680043
-20.0,1116,3306.214972
-21.0,880,3326.370618
-21.0,848,3345.988832
-20.0,902,3366.36461
-21.0,878,3386.554059
-20.0,878,3405.94517
-21.0,848,3425.476641
-21.0,941,3446.767555
-20.0,899,3467.17989
-20.0,839,3486.578429
-21.0,817,3504.654317
-21.0,825,3523.527198
-21.0,820,3542.383182
-20.0,836,3561.605917
-21.0,780,3579.40735
-21.0,882,3599.485858
-21.0,802,3617.765252
-20.0,888,3637.872041
-21.0,821,3656.374348
-19.0,1081,3681.497699
-20.0,864,3701.320455
-21.0,879,3721.567014
-21.0,810,3739.791759
-20.0,903,3760.567636
-21.0,819,3779.305244
-21.0,776,3797.490304
-20.0,831,3816.583208
-21.0,786,3834.583814
-21.0,762,3852.139008
-21.0,909,3872.692999
-20.0,985,3895.336356
-20.0,894,3915.98402
-21.0,974,3938.318593
-20.0,842,3957.650562
-21.0,790,3975.776157
-20.0,866,3995.742891
-21.0,778,4013.696411
-20.0,839,4032.567846
-20.0,864,4052.8821
-16.0,1257,4081.189152
-19.0,1060,4105.555907
-21.0,888,4125.633295
-20.0,890,4146.017503
-21.0,970,4168.035848
-20.0,982,4190.72112
-21.0,840,4210.141468
-21.0,909,4231.003922
-21.0,972,4253.346385
-21.0,854,4272.985959
-21.0,815,4291.724421
-20.0,842,4311.336037
-18.0,1049,4336.174634
-21.0,820,4355.375511
-21.0,842,4375.074765
-21.0,818,4393.984176
-20.0,864,4414.201086
-20.0,982,4437.138961
-20.0,960,4459.360641
-20.0,981,4482.636256
-20.0,840,4502.257687
-21.0,929,4523.903142
-21.0,818,4542.801464
-19.0,1011,4566.163874
-19.0,1067,4590.510817
-21.0,932,4612.294824
-18.0,1082,4637.430135
-20.0,983,4659.992072
-21.0,1021,4683.576737
-21.0,822,4702.377538
-20.0,836,4721.9696
-20.0,873,4742.181926
-20.0,896,4763.095472
-20.0,944,4785.475892
-20.0,837,4805.189747
-21.0,835,4824.563819
-21.0,822,4841.420951
-21.0,879,4859.371724
-20.0,964,4878.869703
-19.0,1136,4901.975442
-20.0,915,4920.932183
-21.0,975,4940.390231
-21.0,788,4956.466699
-21.0,787,4972.173852
-19.0,1121,4995.466553
-20.0,907,5013.782266
-21.0,832,5030.663963
-20.0,891,5048.638121
-21.0,1089,5070.848473
-21.0,806,5087.035258
-19.0,936,5106.049626
-21.0,777,5121.908623
-21.0,823,5138.698831
-20.0,919,5157.593603
-19.0,948,5176.859666
-21.0,835,5193.707363
-20.0,840,5210.766382
-21.0,848,5228.142151
-21.0,760,5243.478656
-21.0,818,5260.501521
-20.0,1037,5281.589408
-21.0,883,5299.627881
-21.0,786,5315.501869
-20.0,863,5333.428912
-20.0,860,5350.865567
-19.0,1002,5371.392068
-21.0,762,5386.781012
-20.0,886,5405.027994
-20.0,934,5424.110872
-21.0,842,5441.133976
-21.0,912,5459.886547
-21.0,897,5478.485024
-21.0,1021,5499.249506
-21.0,840,5516.583893
-21.0,819,5533.223776
-21.0,919,5552.189799
-21.0,1062,5573.727606
-20.0,985,5594.220627
-20.0,1017,5615.019531
-21.0,995,5635.351043
-21.0,940,5654.426692
-20.0,834,5671.498311
-20.0,860,5688.893736
-21.0,777,5704.612476
-19.0,969,5724.611161
-21.0,882,5743.278994
-21.0,850,5762.948869
-20.0,1084,5788.005679
-21.0,819,5807.156235
-21.0,821,5826.495704
-21.0,881,5845.163597
-21.0,847,5862.335761
-20.0,837,5879.473345
-21.0,782,5895.265187
-18.0,1061,5916.483436
-21.0,1147,5939.799389
-20.0,1059,5961.412901
-19.0,1066,5983.130569
-21.0,966,6003.26738
-19.0,1103,6025.862757
-21.0,783,6041.710109
-20.0,839,6058.739434
-20.0,951,6078.160625
-20.0,836,6095.468941
-20.0,835,6112.433853
-21.0,882,6130.76136
-21.0,1074,6152.342743
-20.0,863,6169.831713
-21.0,854,6187.147197
-21.0,930,6206.201048
-19.0,976,6226.013376
-20.0,1018,6246.75634
-19.0,1089,6269.091007
-21.0,822,6285.774881
-19.0,1103,6307.902961
-19.0,1056,6329.314276
-21.0,835,6346.330402
-21.0,1033,6367.863197
-20.0,987,6387.9326
-20.0,865,6405.390733
-21.0,837,6422.488462
-20.0,1091,6444.470743
-21.0,762,6460.227798
-21.0,824,6476.952864
-21.0,853,6494.364006
-19.0,971,6514.187218
-21.0,1018,6534.906642
-21.0,884,6552.645552
-20.0,900,6570.46602
-21.0,825,6587.36626
-20.0,877,6605.207249
-20.0,838,6622.265337
-21.0,817,6638.742093
-21.0,887,6656.679486
-20.0,892,6674.935436
-21.0,938,6694.106665
-21.0,996,6714.556121
-20.0,1075,6736.250253
-19.0,1119,6758.971126
-21.0,807,6775.510873
-20.0,852,6792.792392
-17.0,1280,6818.547529
-21.0,780,6834.396258
-21.0,786,6850.461629
-20.0,831,6867.467352
-19.0,1024,6887.866228
-18.0,1006,6908.442648
-21.0,808,6925.022801
-19.0,942,6944.384876
-21.0,819,6960.978298
-21.0,844,6978.208305
-21.0,909,6996.942684
-20.0,834,7014.240538
-19.0,1126,7037.136677
-20.0,1001,7057.308451
-21.0,762,7072.644168
-21.0,789,7088.54186
-18.0,1186,7112.427377
-20.0,886,7130.296922
-20.0,894,7148.035576
-19.0,957,7167.811997
-20.0,837,7184.80598
-21.0,972,7204.45118
-20.0,892,7222.527667
-18.0,1090,7244.568898
-21.0,777,7260.466592
-20.0,1050,7281.947299
-20.0,1038,7303.246881
-21.0,945,7322.249645
-20.0,983,7342.053911
-21.0,819,7358.582764
-18.0,1066,7380.303524
-19.0,1006,7400.740062
-21.0,779,7416.806002
-20.0,839,7434.060992
-21.0,788,7449.955028
-21.0,788,7466.153543
-21.0,819,7482.841959
-21.0,817,7499.538127
-21.0,840,7516.434929
-20.0,835,7533.643622
-19.0,942,7552.794063
-19.0,1033,7573.631579
-21.0,928,7592.366924
-20.0,1047,7613.963361
-21.0,844,7631.07392
-20.0,832,7648.321838
-21.0,1002,7668.596051
-21.0,826,7685.524071
-20.0,1015,7706.102426
-20.0,920,7725.007975
-21.0,819,7742.009235
-19.0,984,7762.022509
-21.0,764,7777.854824
-21.0,850,7795.124949
-21.0,850,7812.351212
-20.0,878,7829.842115
-21.0,821,7846.410637
-21.0,777,7862.147294
-20.0,896,7880.761278
-19.0,1173,7904.932844
-20.0,835,7921.547829
-21.0,837,7938.259868
-20.0,871,7955.902765
-21.0,821,7972.507703
-21.0,821,7989.40046
-21.0,822,8006.645202
-21.0,822,8023.46651
-21.0,906,8041.773958
-21.0,898,8060.015807
-21.0,849,8077.256464
-21.0,883,8095.375719
-21.0,823,8112.302813
-21.0,780,8128.035736
-21.0,856,8145.404574
-21.0,972,8165.26835
-21.0,763,8180.3769
-20.0,983,8200.507209
-20.0,931,8219.370153
-20.0,957,8239.040381
-21.0,763,8254.379655
-20.0,916,8273.027748
-20.0,873,8290.574345
-21.0,839,8307.604604
-21.0,942,8326.696915
-19.0,996,8346.750186
-21.0,907,8365.439147
-21.0,959,8385.18498
-21.0,877,8402.979347
-20.0,999,8422.948303
-21.0,787,8438.658399
-19.0,927,8457.552594
-21.0,881,8475.455371
-19.0,1014,8496.237382
-18.0,1121,8518.855049
-19.0,981,8539.008822
-20.0,950,8558.536111
-21.0,817,8574.981498
-21.0,872,8592.81258
-20.0,1019,8613.204068
-19.0,941,8632.157859
-20.0,998,8652.490663
-19.0,1042,8673.381578
-21.0,882,8691.36339
-20.0,916,8709.993333
-21.0,876,8727.796394
-21.0,814,8744.548624
-18.0,1033,8765.652985
-20.0,871,8783.280963
-20.0,886,8801.3508
-21.0,777,8816.784506
-20.0,915,8835.270715
-19.0,989,8855.366825
-20.0,867,8872.743973
-20.0,1063,8894.534237
-21.0,880,8912.74234
-20.0,917,8931.476262
-21.0,850,8948.536083
-19.0,994,8969.262129
-20.0,838,8986.202879
-21.0,1118,9009.15768
-21.0,985,9029.578567
-19.0,1129,9052.422923
-19.0,912,9070.762451
-21.0,912,9089.467206
-21.0,972,9109.464191
-21.0,763,9124.965095
-18.0,1115,9147.608428
-20.0,922,9166.510447
-21.0,760,9181.761164
-21.0,810,9197.926242
-20.0,838,9214.618032
-20.0,869,9231.907583
-18.0,1067,9253.348996
-20.0,837,9270.203539
-19.0,936,9289.107924
-21.0,938,9308.486874
-21.0,939,9327.29391
-21.0,819,9344.123259
-21.0,902,9362.633196
-21.0,761,9378.221574
-20.0,840,9395.321113
-20.0,1129,9418.435674
-21.0,943,9437.29148
-20.0,866,9455.006033
-20.0,953,9474.386681
-19.0,928,9493.015801
-21.0,822,9509.418248
-19.0,997,9529.357319
-21.0,821,9546.252669
-20.0,840,9563.607136
-20.0,840,9580.714341
-21.0,1060,9602.325424
-20.0,882,9620.125355
-21.0,1030,9641.572685
-20.0,894,9659.411483
-21.0,850,9676.870727
-20.0,841,9693.700946
-19.0,1081,9715.964021
-21.0,849,9733.034415
-20.0,976,9753.206681
-21.0,845,9770.270722
-21.0,839,9787.216524
-21.0,798,9803.254087
-20.0,840,9820.13836
-21.0,790,9836.297357
-20.0,1011,9856.851649
-21.0,838,9873.823414
-21.0,943,9893.014012
-21.0,943,9912.617454
-21.0,817,9929.45695
-20.0,865,9947.225008
-20.0,836,9964.009334
-20.0,854,9981.359298
-19.0,1050,10002.588516
-21.0,764,10018.098114
-21.0,819,10034.351827
-20.0,834,10051.171213
-19.0,930,10070.623385
-21.0,878,10088.632239
-19.0,998,10108.648122
-19.0,1008,10129.313625
-20.0,1027,10149.979105
-21.0,837,10167.274919
-20.0,866,10185.009074
-21.0,823,10201.729538
-20.0,918,10220.633014
-21.0,840,10237.811637
-21.0,1087,10260.586797
-21.0,1001,10280.790723
-20.0,841,10297.848301
-21.0,909,10316.541242
-20.0,840,10333.82177
-21.0,783,10349.916076
-21.0,819,10366.510492
-20.0,864,10383.907683
-21.0,847,10400.973951
-20.0,976,10420.436469
-20.0,838,10437.159927
-20.0,942,10456.199142
-21.0,790,10472.01572
-20.0,838,10488.935221
-20.0,990,10509.221264
-21.0,850,10526.540956
-21.0,761,10542.33257
-21.0,759,10557.603785
-21.0,938,10576.848617
-20.0,949,10596.323052
-21.0,945,10615.237014
-20.0,993,10635.195073
-20.0,926,10654.088639
-17.0,1252,10679.502279
-21.0,757,10694.910929
-19.0,1113,10717.406125
-20.0,1048,10739.186006
-19.0,1025,10759.612624
-21.0,945,10778.807911
-21.0,941,10797.954724
-20.0,986,10818.140118
-21.0,901,10836.589825
-21.0,816,10853.069545
-21.0,883,10871.128058
-21.0,1005,10891.823836
-21.0,842,10909.049058
-20.0,885,10926.992922
-19.0,1123,10949.849298
-21.0,940,10968.51171
-21.0,820,10985.389482
-20.0,897,11003.575236
-20.0,841,11020.546833
-19.0,1064,11042.038292
-20.0,897,11060.089846
-21.0,1024,11080.661636
-20.0,920,11099.378841
-21.0,839,11116.414566
-19.0,1114,11139.340099
-21.0,988,11160.196824
-21.0,790,11176.2392
-20.0,942,11195.126801
-20.0,899,11213.317272
-21.0,792,11229.727003
-21.0,867,11247.260567
-21.0,881,11264.954558
-21.0,851,11282.46645
-20.0,863,11299.731784
-21.0,911,11318.477571
-20.0,840,11335.610257
-21.0,822,11352.77298
-20.0,1132,11375.631118
-20.0,1002,11396.225553
-20.0,917,11414.502053
-20.0,984,11434.77189
-21.0,818,11451.224194
-21.0,758,11466.400067
-20.0,915,11485.025232
-20.0,1008,11505.622603
-21.0,783,11521.525197
-19.0,998,11541.47683
-19.0,968,11560.96382
-19.0,943,11579.944506
-20.0,921,11598.809554
-19.0,1031,11619.989436
-20.0,1025,11640.642732
-20.0,956,11660.236909
-19.0,1176,11684.009835
-21.0,819,11700.635052
-19.0,1268,11726.492682
-20.0,956,11745.886029
-21.0,908,11764.264729
-18.0,1060,11785.8219
-20.0,916,11804.25532
-21.0,824,11820.695078
-19.0,1050,11841.877177
-21.0,876,11859.479062
-21.0,970,11879.2265
-20.0,887,11896.711881
-20.0,871,11914.33373
-20.0,916,11932.924152
-21.0,789,11948.873012
-20.0,1192,11973.470796
-19.0,1097,11995.452769
-21.0,1084,12017.218403
-21.0,820,12034.082866
-21.0,901,12052.421414
-21.0,820,12069.046507
-19.0,1155,12092.442848
-21.0,967,12112.101617
-20.0,858,12129.544744
-21.0,820,12146.018646
-21.0,803,12162.250564
-20.0,842,12179.239663
-19.0,1057,12200.833117
-21.0,1093,12223.259148
-19.0,925,12241.941362
-21.0,821,12258.735509
-21.0,819,12275.494101
-21.0,865,12292.908486
-21.0,879,12310.921118
-20.0,890,12328.917034
-20.0,870,12346.820464
-20.0,860,12364.218594
-21.0,834,12381.382463
-21.0,782,12397.22534
-21.0,966,12416.852602
-21.0,819,12433.371909
-21.0,962,12452.961025
-20.0,1023,12473.832465
-21.0,776,12490.057423
-19.0,997,12510.206636
-17.0,1111,12532.386512
-19.0,985,12552.543927
-19.0,1129,12575.428579
-21.0,986,12595.685463
-21.0,821,12612.441226
-18.0,1156,12636.020958
-20.0,979,12655.689949
-20.0,931,12674.46581
-20.0,1095,12696.696654
-20.0,841,12713.675149
-21.0,817,12730.234215
-21.0,804,12746.314477
-20.0,1096,12768.814613
-20.0,976,12788.684067
-19.0,1094,12810.795385
-20.0,1023,12831.934234
-19.0,1010,12852.232313
-20.0,916,12870.729583
-17.0,1125,12893.468165
-21.0,818,12910.214839
-21.0,779,12926.354626
-21.0,997,12946.680893
-19.0,1078,12968.480403
-21.0,852,12985.778213
-20.0,1035,13006.684995
-21.0,852,13024.080169
-19.0,1018,13045.206146
-20.0,837,13062.413781
-21.0,942,13081.382195
-20.0,1125,13103.882326
-20.0,943,13122.664903
-18.0,1232,13147.742469
-21.0,815,13164.395476
-21.0,912,13182.993382
-21.0,848,13200.625845
-20.0,901,13218.717103
-21.0,819,13235.180228
-21.0,844,13252.129025
-21.0,854,13269.322161
-20.0,937,13288.349875
-21.0,880,13306.247207
-20.0,902,13324.115614
-21.0,880,13342.06867
-20.0,959,13361.122058
-21.0,815,13377.538762
-20.0,859,13395.062326
-20.0,999,13415.281403
-20.0,972,13434.545373
-21.0,853,13451.852675
-20.0,941,13471.029441
-21.0,1051,13492.446995
-21.0,853,13509.476407
-20.0,990,13529.506745
-21.0,865,13546.939273
-21.0,776,13562.513446
-18.0,1292,13588.789007
-20.0,836,13605.770326
-21.0,820,13622.458105
-19.0,1062,13643.933749
-20.0,917,13662.822231
-20.0,903,13680.981304
-20.0,932,13700.041765
-21.0,893,13717.910306
-20.0,875,13735.337842
-21.0,824,13752.085025
-21.0,938,13771.419553
-20.0,1015,13792.039508
-21.0,779,13808.157964
-20.0,921,13826.938536
-21.0,850,13844.259936
-20.0,987,13864.189259
-19.0,1024,13884.856806
-21.0,969,13904.710654
-19.0,1111,13927.563491
-20.0,882,13945.661958
-20.0,906,13964.167354
-18.0,1221,13989.201409
-21.0,1027,14010.041827
-21.0,781,14025.748428
-21.0,759,14041.178581
-18.0,1069,14063.030219
-21.0,881,14080.781274
-19.0,992,14100.768126
-21.0,757,14116.175618
-20.0,1222,14141.297807
-19.0,994,14161.864413
-20.0,927,14180.48653
-21.0,821,14196.99764
-19.0,979,14216.905558
-19.0,1070,14238.572026
-21.0,823,14255.383228
-18.0,1223,14280.196203
-20.0,1186,14304.20663
-19.0,1153,14327.811061
-21.0,1050,14349.089117
-20.0,1204,14373.594914
-20.0,878,14391.732173
-20.0,987,14411.691737
-19.0,933,14430.809489
-21.0,776,14446.681075
-21.0,946,14466.214663
-20.0,1015,14486.73257
-19.0,992,14507.045552
-21.0,1004,14527.327893
-20.0,1177,14551.315062
-20.0,1029,14572.022614
-19.0,1029,14592.473246
-19.0,1038,14614.220522
-20.0,1004,14634.312369
-21.0,945,14653.177335
-20.0,1019,14673.754247
-21.0,1134,14696.936243
-20.0,1037,14717.526724
-19.0,979,14737.474007
-20.0,840,14754.567267
-20.0,837,14771.642279
-20.0,945,14790.959701
-20.0,1076,14812.708229
-21.0,858,14829.839072
-18.0,1186,14854.003528
-20.0,938,14873.048687
-20.0,1124,14895.337947
-20.0,959,14914.755459
-20.0,1075,14936.614786
-20.0,998,14956.650054
-19.0,1042,14978.00796
-21.0,847,14995.334858
-21.0,898,15013.56633
-21.0,912,15031.83247
-21.0,855,15049.160057
-21.0,796,15065.436865
-21.0,820,15082.136917
-21.0,903,15100.44228
-21.0,912,15118.958852
-19.0,993,15139.028241
-18.0,1131,15162.224372
-20.0,1006,15182.725549
-18.0,1207,15206.710183
-20.0,1002,15226.879848
-21.0,920,15245.448322
-19.0,959,15264.781062
-21.0,882,15282.442015
-19.0,1008,15302.86682
-20.0,962,15322.595153
-20.0,837,15339.783753
-20.0,1039,15361.062625
-21.0,904,15379.565187
-21.0,1018,15400.001465
-21.0,799,15416.320847
-18.0,1145,15439.848659
-19.0,1186,15464.32813
-21.0,1057,15485.609364
-19.0,1019,15506.389343
-19.0,979,15526.080969
-21.0,958,15545.357838
-19.0,1096,15567.494131
-21.0,1041,15588.876102
-20.0,977,15609.209998
-20.0,1025,15629.951802
-20.0,1186,15654.11835
-21.0,778,15670.119559
-20.0,1082,15691.570332
-20.0,1037,15712.832059
-20.0,945,15731.718531
-20.0,978,15751.369555
-21.0,938,15770.20828
-20.0,1128,15793.195362
-21.0,883,15811.199831
-21.0,1001,15830.986253
-20.0,902,15848.837756
-21.0,957,15868.306857
-21.0,952,15887.805744
-21.0,1018,15908.998632
-20.0,913,15927.445908
-20.0,1134,15950.634279
-20.0,1056,15971.881393
-20.0,1001,15992.29896
-20.0,1116,16014.767698
-20.0,840,16031.984313
-19.0,1014,16052.657666
-19.0,1144,16075.930089
-19.0,930,16094.666759
-20.0,869,16111.733519
-20.0,898,16129.553633
-21.0,840,16146.402091
-19.0,1373,16174.116143
-21.0,788,16190.502771
-21.0,789,16206.973941
-20.0,924,16225.608274
-20.0,1006,16245.952801
-20.0,984,16266.210178
-21.0,788,16282.32805
-21.0,866,16300.027789
-20.0,1267,16326.351267
-20.0,944,16345.622523
-20.0,924,16364.275767
-19.0,1093,16386.66563
-19.0,1116,16409.211718
-19.0,963,16428.744028
-21.0,882,16446.821557
-21.0,836,16463.840142
-21.0,940,16482.841924
-20.0,955,16502.346498
-20.0,920,16520.543805
-21.0,874,16538.325022
-18.0,1116,16560.937138
-20.0,965,16580.357409
-18.0,1030,16601.037749
-21.0,839,16617.982107
-20.0,945,16637.000314
-19.0,1124,16659.969696
-19.0,1096,16682.550021
-20.0,978,16702.54196
-21.0,1095,16724.679587
-19.0,1003,16745.166662
-20.0,1065,16766.843864
-20.0,926,16785.417489
-21.0,910,16804.045084
-21.0,759,16819.880886
-21.0,868,16837.835314
-19.0,1069,16859.446797
-20.0,951,16878.642351
-19.0,938,16897.502779
-21.0,1042,16918.617272
-19.0,1098,16941.399888
-21.0,929,16960.104141
-20.0,1068,16981.664339
-21.0,971,17001.212341
-19.0,1024,17021.934573
-21.0,907,17040.095652
-19.0,1071,17061.731845
-20.0,976,17081.5364
-18.0,1152,17105.184195
-19.0,1133,17128.185575
-20.0,837,17145.230743
-21.0,967,17164.809084
-20.0,1011,17184.882286
-18.0,1136,17207.692873
-19.0,1219,17232.401267
-20.0,1046,17253.335412
-21.0,855,17271.009779
-21.0,878,17288.7609
-21.0,782,17304.505832
-21.0,779,17320.547782
-19.0,1142,17343.755322
-21.0,1151,17367.617053
-19.0,1011,17388.210354
-19.0,1170,17411.604909
-21.0,804,17427.902583
-17.0,1322,17454.729506
-20.0,883,17472.607695
-21.0,893,17490.86452
-20.0,917,17509.287684
-18.0,1342,17536.495356
-21.0,910,17555.044351
-19.0,990,17575.613283
-21.0,1331,17602.648548
-20.0,1005,17622.932059
-20.0,986,17642.770655
-20.0,977,17662.431932
-19.0,1233,17687.500803
-19.0,1208,17712.178501
-19.0,1078,17734.05045
-20.0,977,17753.720452
-20.0,898,17771.773078
-20.0,1274,17797.522016
-19.0,1145,17820.08431
-20.0,1335,17847.079651
-20.0,986,17866.909375
-21.0,1255,17892.319925
-19.0,1220,17917.323733
-21.0,1012,17938.338756
-20.0,929,17957.36168
-19.0,1131,17980.460936
-19.0,1166,18004.286913
-20.0,976,18024.07499
-21.0,973,18043.95997
-21.0,1093,18066.638433
-19.0,1389,18095.030936
-19.0,1161,18118.659682
-19.0,1032,18139.31788
-20.0,893,18157.575424
-20.0,1129,18180.750773
-19.0,1144,18203.635866
-21.0,959,18223.458842
-19.0,1060,18245.316638
-19.0,1210,18269.489736
-21.0,760,18285.070968
-20.0,1016,18305.507799
-18.0,1116,18328.051444
-20.0,928,18347.030383
-21.0,939,18365.938672
-20.0,1112,18388.572055
-19.0,1277,18414.458754
-20.0,902,18432.781456
-19.0,1142,18456.095183
-20.0,915,18474.376214
-20.0,953,18493.668799
-21.0,825,18510.50646
-21.0,1105,18533.308208
-21.0,860,18551.064406
-20.0,1013,18571.842833
-19.0,1029,18592.63709
-19.0,1207,18616.74028
-19.0,1079,18638.907489
-19.0,940,18658.100139
-21.0,944,18677.411922
-19.0,933,18696.36325
-17.0,1386,18724.179918
-19.0,1224,18748.840627
-21.0,1076,18770.754587
-20.0,1060,18791.826267
-20.0,897,18809.765719
-19.0,1206,18834.307558
-20.0,1077,18856.01425
-21.0,1061,18877.6031
-20.0,1066,18899.672478
-20.0,1077,18921.295069
-20.0,1245,18946.48051
-20.0,1103,18968.837045
-17.0,1127,18991.978455
-21.0,1038,19013.161052
-18.0,1233,19037.827911
-20.0,1165,19061.614111
-19.0,1149,19085.106973
-19.0,1090,19107.065301
-18.0,1259,19133.056365
-19.0,1281,19158.803
