#{"t_start": 1513095645.8526342, "env_id": "QbertNoFrameskip-v4", "gym_version": "0.9.2"}
r,l,t
175.0,337,6.814622
100.0,320,10.19844
25.0,288,13.116925
50.0,296,16.23271
175.0,441,20.895815
150.0,336,24.400759
200.0,338,27.934909
275.0,458,33.17998
175.0,315,37.269893
125.0,323,41.412294
150.0,325,44.990096
625.0,541,50.634886
150.0,288,53.874311
700.0,455,59.84553
550.0,394,64.999987
100.0,331,69.259039
600.0,396,74.379487
450.0,384,79.364435
125.0,279,82.951487
100.0,316,87.036043
175.0,368,91.789321
100.0,273,95.259501
125.0,332,99.561826
225.0,309,103.540773
300.0,402,108.823295
275.0,537,115.928798
0.0,284,119.583975
125.0,320,123.763512
125.0,273,127.23933
600.0,420,132.760881
125.0,338,137.174297
100.0,327,141.351356
475.0,354,145.869432
275.0,361,150.55991
125.0,329,154.857867
200.0,320,158.960836
125.0,326,163.233808
325.0,328,167.561457
225.0,347,172.195498
175.0,293,176.073088
150.0,319,180.091048
25.0,302,183.984473
150.0,269,187.428611
250.0,351,191.953566
400.0,494,198.389665
125.0,329,202.632379
50.0,305,206.536248
0.0,276,210.049434
50.0,265,213.445043
125.0,333,217.713244
125.0,316,221.753738
75.0,300,225.716703
0.0,276,229.358896
150.0,315,233.420793
125.0,341,237.814238
100.0,311,241.704449
0.0,284,245.442869
0.0,283,249.026171
25.0,244,252.157996
50.0,306,256.124496
175.0,369,260.986094
50.0,303,264.898759
200.0,355,269.514001
0.0,283,273.282693
25.0,287,276.896654
200.0,316,280.97701
100.0,289,284.700848
300.0,345,289.146592
675.0,403,294.400264
575.0,394,299.43023
225.0,366,304.081247
225.0,344,308.567447
325.0,396,313.753681
375.0,508,320.411541
75.0,253,323.692971
200.0,328,327.976692
325.0,387,332.971591
50.0,262,336.40692
150.0,329,340.62347
75.0,309,344.629565
175.0,381,349.543037
125.0,354,354.073067
175.0,403,359.29517
375.0,334,363.689648
250.0,343,368.108142
300.0,419,373.491098
225.0,328,377.763794
150.0,323,381.877801
250.0,412,387.413229
25.0,297,391.304235
125.0,303,395.241377
325.0,349,399.737111
300.0,331,404.041585
600.0,369,408.712166
675.0,524,415.515455
175.0,274,418.956494
725.0,510,425.567802
125.0,309,429.55463
200.0,296,433.392375
200.0,345,437.842276
150.0,403,443.203957
425.0,438,448.924316
250.0,316,452.992923
200.0,315,457.082307
325.0,342,461.453747
625.0,571,468.862608
225.0,293,472.582627
100.0,280,476.150886
125.0,306,480.004109
50.0,320,484.057205
325.0,390,489.215951
225.0,352,493.774683
275.0,282,497.431275
250.0,284,501.124079
600.0,371,505.944017
525.0,407,511.239765
275.0,371,516.022741
275.0,370,520.869905
525.0,367,525.758225
50.0,315,529.857646
300.0,438,535.493289
175.0,359,540.038454
225.0,378,544.904607
300.0,386,549.960383
600.0,372,554.83952
275.0,324,558.996556
250.0,323,563.137736
175.0,338,567.417776
375.0,395,572.561649
150.0,291,576.373293
175.0,316,580.315876
300.0,373,585.134551
175.0,321,589.250144
300.0,352,593.831602
175.0,309,597.757028
550.0,502,604.337505
175.0,385,609.389597
600.0,474,615.51538
200.0,307,619.470205
225.0,324,623.652348
125.0,319,627.77754
575.0,368,632.569969
275.0,384,637.580946
325.0,388,642.694533
125.0,333,647.003311
275.0,358,651.671839
500.0,343,656.142349
350.0,405,661.394356
275.0,370,666.06654
175.0,363,670.872576
350.0,387,675.861376
450.0,385,680.872663
250.0,344,685.273648
325.0,395,690.332617
600.0,446,696.13321
400.0,393,701.225854
275.0,394,706.300677
150.0,370,711.139295
350.0,432,716.976001
400.0,444,722.637423
175.0,316,726.79241
250.0,306,730.804867
225.0,295,734.499846
175.0,297,738.401963
375.0,333,742.698674
150.0,333,746.968359
225.0,304,750.952833
250.0,326,755.117204
150.0,314,759.17245
275.0,399,764.286593
200.0,299,768.147989
200.0,357,772.761016
250.0,311,776.78322
125.0,282,780.479089
475.0,345,785.050213
250.0,295,788.882131
150.0,313,792.94731
250.0,364,797.780679
250.0,294,801.552604
225.0,270,804.964056
175.0,319,809.096923
200.0,329,813.234802
275.0,373,818.079323
125.0,267,821.409564
300.0,503,827.868302
300.0,340,832.261687
250.0,384,837.25876
75.0,296,841.035767
350.0,405,846.327722
225.0,293,850.021136
200.0,377,854.811255
200.0,384,859.836999
250.0,296,863.672543
200.0,288,867.427591
0.0,283,871.114722
325.0,388,876.107524
400.0,379,881.006153
275.0,364,885.659682
325.0,426,891.24158
200.0,315,895.303281
200.0,275,898.967114
325.0,373,903.818821
200.0,354,908.455853
325.0,308,912.385089
575.0,361,917.154999
0.0,280,920.823067
250.0,364,925.597363
650.0,411,930.754433
125.0,251,934.059634
225.0,346,938.573135
175.0,413,944.015083
350.0,321,948.095056
300.0,303,952.070215
350.0,307,956.049572
250.0,316,960.047465
275.0,359,964.763231
200.0,339,969.077044
375.0,402,974.367355
250.0,296,978.182983
250.0,386,983.242822
125.0,273,986.84211
275.0,467,992.953753
425.0,486,999.256409
200.0,306,1003.221373
225.0,292,1007.025056
175.0,318,1011.094312
250.0,333,1015.322885
150.0,322,1019.483465
225.0,298,1023.286536
275.0,309,1027.271452
225.0,335,1031.599001
225.0,301,1035.50348
350.0,332,1039.714735
425.0,344,1044.2212
275.0,373,1049.02019
225.0,352,1053.507184
275.0,376,1058.362363
225.0,312,1062.367017
275.0,304,1066.19659
250.0,327,1070.382925
225.0,315,1074.475756
300.0,324,1078.579788
350.0,379,1083.535325
425.0,426,1089.079445
175.0,306,1092.979443
275.0,348,1097.417072
325.0,368,1102.261065
250.0,297,1106.101817
275.0,374,1111.030892
300.0,390,1116.275475
125.0,298,1120.104774
150.0,310,1124.109887
625.0,438,1129.813736
325.0,386,1134.781784
75.0,310,1138.74085
275.0,351,1143.297915
225.0,285,1146.915076
350.0,402,1152.16524
275.0,373,1156.989591
300.0,356,1161.555596
300.0,323,1165.790466
375.0,423,1171.204766
125.0,261,1174.558698
150.0,321,1178.635861
200.0,383,1183.613214
175.0,277,1187.131157
325.0,375,1191.869266
200.0,418,1197.323749
200.0,322,1201.419723
350.0,379,1206.361203
325.0,379,1211.244283
225.0,305,1215.157912
200.0,273,1218.66373
325.0,307,1222.661022
250.0,340,1227.119442
175.0,307,1231.080871
225.0,284,1234.754169
350.0,366,1239.454049
225.0,286,1243.097634
375.0,381,1248.155996
250.0,313,1252.221766
300.0,351,1256.820842
250.0,415,1262.160404
250.0,330,1266.35928
275.0,390,1271.426658
300.0,322,1275.623269
225.0,333,1279.914385
250.0,432,1285.673148
375.0,410,1290.974051
325.0,298,1294.898807
225.0,326,1299.122946
350.0,391,1304.16558
400.0,395,1309.340228
225.0,275,1312.9066
350.0,388,1318.097718
300.0,391,1323.206933
300.0,317,1327.270241
275.0,309,1331.181283
400.0,366,1335.897338
350.0,349,1340.502108
125.0,251,1343.766826
200.0,279,1347.340415
325.0,367,1352.094887
275.0,333,1356.387416
275.0,298,1360.170794
350.0,312,1364.170304
225.0,321,1368.383653
150.0,278,1371.910728
275.0,368,1376.607631
350.0,306,1380.437832
275.0,358,1385.110189
250.0,300,1389.015489
275.0,337,1393.52631
325.0,394,1398.654115
250.0,283,1402.290582
250.0,310,1406.211267
100.0,278,1409.793535
275.0,344,1414.217501
325.0,317,1418.263356
