#{"t_start": 1513095645.863295, "env_id": "QbertNoFrameskip-v4", "gym_version": "0.9.2"}
r,l,t
175.0,396,7.445954
50.0,309,10.687618
75.0,312,13.865842
100.0,321,17.271326
150.0,276,20.163377
50.0,248,22.722283
225.0,352,26.39266
200.0,320,29.687667
475.0,438,35.041419
75.0,341,39.602708
200.0,399,44.271694
175.0,340,47.782617
500.0,345,51.348389
225.0,376,55.973931
125.0,361,60.6316
100.0,271,64.17273
500.0,332,68.467606
50.0,322,72.591378
175.0,355,77.168259
200.0,338,81.544237
125.0,275,85.077469
100.0,316,89.159674
200.0,352,93.720784
0.0,282,97.342908
25.0,289,101.028234
150.0,271,104.524951
150.0,404,109.838492
300.0,368,114.620867
75.0,306,118.622993
575.0,422,124.13191
200.0,386,129.14913
100.0,318,133.27615
125.0,365,138.063351
175.0,408,143.324478
200.0,312,147.338344
50.0,300,151.162076
175.0,283,154.826947
175.0,344,159.268338
375.0,323,163.527779
25.0,288,167.267232
125.0,289,171.135972
175.0,359,175.882514
625.0,422,181.278967
175.0,396,186.462393
550.0,422,191.909731
75.0,318,195.930158
100.0,317,200.088844
275.0,418,205.497579
475.0,390,210.561969
50.0,253,213.796338
0.0,279,217.336831
100.0,350,221.824811
675.0,562,229.394869
125.0,254,232.626153
250.0,417,238.029875
0.0,287,241.596889
50.0,295,245.475261
100.0,282,249.074971
25.0,289,252.776428
25.0,299,256.69885
250.0,413,262.069543
125.0,318,266.280035
0.0,284,269.928008
25.0,288,273.746277
75.0,267,277.094046
100.0,334,281.371163
275.0,310,285.385633
625.0,441,291.12864
250.0,350,295.670043
275.0,327,299.794809
275.0,332,304.00008
225.0,356,308.634493
225.0,332,312.964643
75.0,300,316.867417
175.0,304,320.802539
200.0,372,325.616358
175.0,302,329.574561
325.0,374,334.459008
50.0,261,337.877017
200.0,326,342.021328
250.0,404,347.261823
125.0,348,351.681934
50.0,301,355.552119
175.0,290,359.281826
100.0,273,362.890549
275.0,399,368.014474
125.0,327,372.202233
125.0,312,376.20152
175.0,305,380.206553
25.0,287,383.880531
550.0,420,389.510821
325.0,385,394.532903
425.0,368,399.283521
200.0,407,404.566935
650.0,431,410.117467
100.0,274,413.592357
325.0,389,418.57338
225.0,351,423.046488
50.0,293,426.820017
150.0,295,430.642764
350.0,381,435.564985
0.0,284,439.241343
150.0,392,444.473151
175.0,319,448.580449
250.0,317,452.630639
275.0,289,456.389389
275.0,346,460.82367
225.0,396,465.927025
325.0,420,471.33308
700.0,560,478.558169
150.0,380,483.4037
