#{"t_start": 1513095645.8582199, "env_id": "QbertNoFrameskip-v4", "gym_version": "0.9.2"}
r,l,t
75.0,331,6.718177
50.0,299,9.901987
25.0,303,12.979936
25.0,289,15.996878
200.0,293,19.086868
825.0,490,24.257125
100.0,292,27.282098
350.0,486,32.538413
450.0,392,37.859876
150.0,317,42.047669
100.0,315,45.304498
100.0,331,48.751502
200.0,378,52.68261
175.0,328,56.982995
250.0,396,62.078922
175.0,383,67.08524
175.0,394,72.176585
25.0,249,75.3829
450.0,356,79.929732
150.0,301,83.849588
125.0,341,88.220589
50.0,254,91.494906
0.0,285,95.121672
175.0,316,99.186706
25.0,289,102.936474
225.0,345,107.453675
250.0,338,111.854559
75.0,317,115.968776
150.0,292,119.75543
150.0,309,123.774206
200.0,366,128.508518
225.0,346,133.031821
550.0,383,138.042074
75.0,344,142.428866
175.0,402,147.651474
225.0,320,151.72925
100.0,263,155.181827
200.0,321,159.312611
0.0,285,162.973955
150.0,337,167.455125
225.0,316,171.674628
575.0,328,176.001435
250.0,400,181.083718
175.0,345,185.607275
550.0,346,190.057703
150.0,339,194.344979
150.0,278,197.96989
325.0,499,204.460218
50.0,254,207.727944
50.0,322,211.858825
0.0,285,215.454027
150.0,300,219.282752
50.0,293,223.118173
125.0,339,227.621165
425.0,376,232.528384
75.0,317,236.563211
125.0,292,240.292964
25.0,300,244.150655
100.0,396,249.305727
100.0,324,253.452508
475.0,383,258.549957
75.0,290,262.266984
225.0,421,267.796166
175.0,346,272.379602
50.0,307,276.292009
100.0,318,280.357113
150.0,327,284.582411
75.0,282,288.200318
175.0,369,293.010254
300.0,318,297.115832
325.0,374,301.80183
150.0,349,306.335881
200.0,294,310.115792
150.0,340,314.548191
50.0,294,318.306721
0.0,289,322.098986
125.0,353,326.7066
75.0,282,330.343712
175.0,330,334.667554
100.0,269,338.177922
175.0,348,342.634749
250.0,385,347.620884
250.0,563,354.909099
50.0,321,359.001498
175.0,287,362.814472
200.0,400,367.951849
150.0,332,372.225924
200.0,315,376.26913
275.0,379,381.210936
100.0,280,384.862996
100.0,321,389.095724
125.0,303,393.037214
275.0,332,397.338697
325.0,331,401.570389
125.0,306,405.53224
275.0,361,410.176538
250.0,334,414.448887
200.0,291,418.12058
200.0,297,421.847326
225.0,312,425.887482
150.0,317,429.96238
250.0,353,434.569815
200.0,336,438.941948
325.0,351,443.564757
175.0,317,447.687932
325.0,413,453.045645
300.0,433,458.670103
300.0,369,463.403557
250.0,366,468.112235
25.0,260,471.431032
150.0,350,475.88044
350.0,433,481.386653
275.0,384,486.371398
300.0,449,492.306421
300.0,376,497.196646
400.0,387,502.296348
225.0,287,505.983291
275.0,362,510.690599
250.0,267,514.058468
325.0,335,518.441335
400.0,410,523.877921
200.0,368,528.704062
250.0,415,534.023331
325.0,498,540.433975
200.0,340,544.790667
200.0,318,548.895037
475.0,362,553.678595
275.0,340,558.052049
225.0,311,562.06124
200.0,337,566.3039
225.0,347,570.838562
225.0,291,574.591274
175.0,337,578.893889
550.0,376,583.7292
275.0,408,589.003349
300.0,319,593.124598
250.0,354,597.658051
50.0,302,601.53214
200.0,302,605.465523
300.0,427,611.083427
300.0,331,615.259366
25.0,293,619.086509
