#{"env_id": "DemonAttackNoFrameskip-v4", "gym_version": "0.9.2", "t_start": 1513095679.2035763}
r,l,t
190.0,1969,26.42899
100.0,640,34.214978
235.0,1729,55.98908
140.0,992,68.47895
205.0,1027,81.504415
235.0,1131,95.759861
295.0,2284,124.487004
130.0,2542,156.769726
250.0,1134,170.811549
220.0,1061,184.003818
250.0,971,195.983698
175.0,744,205.209632
140.0,959,217.106962
120.0,594,224.584561
80.0,571,231.660668
160.0,838,242.203332
190.0,1103,256.003789
120.0,1035,268.890651
280.0,2011,294.098197
110.0,723,303.119184
235.0,1333,319.848292
175.0,1091,333.699259
140.0,646,341.801198
100.0,563,349.134393
110.0,770,358.710042
130.0,929,370.490243
205.0,1202,385.7241
175.0,736,394.964818
140.0,806,404.948494
30.0,293,408.654722
250.0,944,420.430942
90.0,391,425.25179
80.0,850,436.090856
130.0,661,444.443568
295.0,1124,458.53909
100.0,524,464.98403
500.0,2518,497.01684
235.0,1022,509.689594
265.0,2229,537.654198
355.0,1393,555.151628
160.0,1209,570.32838
100.0,744,579.817964
110.0,722,588.734111
190.0,1288,605.016372
120.0,542,611.691167
205.0,918,623.357075
310.0,1646,644.003858
100.0,409,648.927491
90.0,466,654.783984
265.0,1179,669.427274
90.0,560,676.45457
110.0,487,682.517131
150.0,734,691.768011
70.0,365,696.275563
250.0,995,708.665305
480.0,1407,726.291821
150.0,995,738.708247
150.0,1010,751.596356
175.0,911,763.106875
175.0,945,774.922281
130.0,830,785.191744
310.0,1182,800.180001
100.0,658,808.470995
20.0,331,812.573165
80.0,366,817.249789
310.0,1052,830.342699
235.0,1132,844.291737
250.0,896,855.493418
130.0,721,864.424022
370.0,1666,885.335052
140.0,723,894.334518
160.0,740,903.624888
480.0,2466,934.597791
355.0,1299,951.01445
190.0,869,962.071882
190.0,907,973.425275
355.0,1441,991.479623
295.0,1675,1012.538684
120.0,715,1021.346275
190.0,870,1032.228925
295.0,1378,1049.402237
160.0,896,1060.695894
235.0,1026,1073.485468
205.0,924,1085.001271
340.0,1526,1104.126006
205.0,962,1116.220044
1360.0,2727,1150.215084
190.0,1167,1164.803846
130.0,675,1173.286309
480.0,1437,1191.228382
140.0,878,1202.171733
370.0,1173,1216.841882
150.0,819,1227.012006
355.0,1289,1243.227218
140.0,656,1251.463747
295.0,1390,1268.722761
385.0,1538,1288.059004
385.0,1265,1303.984641
520.0,1711,1325.489301
720.0,2135,1352.434386
1160.0,2086,1378.611305
100.0,420,1383.948412
355.0,1327,1400.754352
920.0,1947,1425.367319
2550.0,2723,1459.52929
355.0,962,1471.458018
780.0,2088,1497.727605
60.0,357,1502.124765
1700.0,2575,1534.244492
140.0,733,1543.461252
100.0,794,1553.254852
325.0,1346,1570.006957
310.0,1240,1585.516879
265.0,1582,1605.072143
440.0,1421,1623.033955
1680.0,2508,1654.490032
960.0,2417,1684.458902
355.0,939,1696.062696
640.0,1653,1716.638849
720.0,1659,1737.166665
740.0,2030,1762.357129
1500.0,2727,1796.442125
420.0,1753,1818.380357
385.0,1377,1835.840251
2070.0,2360,1865.52617
130.0,716,1874.381541
400.0,1437,1892.2871
980.0,2109,1918.968704
400.0,1485,1937.489613
90.0,556,1944.441293
1160.0,2105,1970.704443
820.0,1521,1989.716267
2605.0,2709,2023.910979
140.0,623,2031.639716
920.0,2116,2058.14259
295.0,1117,2072.030596
175.0,864,2082.904338
325.0,1262,2098.629084
520.0,1779,2120.770235
1740.0,2990,2158.200051
1220.0,2124,2184.879989
295.0,1103,2198.519175
110.0,655,2206.64118
420.0,1553,2226.025171
220.0,960,2238.005455
1400.0,2689,2271.736554
420.0,1409,2289.456301
600.0,1896,2313.060766
480.0,1843,2335.99638
340.0,1335,2352.817275
2470.0,2982,2390.35778
440.0,1482,2408.979328
1140.0,1979,2433.611334
370.0,1528,2452.742022
1420.0,2210,2480.458268
3475.0,3293,2521.946233
150.0,514,2528.277564
1360.0,2175,2555.428619
1260.0,1981,2579.917615
295.0,1171,2594.488385
340.0,1310,2610.948265
1180.0,2265,2639.130735
400.0,1159,2653.736202
1420.0,1867,2677.257848
1580.0,2097,2703.890302
1800.0,2087,2730.132829
130.0,729,2739.1832
1160.0,2556,2770.912858
340.0,1708,2792.150142
90.0,487,2798.235013
620.0,1964,2822.685345
980.0,1847,2845.752508
1280.0,2020,2870.882363
2320.0,3437,2914.026314
355.0,1270,2930.060455
1480.0,2482,2961.146921
600.0,2060,2986.742214
480.0,1582,3006.421544
2120.0,2381,3036.297282
355.0,1442,3054.149823
1260.0,2356,3083.551397
2280.0,2537,3115.383838
580.0,1463,3133.589991
480.0,1705,3154.957448
1000.0,1992,3179.698163
110.0,561,3186.59584
150.0,777,3196.297985
2070.0,2815,3231.672068
3420.0,3286,3272.876322
760.0,1502,3291.95968
640.0,3277,3333.158624
1620.0,2103,3359.442151
1080.0,1848,3382.624271
120.0,563,3389.822952
150.0,605,3397.402853
355.0,1327,3414.040685
3590.0,3661,3460.030961
100.0,467,3465.733241
385.0,1140,3479.860985
130.0,551,3486.783946
130.0,789,3496.7591
1280.0,2166,3523.922761
440.0,1971,3548.469879
325.0,1351,3565.225415
4085.0,3823,3613.180209
1520.0,2418,3643.393713
325.0,1078,3656.93246
1080.0,1971,3681.413403
110.0,554,3688.27188
1540.0,2458,3719.46525
150.0,733,3728.687149
205.0,1004,3741.312199
235.0,732,3750.585809
1640.0,1969,3775.195383
130.0,686,3783.716645
1400.0,2321,3812.70408
340.0,1273,3828.617015
2120.0,2993,3866.273835
1080.0,1792,3888.719599
680.0,1236,3904.133711
1500.0,2014,3929.245505
1020.0,1594,3949.003514
1800.0,2370,3978.576418
1860.0,2662,4012.083112
70.0,277,4015.449853
900.0,1774,4037.589884
4850.0,3915,4086.644916
190.0,792,4096.449341
1200.0,1521,4115.512877
1880.0,2790,4150.688991
480.0,1933,4174.927497
150.0,540,4181.564953
1160.0,1634,4201.896698
160.0,852,4212.478296
150.0,837,4223.061395
1140.0,2000,4248.186763
1060.0,1477,4266.566497
5200.0,4269,4320.328398
1400.0,2088,4346.541448
820.0,2067,4372.421997
1780.0,2705,4406.622414
325.0,1272,4422.497979
1080.0,1783,4444.702688
1960.0,2547,4476.692255
110.0,493,4482.846182
1180.0,2170,4510.100063
1500.0,2291,4538.717527
620.0,1416,4556.451055
5190.0,4101,4607.666142
3380.0,3285,4649.208554
980.0,1817,4671.813306
2295.0,3396,4714.201311
580.0,1875,4737.61997
2120.0,2710,4771.668305
1720.0,2234,4799.853698
640.0,1754,4822.017005
280.0,872,4832.969329
1930.0,3109,4872.150856
860.0,1687,4893.145386
1800.0,2729,4927.184477
340.0,859,4937.845462
520.0,1595,4957.77274
130.0,656,4966.006997
880.0,1931,4990.073595
3355.0,3351,5032.293783
400.0,1725,5053.78339
140.0,528,5060.380232
130.0,765,5069.868027
340.0,1077,5083.200068
1980.0,2374,5112.94292
1740.0,2233,5140.811353
4380.0,3613,5186.106991
3650.0,3789,5233.76685
110.0,387,5238.512547
4160.0,3608,5283.823281
80.0,439,5289.288092
700.0,1560,5308.852703
355.0,1418,5326.648102
1760.0,1792,5349.285464
2350.0,2618,5382.301519
580.0,1840,5405.637955
1380.0,2245,5433.771983
2040.0,2135,5460.34611
295.0,1129,5474.457451
760.0,1713,5495.878923
640.0,1323,5512.593438
1980.0,2263,5540.948128
1120.0,1596,5560.981416
2630.0,2572,5593.315201
860.0,1453,5611.575313
940.0,1780,5633.816056
310.0,1155,5648.261323
2880.0,2331,5677.711168
1840.0,2308,5706.563206
640.0,1594,5726.467112
3140.0,3137,5765.810865
1240.0,2217,5793.571031
