#{"env_id": "DemonAttackNoFrameskip-v4", "gym_version": "0.9.2", "t_start": 1513095679.0265203}
r,l,t
110.0,763,12.610709
110.0,657,19.208177
220.0,1021,32.164972
20.0,309,35.937706
60.0,510,42.307595
120.0,627,50.101729
100.0,868,60.962687
80.0,948,73.043973
160.0,1184,87.827957
120.0,768,97.518762
30.0,263,100.765852
130.0,823,110.863639
70.0,764,120.392988
50.0,364,124.953025
120.0,1121,139.089368
160.0,1056,152.454972
355.0,3072,190.87063
100.0,700,199.516351
60.0,463,205.176264
150.0,989,217.46669
160.0,1015,230.159873
235.0,1586,250.256896
100.0,515,256.596136
50.0,197,258.971477
150.0,1004,271.420196
220.0,1212,286.61109
80.0,1054,299.813207
190.0,1468,318.237746
110.0,524,324.721927
190.0,1483,343.762926
190.0,730,353.040652
120.0,608,360.586728
120.0,886,371.836729
340.0,1187,386.832562
100.0,446,392.382357
70.0,419,397.543021
80.0,482,403.45079
110.0,555,410.506774
40.0,220,413.134645
40.0,301,416.79783
80.0,663,425.047251
140.0,632,433.020808
50.0,223,435.801708
70.0,240,438.756173
265.0,1105,452.649123
80.0,391,457.470547
100.0,510,463.793984
140.0,692,472.389685
110.0,651,480.561112
160.0,657,488.94415
130.0,749,498.342284
120.0,1415,515.999428
140.0,702,524.776361
110.0,614,532.365823
175.0,774,541.900873
140.0,775,551.70117
100.0,924,563.277467
205.0,1019,576.122675
140.0,683,584.631625
110.0,601,592.160576
205.0,1771,614.451845
295.0,981,626.843546
235.0,1249,642.522204
90.0,436,647.885515
130.0,671,656.271241
175.0,877,667.072356
370.0,1692,688.570626
110.0,646,696.636843
30.0,289,700.104666
70.0,267,703.325084
120.0,617,710.959516
280.0,1040,724.029027
235.0,1028,736.77494
110.0,710,745.853675
80.0,514,752.271487
140.0,593,759.719574
310.0,1545,779.062248
250.0,1091,792.753478
130.0,731,801.937898
190.0,2030,827.86504
110.0,519,834.259768
100.0,710,842.884797
220.0,889,853.972333
370.0,1592,873.932185
340.0,1381,891.255055
150.0,695,899.979565
295.0,876,910.836628
420.0,1220,926.125803
160.0,1046,939.207169
265.0,855,950.038441
120.0,601,957.661298
355.0,1613,977.881736
205.0,1154,992.448631
250.0,1044,1005.430035
280.0,1243,1021.023603
355.0,1922,1045.068449
175.0,1245,1060.81888
130.0,783,1070.54517
355.0,1404,1088.09727
130.0,665,1096.41281
310.0,1526,1115.579919
120.0,582,1122.768701
150.0,900,1133.968749
265.0,1276,1149.651763
150.0,603,1157.228644
1380.0,2238,1185.276876
160.0,879,1196.236579
340.0,1499,1215.017976
140.0,526,1221.465881
1300.0,2769,1256.390173
940.0,1706,1277.51774
340.0,1122,1291.796629
250.0,907,1303.189219
1040.0,2070,1329.162942
355.0,1366,1346.401907
205.0,1170,1361.160857
1020.0,2099,1387.668025
120.0,570,1394.781327
130.0,663,1403.104073
660.0,1941,1427.693904
660.0,1546,1447.020682
355.0,1364,1464.029767
1220.0,2633,1497.112312
1200.0,1585,1516.990889
680.0,1661,1537.623947
340.0,1506,1556.389394
265.0,1416,1574.150476
235.0,1178,1588.785503
220.0,1138,1602.883081
120.0,512,1609.246011
540.0,1532,1628.372843
1080.0,2235,1656.477005
100.0,468,1662.244759
1220.0,2260,1690.246459
800.0,2040,1715.714967
1940.0,2179,1742.752064
295.0,1484,1761.129299
840.0,2106,1787.406247
340.0,1546,1806.713662
1320.0,2166,1834.05593
355.0,1211,1849.234323
1020.0,2048,1874.845051
920.0,2385,1904.739274
580.0,1639,1925.32279
1360.0,1968,1950.094378
620.0,1831,1972.953434
400.0,1401,1990.439808
130.0,602,1997.999115
1480.0,2196,2025.70597
1340.0,1967,2050.315928
235.0,899,2061.585268
80.0,450,2067.183377
840.0,1926,2091.298539
205.0,601,2098.72845
420.0,1328,2115.045031
500.0,1655,2135.821557
265.0,1208,2150.910905
355.0,1344,2167.610592
1400.0,1920,2191.649824
325.0,1342,2208.287607
340.0,1080,2221.635437
140.0,683,2230.137094
370.0,1673,2251.284276
820.0,1520,2270.174709
1380.0,2195,2297.731883
295.0,1345,2314.387996
860.0,1756,2336.225267
100.0,615,2343.940464
2240.0,2348,2373.542852
1400.0,2164,2400.613047
310.0,1269,2416.509399
120.0,571,2423.511337
640.0,1667,2444.365397
385.0,1520,2463.371361
1540.0,2218,2491.283727
420.0,2094,2517.575406
295.0,1218,2532.71761
110.0,469,2538.546648
1300.0,1946,2562.722908
560.0,1311,2578.829059
295.0,941,2590.583933
100.0,488,2596.613416
385.0,1471,2615.036549
235.0,855,2625.617535
370.0,1095,2639.126575
1680.0,2180,2666.659098
1260.0,2353,2696.572276
540.0,1954,2721.278358
1280.0,2484,2752.167816
2160.0,3069,2790.428869
190.0,764,2800.008328
80.0,397,2804.873888
90.0,684,2813.314519
480.0,1706,2834.52343
1300.0,2209,2862.134045
680.0,1887,2885.479796
140.0,755,2894.862774
920.0,1860,2918.302428
2205.0,2916,2955.045179
1040.0,2261,2983.26925
1320.0,2195,3010.634637
760.0,1723,3032.203836
400.0,1438,3050.036978
540.0,1382,3067.052168
120.0,981,3079.221773
540.0,1325,3095.781969
960.0,1638,3116.311936
580.0,1847,3139.342149
3240.0,3419,3182.056585
1420.0,1900,3206.062011
295.0,1319,3222.613122
1420.0,2205,3250.274818
2765.0,2705,3284.095328
70.0,315,3288.032912
640.0,2993,3325.747377
235.0,1139,3339.828996
500.0,1384,3357.072387
175.0,696,3365.663359
800.0,1859,3389.283787
560.0,1698,3410.679851
1580.0,2050,3436.56246
1240.0,2243,3464.42441
680.0,1588,3484.252912
720.0,1368,3501.619852
520.0,1500,3520.371547
160.0,524,3526.792078
4090.0,3807,3574.389194
2650.0,2705,3608.199604
800.0,1917,3632.233637
140.0,669,3640.329229
355.0,1154,3654.689263
1280.0,2006,3679.731989
2370.0,2908,3716.426125
5190.0,4020,3767.429676
1460.0,1861,3790.750067
620.0,1591,3810.56639
1420.0,2114,3836.891196
1160.0,1733,3858.552483
1240.0,1869,3882.053201
5270.0,4312,3936.284462
2360.0,2364,3965.823796
1800.0,2690,3999.240876
720.0,1676,4020.372773
1040.0,1773,4042.548469
60.0,290,4046.073093
1700.0,2273,4074.68513
