#{"env_id": "DemonAttackNoFrameskip-v4", "gym_version": "0.9.2", "t_start": 1513095679.2226944}
r,l,t
110.0,1132,16.178926
70.0,651,24.011417
190.0,1059,37.072253
40.0,376,41.787153
130.0,931,53.409347
340.0,1965,78.313717
130.0,1536,97.747991
250.0,2514,129.444594
310.0,2943,166.479475
110.0,523,172.989452
130.0,939,184.632004
295.0,2794,219.512776
80.0,851,230.168846
120.0,812,240.421576
90.0,818,250.805143
70.0,501,256.937833
190.0,1516,275.816875
235.0,1328,292.442816
150.0,1116,306.4246
250.0,1648,327.224942
120.0,866,338.155154
280.0,995,351.017996
140.0,838,361.528895
355.0,1692,382.924576
250.0,1069,396.409088
140.0,704,405.067162
130.0,880,416.203804
60.0,384,420.956192
205.0,978,433.29612
150.0,817,443.737933
80.0,617,451.337227
120.0,827,461.728141
100.0,579,468.98303
235.0,1522,488.293952
280.0,1398,505.769204
110.0,470,511.686799
60.0,572,518.720777
90.0,564,525.70262
30.0,275,529.076739
175.0,1149,543.448232
205.0,2111,570.008563
120.0,735,579.385725
110.0,767,588.884244
280.0,1199,604.043934
190.0,801,613.947774
90.0,547,620.891459
220.0,887,631.979383
140.0,687,640.546327
140.0,640,648.435492
175.0,819,658.743905
120.0,473,664.483168
325.0,1170,679.132964
190.0,1283,695.470501
120.0,614,703.029551
110.0,594,710.401536
110.0,612,718.079124
70.0,513,724.439128
120.0,512,730.7724
280.0,1201,745.952574
265.0,966,758.164634
235.0,740,767.319293
370.0,1477,785.774189
280.0,1106,799.759506
90.0,679,808.340849
265.0,1003,821.139001
175.0,933,832.707203
205.0,902,843.775984
250.0,832,854.089057
620.0,1523,873.136008
175.0,954,885.06605
190.0,1013,897.754592
100.0,744,907.071927
1120.0,1867,930.472688
385.0,1428,948.501777
150.0,675,956.99192
265.0,1112,970.97526
480.0,1551,990.34915
280.0,788,1000.219163
140.0,592,1007.564165
120.0,600,1014.946632
100.0,751,1024.269782
190.0,957,1036.269767
220.0,1193,1051.194155
220.0,1209,1066.353184
120.0,634,1074.26527
1080.0,2240,1102.326966
250.0,1245,1118.050295
140.0,748,1127.317979
120.0,629,1135.005453
110.0,829,1145.199589
160.0,756,1154.570708
700.0,2213,1182.22174
385.0,1446,1200.374439
800.0,2312,1229.37018
1500.0,2223,1257.427984
840.0,2118,1283.884608
120.0,427,1289.192075
130.0,706,1298.003774
205.0,776,1307.779653
190.0,1079,1321.344227
205.0,764,1330.912981
310.0,1034,1343.889753
780.0,1730,1365.621312
295.0,1290,1381.907236
235.0,1153,1396.422921
325.0,1321,1413.078461
220.0,707,1421.910673
1340.0,2905,1458.550828
120.0,867,1469.336581
325.0,1176,1484.079193
70.0,320,1487.961619
1380.0,2319,1517.105211
340.0,1454,1535.114554
120.0,776,1544.89399
250.0,768,1554.249578
385.0,1422,1572.009218
680.0,1656,1592.61399
130.0,550,1599.390166
150.0,892,1610.546403
840.0,2236,1638.539135
920.0,2544,1670.493213
1280.0,2095,1696.381799
1985.0,2766,1730.807345
325.0,1271,1746.650581
340.0,1500,1765.211606
640.0,1979,1789.97246
1620.0,2265,1818.211392
1440.0,2194,1846.042664
235.0,1002,1858.536925
1860.0,2331,1887.66614
600.0,1544,1907.057726
1260.0,2275,1935.611499
140.0,772,1945.32026
150.0,811,1955.403716
295.0,1093,1968.924425
340.0,1092,1982.516948
310.0,1155,1997.102248
2345.0,2275,2025.781772
1120.0,1968,2050.461586
2080.0,2975,2087.806379
1080.0,2086,2113.635189
620.0,1659,2134.449907
355.0,1111,2148.286923
310.0,1129,2162.371166
100.0,552,2169.210533
1780.0,2416,2199.279874
355.0,1351,2216.055376
160.0,575,2223.203848
500.0,1373,2240.527028
265.0,1141,2254.817589
2845.0,3025,2292.686669
340.0,1542,2311.872191
370.0,2085,2337.793267
1540.0,2295,2366.891517
1200.0,1983,2391.688531
340.0,1336,2408.494567
100.0,359,2412.869593
880.0,2248,2440.865065
1340.0,2977,2478.380426
385.0,1710,2499.98579
1700.0,2310,2528.837946
235.0,762,2538.28483
680.0,1834,2561.096901
960.0,1625,2581.115584
295.0,945,2592.926971
2710.0,3850,2641.293447
120.0,521,2647.73621
1720.0,2431,2678.413755
1160.0,2093,2705.055449
620.0,1484,2723.715264
920.0,1411,2741.251625
760.0,1541,2760.289976
1180.0,1806,2782.746942
