#{"env_id": "DemonAttackNoFrameskip-v4", "gym_version": "0.9.2", "t_start": 1513095679.087916}
r,l,t
100.0,831,13.238144
220.0,1391,29.499197
90.0,666,37.77822
120.0,867,48.63065
80.0,464,54.39804
175.0,698,63.201632
310.0,1747,85.18986
160.0,1136,99.630599
205.0,1856,122.804598
100.0,536,129.635134
130.0,1689,150.959273
130.0,720,159.928388
100.0,976,172.046389
250.0,1156,186.398448
140.0,1035,199.208649
175.0,1406,216.645739
160.0,1599,236.909429
150.0,803,247.027898
130.0,811,257.15624
235.0,1194,271.930924
100.0,568,278.94276
280.0,1161,293.490984
110.0,962,305.454031
150.0,857,316.206253
90.0,831,326.626822
150.0,781,336.48341
80.0,523,343.225397
110.0,493,349.551178
205.0,929,361.14717
30.0,386,365.987939
100.0,709,374.858833
310.0,1278,391.057663
90.0,640,399.013934
355.0,2269,427.661976
80.0,459,433.469435
340.0,1050,446.735137
150.0,799,456.782543
70.0,325,460.766531
130.0,794,470.696912
60.0,401,475.600743
150.0,899,487.150947
90.0,624,494.975609
120.0,907,506.187752
30.0,315,510.080745
140.0,1163,524.682721
120.0,490,530.736691
110.0,750,539.975564
190.0,1042,553.108541
80.0,1117,567.050299
340.0,1693,588.454697
90.0,676,596.98598
250.0,1175,611.669611
500.0,1401,629.307956
50.0,201,631.782911
140.0,520,638.230536
175.0,984,650.55916
160.0,605,658.068096
175.0,795,667.850099
205.0,952,679.833474
310.0,995,692.456625
80.0,438,697.87585
150.0,712,706.710181
175.0,737,715.88689
325.0,1312,732.350967
70.0,398,737.249803
80.0,552,744.160803
20.0,282,747.763047
70.0,413,752.878691
385.0,1384,770.302944
150.0,827,780.522137
280.0,1180,795.390358
310.0,1376,812.94287
120.0,564,820.149557
325.0,1350,836.987437
325.0,1471,855.183706
140.0,808,865.234761
280.0,1060,878.340673
130.0,498,884.59915
120.0,965,896.715497
190.0,733,905.810642
140.0,858,916.609334
150.0,731,925.673521
640.0,1704,947.239717
90.0,382,951.921015
205.0,932,963.765445
205.0,972,975.838634
140.0,644,983.845471
235.0,980,996.221767
1040.0,1637,1016.628338
325.0,1281,1032.683461
325.0,1103,1046.35481
265.0,1044,1059.536511
960.0,1927,1083.631727
310.0,1198,1098.506617
90.0,736,1107.776064
235.0,1037,1120.769109
110.0,798,1130.669594
220.0,897,1141.710132
385.0,1315,1158.103372
295.0,1056,1171.291414
100.0,711,1180.016325
90.0,708,1188.963568
310.0,1546,1208.231926
780.0,1713,1229.668031
520.0,1663,1250.645758
160.0,640,1258.603665
440.0,1472,1276.78713
325.0,1122,1291.059755
100.0,471,1296.816383
2060.0,3117,1336.239606
110.0,696,1344.971183
1920.0,2640,1378.15904
175.0,963,1390.475769
1120.0,2047,1416.216808
190.0,1019,1429.220564
250.0,858,1439.874632
150.0,1020,1452.615926
2515.0,2826,1488.130003
