#{"env_id": "DemonAttackNoFrameskip-v4", "gym_version": "0.9.2", "t_start": 1513095679.116314}
r,l,t
140.0,1238,17.336084
295.0,2324,46.383907
190.0,1215,61.743542
220.0,1298,78.131115
130.0,960,90.099983
205.0,945,102.131868
265.0,1877,125.667568
60.0,444,131.298222
250.0,1751,153.386851
110.0,632,161.201116
175.0,1885,184.700693
160.0,866,195.343044
120.0,1482,213.816898
90.0,1381,231.189335
190.0,1821,254.23865
90.0,559,261.191559
235.0,1169,275.644903
120.0,768,285.286357
205.0,2009,310.505341
120.0,728,319.572349
150.0,605,327.137058
110.0,748,336.565868
100.0,631,344.705243
100.0,994,357.295683
140.0,1050,370.599237
175.0,828,381.05595
80.0,298,384.705742
120.0,614,392.491262
175.0,579,399.604269
130.0,1096,413.444871
160.0,787,423.253083
80.0,584,430.600705
100.0,483,436.754526
140.0,831,447.192649
70.0,471,453.003045
60.0,300,456.70686
80.0,516,463.132484
150.0,1243,478.777252
190.0,974,491.277621
325.0,3471,534.870588
120.0,552,541.604898
100.0,426,546.976057
280.0,990,559.372355
175.0,931,570.959565
325.0,1031,584.047231
140.0,676,592.553896
175.0,995,605.018139
120.0,603,612.404476
190.0,884,623.679992
50.0,309,627.371684
90.0,626,635.195444
205.0,912,646.577267
190.0,861,657.30488
295.0,942,669.005617
220.0,1190,684.03948
120.0,718,692.979368
440.0,1695,714.219536
110.0,510,720.554407
235.0,961,732.553687
110.0,701,741.327116
235.0,883,752.52968
100.0,834,763.022284
130.0,431,768.321988
190.0,1481,786.822003
120.0,670,795.207641
110.0,644,803.410126
120.0,707,812.325876
50.0,511,818.863687
295.0,1251,834.45241
220.0,1012,846.951324
150.0,690,855.523168
190.0,1203,870.506767
340.0,1368,887.645155
325.0,1056,900.933845
265.0,1617,921.227884
540.0,1896,945.13027
310.0,1302,961.642155
140.0,870,972.504107
235.0,1074,985.939496
190.0,1138,1000.259537
220.0,830,1010.559733
840.0,1931,1034.7762
295.0,1356,1051.658312
160.0,855,1062.399188
355.0,984,1074.690931
250.0,1391,1091.965594
940.0,2025,1117.548633
140.0,799,1127.46217
100.0,525,1133.937262
150.0,1147,1148.050652
120.0,757,1157.541075
70.0,356,1161.898146
280.0,1062,1175.150049
385.0,1523,1194.186836
1900.0,2288,1222.908433
460.0,1566,1242.548885
190.0,787,1252.44475
190.0,741,1261.681574
50.0,382,1266.235744
580.0,1821,1289.070885
205.0,829,1299.495406
370.0,1369,1316.733747
265.0,1249,1332.482296
90.0,563,1339.506804
160.0,786,1349.432882
235.0,1040,1362.363834
295.0,1545,1381.807583
1480.0,2208,1409.819313
220.0,1078,1423.441054
780.0,1755,1445.419458
355.0,1747,1467.360904
325.0,1777,1489.671633
205.0,766,1499.270146
355.0,1343,1515.961373
310.0,1145,1530.094045
1140.0,2108,1556.533624
120.0,647,1564.491017
900.0,1704,1585.881442
130.0,619,1593.429224
3840.0,4653,1651.909181
385.0,1730,1673.550809
660.0,2105,1699.502827
50.0,317,1703.321139
3110.0,3626,1748.627068
540.0,1660,1769.033921
2060.0,2708,1803.029253
100.0,430,1808.311646
420.0,1505,1827.145933
220.0,790,1837.207078
400.0,1704,1858.56448
150.0,612,1866.175623
660.0,1990,1890.920115
220.0,1038,1903.995067
370.0,1496,1922.881253
1560.0,2232,1950.847491
2120.0,2151,1977.62652
130.0,708,1986.332236
1320.0,2040,2012.124955
310.0,1417,2030.020533
1905.0,2644,2063.281132
370.0,1324,2079.685713
295.0,1011,2092.363899
500.0,1555,2111.470419
940.0,2330,2140.744232
1380.0,2472,2171.688457
780.0,1695,2192.887544
1680.0,2228,2220.593901
1040.0,1866,2244.133195
560.0,2061,2269.880967
1340.0,1934,2294.260771
385.0,1944,2318.334252
370.0,1603,2338.264127
2900.0,3236,2379.261243
3280.0,3093,2418.007559
355.0,1330,2434.609506
355.0,1470,2453.0087
3120.0,3716,2499.909179
740.0,1705,2521.195252
920.0,1685,2542.274863
1520.0,2336,2571.157079
1620.0,2036,2596.648774
310.0,1290,2612.759133
420.0,1629,2633.063308
205.0,1061,2646.343874
680.0,1681,2667.501154
120.0,484,2673.49522
1060.0,1999,2698.995495
2165.0,2981,2736.427582
1905.0,2386,2766.062463
1380.0,1961,2790.523471
140.0,799,2800.514151
520.0,1375,2817.592109
1985.0,3300,2858.898805
140.0,599,2866.173808
1320.0,2217,2893.714594
1740.0,2456,2924.776245
400.0,1374,2941.947288
440.0,1424,2959.753787
1140.0,1812,2982.299349
840.0,1969,3006.771068
340.0,1177,3021.459584
325.0,2128,3048.031935
620.0,1560,3067.277222
1900.0,2615,3100.018816
620.0,1642,3120.630244
620.0,2204,3148.254378
860.0,1342,3164.875784
1020.0,1324,3181.316059
355.0,1261,3197.154521
1240.0,1578,3217.034198
370.0,1561,3236.478501
90.0,562,3243.4633
310.0,1249,3259.1532
680.0,1590,3279.086137
460.0,1702,3300.483142
250.0,1385,3317.928598
50.0,424,3323.154916
440.0,1690,3344.06816
175.0,1110,3357.97082
560.0,1735,3379.789393
1200.0,1570,3399.683782
355.0,1337,3416.435785
385.0,1187,3431.447962
310.0,825,3441.736326
355.0,1270,3457.486839
2225.0,2803,3492.613784
2270.0,2776,3527.519311
1440.0,2191,3554.751386
130.0,411,3559.825713
1360.0,2477,3590.991088
1220.0,1953,3615.132619
1760.0,2103,3641.413115
295.0,1101,3655.153262
140.0,588,3662.469587
1260.0,1829,3685.210024
4210.0,3246,3726.399197
620.0,1365,3743.598298
3800.0,3401,3786.471287
1060.0,2345,3815.749486
190.0,624,3823.481956
280.0,1122,3837.303085
1840.0,2584,3869.75211
3235.0,3226,3910.385272
295.0,1312,3926.690888
640.0,1600,3946.578689
2930.0,3759,3993.602003
1620.0,2363,4023.358229
50.0,258,4026.439682
2515.0,2958,4063.621798
1880.0,2354,4092.859164
1080.0,1893,4116.611661
2405.0,2958,4153.805214
310.0,1128,4167.850675
1620.0,2093,4194.047786
235.0,790,4203.763799
1620.0,2193,4231.460039
860.0,2131,4258.294467
1000.0,1642,4278.993747
2515.0,2546,4310.922565
1240.0,2221,4338.676755
900.0,1564,4358.193894
1000.0,2220,4386.127439
2180.0,3807,4434.053167
600.0,2146,4460.919446
1340.0,2014,4486.158329
310.0,1466,4504.653309
2585.0,3497,4548.522459
1160.0,1658,4569.211896
420.0,1321,4585.548885
1200.0,2201,4613.057487
3270.0,3442,4656.384778
840.0,1295,4672.459188
420.0,1549,4691.641724
325.0,1173,4706.295106
310.0,1105,4720.045692
2195.0,2559,4752.09509
3795.0,3476,4795.920085
3055.0,2784,4831.125205
1640.0,2036,4856.746386
130.0,734,4865.943799
1080.0,1712,4887.286662
2990.0,3795,4934.617401
1600.0,2545,4966.702567
700.0,1309,4982.837426
2185.0,2729,5017.347783
1200.0,1937,5041.479987
1320.0,1978,5066.333268
700.0,1417,5083.858089
1560.0,2568,5116.048675
460.0,1283,5132.094374
3705.0,3106,5170.813427
1160.0,2246,5199.152632
370.0,1188,5214.087906
2145.0,2221,5241.704976
500.0,1336,5258.371251
8455.0,5418,5326.592496
480.0,1687,5347.838519
920.0,1572,5367.844342
620.0,1660,5388.611094
1780.0,2507,5420.313924
3545.0,3245,5460.735809
150.0,512,5467.115459
175.0,795,5477.002493
370.0,1090,5490.577742
2500.0,2298,5519.689566
600.0,1461,5537.883123
420.0,1577,5557.600278
280.0,1228,5573.00054
920.0,1559,5592.479708
1640.0,1996,5617.606297
120.0,886,5628.579721
280.0,718,5637.569651
4660.0,3721,5684.461748
2140.0,2588,5716.916151
130.0,612,5724.49601
1680.0,2341,5753.758324
1880.0,2748,5788.256535
2990.0,2778,5822.778505
720.0,1654,5843.657289
6580.0,4888,5905.091986
2830.0,3079,5943.812423
325.0,963,5955.851276
1320.0,2109,5982.367682
5340.0,4519,6039.388103
1820.0,2486,6070.536653
385.0,1172,6085.069896
1740.0,2351,6114.434336
800.0,2089,6140.814306
1980.0,2020,6166.334412
1560.0,2201,6193.960649
1340.0,2220,6222.027107
150.0,543,6228.609499
7980.0,4824,6289.650228
1140.0,1713,6311.106078
3320.0,2826,6346.492201
110.0,785,6356.264439
5320.0,3754,6403.21621
1980.0,2370,6432.71324
1960.0,2680,6466.456587
1740.0,2658,6499.491886
4300.0,3771,6546.894976
2600.0,2676,6580.583686
800.0,1456,6598.97966
1380.0,2072,6624.868117
1760.0,2715,6658.860241
1400.0,2029,6684.275184
4360.0,3394,6726.595255
5760.0,4375,6781.566468
1700.0,2551,6813.72576
2230.0,2780,6848.321821
3130.0,3242,6888.503908
3160.0,2778,6923.146118
4560.0,3666,6969.292334
1500.0,2053,6994.751389
4740.0,3754,7041.838432
860.0,1698,7063.301093
140.0,786,7073.135572
2040.0,2956,7110.316307
190.0,1109,7124.195579
680.0,1378,7141.096315
3760.0,3348,7182.806402
340.0,1483,7201.214799
1500.0,1997,7225.988546
3480.0,3168,7265.668068
3950.0,3126,7304.78736
1580.0,2366,7334.258057
1740.0,2453,7364.841391
6480.0,3906,7413.663555
1840.0,2096,7439.7766
6140.0,4658,7498.191511
5760.0,4260,7551.874766
1920.0,2053,7577.56001
480.0,1056,7590.641463
1160.0,1836,7613.61093
3375.0,3667,7658.960537
5210.0,4186,7711.550682
7665.0,4869,7771.903196
3170.0,3002,7809.141188
3830.0,3020,7846.886645
5080.0,3363,7888.756568
1940.0,2027,7914.074642
1540.0,2087,7940.02798
3810.0,3570,7984.649892
1240.0,1947,8008.899433
1280.0,2050,8034.56226
1800.0,2211,8062.360006
5440.0,3656,8108.311542
5310.0,4198,8161.098113
4200.0,3352,8202.963605
4530.0,3649,8248.417584
1400.0,2763,8283.059339
420.0,1144,8297.431582
120.0,698,8306.060838
5810.0,4910,8367.588426
1720.0,1909,8391.427583
1840.0,2371,8421.09216
3545.0,2769,8456.025861
4150.0,4139,8507.805938
5460.0,4211,8560.482896
3950.0,3594,8605.523508
4520.0,4028,8655.644466
4140.0,3741,8702.799865
1400.0,2179,8730.068008
4940.0,3839,8778.359021
1620.0,2234,8806.25813
5680.0,4458,8862.379123
4630.0,3976,8912.01481
1980.0,2567,8943.8527
5240.0,3620,8989.018432
4160.0,3438,9031.886287
1740.0,2543,9063.434896
1060.0,1608,9083.439585
1640.0,2146,9110.236186
3360.0,3021,9147.926564
5580.0,3778,9194.806748
5940.0,3845,9242.93585
4110.0,3233,9283.24748
1200.0,1830,9306.182402
3360.0,3136,9345.286044
1880.0,2196,9372.625647
3425.0,3207,9413.107827
3455.0,3129,9452.480356
1140.0,1930,9476.635686
1540.0,2080,9502.632535
7305.0,5099,9566.514105
4570.0,4115,9618.166934
2870.0,2593,9650.747386
5960.0,3822,9698.884999
3210.0,2875,9734.671059
