#{"env_id": "QbertNoFrameskip-v4", "gym_version": "0.9.4", "t_start": 1513094771.4266987}
r,l,t
25.0,299,9.385399
150.0,329,16.836325
550.0,467,27.642535
75.0,308,34.052569
75.0,319,39.813577
200.0,313,48.089816
50.0,299,54.825781
0.0,279,59.623894
0.0,282,64.368361
50.0,292,69.388134
650.0,392,76.305664
150.0,320,81.81061
75.0,332,87.548657
525.0,337,95.979386
125.0,326,103.330274
525.0,354,111.361397
125.0,333,118.900665
300.0,408,127.979354
125.0,337,135.64261
150.0,327,143.004439
25.0,243,148.314091
175.0,386,157.052069
75.0,310,163.949322
75.0,280,170.166055
200.0,326,177.564384
425.0,319,184.735655
25.0,288,191.301565
25.0,284,197.657342
0.0,287,204.050771
125.0,305,210.912705
25.0,302,217.805752
300.0,392,226.586238
125.0,285,232.85797
200.0,341,240.319632
275.0,354,248.314171
0.0,288,254.600877
50.0,298,261.203313
75.0,301,267.810161
200.0,335,275.249127
150.0,355,283.349146
25.0,293,289.953814
100.0,311,296.812303
0.0,286,303.181583
75.0,310,310.055244
25.0,290,316.56706
125.0,287,322.890761
0.0,291,329.463055
50.0,254,335.185995
25.0,288,341.731167
125.0,315,348.776345
150.0,323,356.221137
75.0,263,362.008329
0.0,292,368.562436
300.0,385,377.137898
100.0,260,382.871279
200.0,396,391.871672
150.0,319,399.060474
150.0,329,406.420485
225.0,360,414.30003
50.0,306,421.158145
325.0,491,432.076823
50.0,266,438.04794
450.0,546,450.463963
225.0,361,458.477972
225.0,357,466.56376
225.0,365,474.759652
25.0,289,481.28521
25.0,287,487.667507
50.0,288,494.226194
300.0,372,502.801558
550.0,364,510.890495
50.0,305,517.751093
75.0,304,524.441254
175.0,382,533.215389
325.0,445,543.497815
175.0,388,552.170129
75.0,257,557.995407
250.0,383,567.049903
75.0,294,573.700455
200.0,301,580.502706
100.0,310,587.514277
125.0,347,595.333692
275.0,478,606.070148
150.0,335,613.804815
100.0,316,620.726698
650.0,412,630.050086
50.0,310,637.124383
0.0,279,643.455887
125.0,330,650.97476
25.0,285,657.300467
125.0,316,664.319006
200.0,302,671.228454
100.0,280,677.304271
175.0,402,686.47132
200.0,421,695.880544
100.0,322,702.96125
150.0,382,711.508391
175.0,300,718.25415
150.0,316,725.217852
500.0,369,733.533301
375.0,409,742.657506
600.0,570,755.800035
50.0,294,762.308
175.0,290,768.831791
200.0,350,776.659432
25.0,289,783.143652
300.0,415,792.539933
125.0,288,798.926251
75.0,298,805.600926
475.0,365,813.70685
150.0,324,821.051975
200.0,294,827.827639
50.0,316,835.017988
100.0,288,841.56762
275.0,404,850.761729
600.0,406,860.104739
275.0,427,869.795316
125.0,343,877.680705
175.0,330,885.201349
125.0,333,892.825123
50.0,251,898.35684
25.0,295,905.103212
25.0,295,911.657765
125.0,301,918.392147
625.0,561,930.910939
225.0,406,940.096687
150.0,325,947.583417
300.0,396,956.777563
225.0,317,963.754052
300.0,393,972.692146
25.0,290,978.98898
25.0,250,984.558267
100.0,367,992.645667
150.0,318,1000.050268
175.0,350,1007.753253
