#{"t_start": 1513094815.7248077, "gym_version": "0.9.4", "env_id": "PongNoFrameskip-v4"}
r,l,t
-19.0,988,22.278269
-20.0,835,37.062702
-21.0,822,55.183382
-21.0,882,75.702026
-21.0,904,96.658607
-20.0,974,118.93802
-21.0,883,139.464113
-21.0,762,157.295738
-21.0,825,176.416383
-20.0,945,198.181301
-21.0,821,216.945177
-21.0,820,235.910975
-20.0,842,255.281307
-21.0,850,274.949925
-21.0,825,294.022705
-21.0,820,313.036021
-21.0,819,331.805553
-21.0,1000,354.526711
-20.0,920,375.846225
-19.0,1152,402.42907
-21.0,789,420.794383
-19.0,991,443.420462
-20.0,866,463.410283
-21.0,805,482.177662
-21.0,764,500.178843
-21.0,791,518.558508
-21.0,789,537.056919
-21.0,805,555.788978
-21.0,763,573.271485
-20.0,1050,597.257909
-21.0,763,615.02224
-21.0,870,634.92565
-20.0,898,655.85508
-21.0,823,675.066482
-20.0,914,696.2606
-21.0,822,715.347295
-21.0,762,732.944921
-21.0,824,751.952142
-19.0,994,774.684176
-19.0,1000,797.75537
-21.0,759,815.392077
-21.0,907,836.540476
-21.0,758,854.217912
-21.0,824,873.197424
-21.0,870,893.297533
-21.0,818,912.533602
-18.0,1074,937.389497
-20.0,860,957.256273
-20.0,993,980.472758
-20.0,930,1002.001399
-20.0,899,1022.804945
-21.0,847,1042.711143
-21.0,881,1063.151784
-19.0,1072,1088.034671
-21.0,758,1105.576157
-21.0,881,1126.270944
-21.0,779,1144.59335
-21.0,782,1162.835685
-20.0,1006,1186.265328
-21.0,889,1206.688099
-21.0,761,1224.530372
-20.0,946,1246.345846
-20.0,1045,1270.466499
-20.0,839,1289.9622
-20.0,835,1309.341836
-21.0,823,1328.498266
-21.0,957,1350.526751
-21.0,819,1369.506716
-21.0,776,1387.674866
-21.0,823,1406.917662
-21.0,848,1426.792529
-20.0,929,1448.247483
-20.0,1080,1473.049669
-21.0,807,1491.632244
-21.0,759,1509.295332
-21.0,763,1526.935977
-21.0,764,1544.727574
-21.0,759,1562.563342
-21.0,822,1581.414565
-21.0,819,1600.552356
-19.0,1068,1625.718608
-18.0,1059,1650.333973
-21.0,759,1667.743773
-20.0,860,1687.905086
-20.0,947,1709.885225
-21.0,822,1729.135096
-21.0,818,1747.872695
-20.0,898,1768.850336
-21.0,776,1786.987055
-20.0,865,1806.994982
-19.0,1024,1830.898815
-21.0,824,1849.926944
-21.0,758,1867.654385
-21.0,850,1887.252406
-20.0,865,1907.013083
-21.0,836,1926.366722
-21.0,763,1943.898794
-20.0,878,1964.386738
-21.0,823,1983.834966
-21.0,824,2003.254808
-21.0,821,2022.245435
-21.0,868,2042.332912
-21.0,761,2060.077922
-21.0,759,2077.815636
-21.0,759,2095.689563
-21.0,762,2113.523019
-21.0,823,2132.687014
-21.0,861,2153.270503
-21.0,819,2172.617934
-21.0,777,2190.454679
-21.0,817,2209.242654
-20.0,869,2229.405676
-20.0,1061,2254.028147
-20.0,835,2273.482165
-20.0,840,2292.86571
-20.0,917,2314.227612
-20.0,963,2336.30647
-21.0,788,2354.556572
-21.0,764,2372.418303
-21.0,759,2389.985431
-21.0,761,2407.257843
-21.0,762,2424.923493
-21.0,763,2442.877662
-21.0,825,2462.025404
-21.0,764,2480.072607
-21.0,870,2500.44628
-21.0,760,2518.050305
-20.0,961,2540.268204
-21.0,909,2561.738706
-21.0,945,2583.608406
-21.0,838,2603.239786
-20.0,870,2623.067962
-20.0,865,2643.133313
-20.0,864,2662.786944
-21.0,880,2683.133454
-20.0,1010,2706.597369
-20.0,956,2729.154204
-21.0,881,2749.835799
-19.0,1024,2773.831993
-20.0,984,2796.630492
-21.0,847,2816.287192
-19.0,920,2837.521213
-20.0,945,2859.607211
-20.0,894,2880.07577
-20.0,837,2899.826676
-21.0,818,2918.914749
-21.0,804,2937.349709
-21.0,848,2956.966386
-21.0,878,2977.293989
