#{"t_start": 1513094816.534423, "gym_version": "0.9.4", "env_id": "PongNoFrameskip-v4"}
r,l,t
-20.0,861,19.233705
-20.0,1113,39.084898
-21.0,967,61.109956
-20.0,955,83.396567
-20.0,1018,107.093096
-21.0,824,125.68225
-21.0,761,143.651755
-21.0,819,162.856961
-20.0,955,184.64443
-21.0,972,207.060706
-19.0,975,229.546432
-20.0,836,248.824847
-20.0,868,268.927244
-20.0,843,288.347502
-21.0,825,307.562824
-20.0,840,326.686661
-21.0,790,344.642092
-20.0,928,366.053339
-21.0,881,386.418443
-18.0,1070,411.267475
-21.0,843,430.61287
-21.0,823,449.522926
-20.0,882,470.172157
-21.0,759,487.836504
-17.0,1314,518.462789
-19.0,994,541.82308
-21.0,825,560.77372
-21.0,782,578.772393
-21.0,759,596.012463
-21.0,758,613.674736
-21.0,998,636.686142
-21.0,848,656.349825
-21.0,851,676.251368
-21.0,941,698.004778
-20.0,902,719.095867
-21.0,759,736.395407
-20.0,864,756.474496
-21.0,885,776.5223
-20.0,923,797.90332
-21.0,759,815.547939
-19.0,1036,839.813915
-21.0,759,857.326426
-21.0,824,876.387412
-21.0,821,895.338365
-19.0,1033,919.3632
-21.0,822,938.485339
-21.0,760,956.092609
-21.0,788,974.381078
-21.0,870,994.702134
-19.0,999,1017.693164
-21.0,878,1038.490906
-21.0,1004,1061.729252
-21.0,899,1082.510179
-21.0,828,1101.800565
-21.0,815,1120.89671
-21.0,823,1140.130398
-20.0,930,1161.947073
-21.0,907,1182.987488
-20.0,921,1204.292645
-21.0,760,1222.09818
-21.0,933,1243.618121
-21.0,849,1263.214245
-21.0,823,1282.381011
-20.0,831,1301.366416
-20.0,843,1321.175773
-18.0,999,1344.320379
-21.0,850,1363.895338
-20.0,854,1383.774416
-21.0,824,1403.076456
-21.0,880,1423.739805
-19.0,990,1446.611404
-18.0,1149,1473.048247
-20.0,929,1494.482674
-21.0,764,1512.232887
-21.0,759,1529.806562
-21.0,759,1547.511848
-21.0,760,1565.186367
-21.0,808,1583.84429
-21.0,758,1601.590941
-21.0,760,1619.520174
-19.0,1186,1647.065511
-19.0,948,1668.989361
-20.0,899,1689.936341
-21.0,760,1707.537705
-21.0,759,1725.363099
-19.0,990,1748.200976
-21.0,852,1768.067947
-20.0,931,1789.777016
-20.0,945,1811.626053
-21.0,911,1832.826422
-21.0,762,1850.488865
-21.0,757,1868.275611
-21.0,786,1886.323459
-21.0,1044,1910.20423
-18.0,1258,1939.204003
-19.0,980,1962.096329
-20.0,1019,1986.269326
-21.0,913,2007.561722
-19.0,1072,2032.410925
-21.0,757,2050.069228
-21.0,843,2069.643589
-20.0,895,2090.766303
-21.0,785,2108.940953
-21.0,759,2126.547603
-21.0,900,2148.033386
-18.0,1057,2173.278231
-19.0,1219,2201.183525
-20.0,900,2222.005655
-20.0,1008,2245.418272
-21.0,821,2264.482781
-21.0,839,2283.969148
-19.0,1030,2307.851765
-21.0,822,2326.906991
-21.0,943,2348.679807
-21.0,759,2366.192985
-20.0,841,2385.828189
-21.0,758,2403.053368
-21.0,757,2420.532639
-21.0,763,2438.384874
-21.0,761,2456.132524
-20.0,883,2476.956809
-21.0,815,2496.05605
-21.0,764,2513.74514
-21.0,860,2533.561486
-19.0,1035,2557.837916
-21.0,823,2577.01769
-20.0,1001,2600.51431
-21.0,820,2619.215332
-21.0,760,2636.651064
-20.0,1020,2660.077072
-21.0,819,2678.987327
-21.0,824,2698.108966
-21.0,927,2719.796347
-21.0,991,2743.011756
-21.0,782,2761.500535
-19.0,997,2784.752096
-21.0,907,2805.768493
-19.0,1005,2829.082536
-20.0,924,2850.528776
-21.0,1080,2875.371866
-21.0,820,2894.50805
-20.0,842,2914.393792
-20.0,841,2933.737601
-21.0,826,2952.764676
-21.0,820,2971.782878
-21.0,819,2990.713469
-21.0,971,3013.320171
-19.0,1024,3037.283399
-21.0,1064,3061.802899
-19.0,1099,3087.358104
-19.0,935,3109.027066
-21.0,824,3128.23067
-21.0,841,3147.761547
-21.0,879,3168.36483
-21.0,850,3187.821389
-21.0,875,3207.567669
-21.0,809,3226.382314
-21.0,817,3245.244294
