#{"gym_version": "0.9.4", "t_start": 1513094863.7104328, "env_id": "DemonAttackNoFrameskip-v4"}
r,l,t
120.0,616,16.297934
310.0,2996,85.516735
130.0,686,101.124889
355.0,1835,142.976636
70.0,749,160.052085
110.0,677,175.282641
80.0,825,194.117113
175.0,1174,220.921836
310.0,1538,256.485991
60.0,492,267.851834
150.0,518,279.420547
160.0,1009,302.318591
295.0,2169,352.152608
150.0,740,369.108851
140.0,830,388.205358
70.0,511,399.9045
130.0,439,409.762968
250.0,987,432.098508
100.0,946,453.822483
370.0,1779,495.07087
220.0,2829,560.384363
120.0,605,574.199945
295.0,1292,604.174168
80.0,420,613.553589
235.0,1477,647.184842
355.0,2712,709.144952
80.0,532,721.217799
90.0,749,738.144752
150.0,1090,763.332149
265.0,1185,790.711469
110.0,1114,816.578582
175.0,1337,846.959646
175.0,1054,871.486451
265.0,1507,906.467254
120.0,913,927.174641
280.0,1574,963.527805
40.0,461,974.132003
90.0,682,990.069064
120.0,753,1007.460206
80.0,566,1020.320317
120.0,715,1036.648115
250.0,2087,1084.798564
120.0,885,1105.277584
175.0,1009,1128.253666
70.0,654,1142.948087
110.0,956,1164.778249
110.0,681,1180.368123
235.0,1176,1207.159017
280.0,1839,1249.416115
190.0,1068,1273.774762
120.0,899,1294.620224
130.0,732,1311.288258
120.0,694,1327.102854
140.0,906,1348.116947
190.0,1082,1373.267491
90.0,611,1387.091132
50.0,372,1395.437211
50.0,304,1402.296006
90.0,898,1422.740605
120.0,699,1438.753833
70.0,557,1451.164404
190.0,1300,1480.654391
50.0,325,1488.099219
385.0,2177,1538.157609
80.0,603,1551.862155
110.0,493,1563.057754
80.0,490,1574.265988
90.0,464,1584.749833
250.0,1407,1617.05322
295.0,1293,1646.747989
30.0,282,1652.999753
110.0,814,1671.504604
110.0,1206,1699.096707
90.0,433,1708.951725
325.0,1653,1747.569671
130.0,739,1764.619837
130.0,849,1784.18874
110.0,755,1801.698388
90.0,644,1816.329174
50.0,561,1829.13412
90.0,761,1846.359421
280.0,1125,1871.795536
175.0,1039,1895.596353
235.0,1233,1924.1572
90.0,579,1937.618102
20.0,237,1942.982115
40.0,242,1948.297153
30.0,223,1953.232894
235.0,1200,1980.29597
70.0,569,1993.094617
100.0,647,2007.686095
60.0,426,2017.267553
60.0,510,2029.08313
130.0,675,2044.722817
100.0,536,2056.938358
340.0,1672,2096.225345
40.0,413,2105.734823
110.0,869,2125.583803
140.0,707,2141.617393
100.0,595,2155.10588
205.0,1527,2189.967931
370.0,1378,2221.969924
205.0,1115,2247.882678
60.0,575,2260.847498
235.0,1398,2293.057562
60.0,293,2299.749977
100.0,967,2321.890031
250.0,929,2343.320792
140.0,917,2364.381599
140.0,576,2377.286892
205.0,1190,2404.72545
