#{"gym_version": "0.9.4", "t_start": 1513094863.642625, "env_id": "QbertNoFrameskip-v4"}
r,l,t
50.0,302,9.27567
0.0,285,15.430042
225.0,427,25.021469
175.0,328,32.381224
0.0,290,38.793379
175.0,343,46.616239
75.0,290,53.039587
275.0,409,62.411241
375.0,319,69.496268
0.0,279,75.735135
175.0,330,83.165597
50.0,308,89.982911
50.0,309,96.831732
0.0,286,103.209677
75.0,305,109.969806
50.0,308,116.831455
0.0,292,123.244428
200.0,410,132.573349
200.0,320,139.658038
50.0,302,146.210204
25.0,299,153.01628
300.0,369,161.24611
150.0,294,167.604217
250.0,448,177.698595
550.0,355,185.733088
100.0,325,192.974036
150.0,288,199.368249
325.0,415,208.671161
200.0,324,215.860971
200.0,356,223.833871
0.0,285,230.087285
50.0,287,236.397662
100.0,329,243.94617
150.0,316,251.101505
75.0,273,257.287388
75.0,314,264.496378
150.0,329,271.901933
50.0,304,278.497568
25.0,286,284.770317
0.0,284,291.204812
25.0,293,297.623259
100.0,312,304.496233
50.0,301,311.372615
0.0,279,317.526759
0.0,286,323.82862
25.0,294,330.533872
50.0,295,337.010335
175.0,347,344.810218
200.0,328,351.947388
625.0,414,361.337535
25.0,284,367.677166
125.0,294,374.259557
125.0,332,381.799797
50.0,294,388.380825
0.0,282,394.839587
100.0,324,401.968373
125.0,309,408.888756
125.0,299,415.458124
125.0,326,422.770721
100.0,308,429.475141
0.0,285,435.832786
225.0,302,442.685169
75.0,272,448.69206
250.0,341,456.315901
100.0,277,462.37139
0.0,277,468.662737
50.0,309,475.595398
50.0,308,482.501832
125.0,277,488.86096
575.0,467,499.507286
225.0,460,510.053252
25.0,290,516.453865
0.0,280,522.651885
100.0,353,530.574858
175.0,405,539.709983
125.0,299,546.290772
200.0,291,552.715879
900.0,581,566.026855
75.0,304,572.956683
125.0,326,580.448929
150.0,358,588.653662
0.0,286,595.006648
75.0,309,601.870817
100.0,328,609.190178
50.0,314,616.107323
75.0,317,623.191068
50.0,300,629.899198
225.0,342,637.453894
250.0,406,646.553408
50.0,300,653.192859
200.0,414,662.446938
100.0,375,670.845758
125.0,285,677.15932
125.0,369,685.331945
75.0,306,692.085544
250.0,396,700.908518
225.0,355,708.773616
50.0,295,715.350309
25.0,284,721.727552
150.0,299,728.245224
75.0,279,734.519454
50.0,258,740.199339
50.0,297,746.88212
150.0,347,754.781209
50.0,303,761.635484
0.0,288,768.079627
0.0,284,774.343147
75.0,278,780.49018
150.0,378,789.185627
75.0,323,796.566029
125.0,328,804.104719
150.0,377,812.557285
100.0,343,820.211452
75.0,370,828.54473
