#{"gym_version": "0.9.4", "t_start": 1513094863.837044, "env_id": "QbertNoFrameskip-v4"}
r,l,t
625.0,565,14.944197
50.0,324,22.243494
100.0,336,29.753393
100.0,368,37.921769
150.0,324,45.392099
50.0,293,51.82516
75.0,256,57.554254
125.0,367,65.838076
200.0,410,75.103439
625.0,384,83.823866
50.0,253,89.364807
0.0,288,95.704444
175.0,351,103.60882
50.0,303,110.281096
100.0,347,118.037876
75.0,259,123.699273
0.0,289,130.250133
25.0,293,136.731248
675.0,410,145.759525
50.0,298,152.523453
0.0,283,158.777506
400.0,393,167.443833
200.0,392,176.222209
250.0,361,184.390102
425.0,315,191.40191
25.0,311,198.353205
450.0,404,207.370309
350.0,432,217.072977
175.0,342,224.751554
150.0,313,231.60498
75.0,308,238.429946
0.0,281,244.931715
0.0,283,251.307597
0.0,287,257.727973
100.0,296,264.579009
75.0,305,271.364389
25.0,244,276.663265
175.0,350,284.363982
75.0,282,290.728815
50.0,301,297.355013
50.0,301,303.970977
75.0,264,309.976206
125.0,333,317.415073
50.0,310,324.307947
100.0,315,331.446514
150.0,317,338.426
150.0,297,345.063187
250.0,344,352.600336
325.0,400,361.688764
0.0,275,367.812536
125.0,350,375.731965
0.0,291,382.221478
150.0,343,390.038003
0.0,287,396.598034
50.0,314,403.549355
75.0,308,410.296013
150.0,440,420.197953
200.0,381,428.587235
75.0,355,436.637045
150.0,296,443.247888
50.0,253,448.836823
100.0,283,455.150629
0.0,281,461.248188
0.0,280,467.589941
50.0,315,474.686141
225.0,386,483.451192
325.0,388,492.42245
550.0,437,502.399587
125.0,333,509.90819
75.0,314,516.894874
50.0,252,522.400941
200.0,338,529.953287
225.0,405,539.133249
350.0,410,548.308486
125.0,285,554.707324
325.0,326,562.027962
100.0,324,569.160105
100.0,316,576.40638
125.0,301,583.256496
200.0,393,592.269884
25.0,287,598.628891
100.0,325,605.986929
200.0,324,613.123747
50.0,260,618.881715
175.0,349,626.657192
75.0,310,633.578991
0.0,278,639.598572
50.0,270,645.636798
75.0,315,652.626312
50.0,303,659.40846
75.0,317,666.423564
25.0,289,672.832142
150.0,366,680.969687
100.0,332,688.265528
25.0,289,694.561206
575.0,418,703.944157
225.0,362,712.071258
500.0,357,720.085141
250.0,419,729.394453
250.0,395,738.273713
150.0,416,747.835002
25.0,283,754.13136
25.0,292,760.765585
150.0,387,769.491057
50.0,269,775.38089
150.0,346,783.277171
100.0,278,789.497544
275.0,321,796.884351
125.0,335,804.541754
75.0,304,811.357513
75.0,314,818.384329
100.0,285,824.573724
50.0,275,830.694278
250.0,371,838.958079
75.0,301,845.544873
100.0,273,851.559098
100.0,322,859.286502
275.0,367,867.510036
250.0,318,874.769338
200.0,299,881.397887
250.0,360,889.462067
700.0,481,900.405777
75.0,338,908.16109
250.0,475,918.821187
225.0,345,926.562062
150.0,314,933.710302
150.0,329,941.087668
75.0,308,948.077254
325.0,460,958.554099
125.0,310,965.363222
200.0,284,971.832392
325.0,489,983.255168
175.0,335,990.936266
275.0,415,1000.308137
275.0,363,1008.486269
75.0,297,1015.166856
225.0,338,1022.820555
25.0,288,1029.235843
175.0,337,1036.761491
100.0,299,1043.611505
275.0,445,1053.622359
500.0,326,1060.841156
200.0,359,1069.085867
200.0,290,1075.426388
125.0,292,1081.953877
75.0,362,1090.062884
0.0,279,1096.405741
450.0,324,1103.701219
100.0,288,1110.276869
250.0,481,1121.020824
250.0,397,1129.764318
125.0,295,1136.423528
150.0,290,1142.716655
175.0,333,1150.177523
175.0,355,1158.046607
100.0,286,1164.458872
200.0,313,1171.393273
25.0,290,1177.995737
250.0,293,1184.346723
150.0,307,1191.202629
125.0,306,1197.991644
325.0,360,1206.11882
300.0,491,1217.156093
325.0,396,1225.924299
125.0,351,1233.856588
375.0,540,1246.219147
275.0,341,1253.72153
300.0,301,1260.636673
150.0,256,1266.320757
325.0,365,1274.36355
250.0,311,1281.248242
200.0,302,1288.211671
125.0,300,1295.08078
325.0,380,1303.513021
375.0,389,1312.315937
150.0,303,1319.055122
200.0,443,1329.141643
50.0,245,1334.603965
175.0,309,1341.631667
275.0,388,1350.540266
225.0,375,1359.147083
275.0,358,1367.310189
175.0,328,1374.628599
175.0,307,1381.350482
175.0,342,1389.06713
125.0,315,1396.084318
225.0,464,1406.779437
225.0,347,1414.34023
200.0,352,1422.183751
225.0,349,1430.149029
275.0,310,1437.044767
225.0,318,1444.09262
300.0,412,1453.177438
75.0,258,1458.889968
150.0,326,1466.023862
100.0,289,1472.271229
175.0,325,1479.592757
350.0,316,1486.867677
325.0,323,1494.012987
325.0,371,1502.441254
25.0,244,1507.831698
400.0,385,1516.419086
325.0,419,1526.059755
525.0,393,1534.81782
325.0,355,1542.588396
250.0,358,1550.72558
125.0,285,1556.96757
225.0,294,1563.681208
500.0,359,1571.722189
150.0,299,1578.379815
250.0,368,1586.850658
250.0,317,1594.038269
200.0,311,1600.892218
650.0,491,1611.965237
175.0,267,1617.782543
325.0,454,1628.140865
400.0,405,1637.348127
150.0,293,1643.820695
500.0,353,1651.728734
250.0,354,1659.501485
225.0,398,1668.529267
650.0,410,1677.88946
125.0,327,1685.204533
225.0,373,1693.444818
275.0,357,1701.394596
300.0,366,1709.664359
300.0,379,1718.275486
600.0,360,1726.51647
250.0,324,1733.824481
175.0,318,1741.170412
250.0,411,1750.645449
275.0,404,1759.796735
275.0,346,1767.620643
550.0,376,1776.08876
250.0,332,1783.542691
125.0,298,1790.275196
400.0,442,1800.476696
225.0,298,1807.07169
350.0,378,1815.645848
375.0,408,1824.987564
175.0,327,1832.195241
250.0,365,1840.344676
275.0,390,1848.994834
400.0,424,1858.532638
