#{"t_start": 1513094815.5844738, "gym_version": "0.9.4", "env_id": "DemonAttackNoFrameskip-v4"}
r,l,t
120.0,567,14.797924
110.0,580,24.817542
60.0,449,32.699838
150.0,1105,55.774095
130.0,620,69.9631
100.0,834,89.012417
90.0,805,107.56619
90.0,595,120.769861
100.0,699,136.713635
110.0,565,149.97549
250.0,2138,199.160777
140.0,869,218.808076
265.0,2171,268.796252
220.0,2509,326.503808
120.0,1005,349.158289
130.0,849,368.489917
175.0,4404,470.361133
120.0,515,481.893354
190.0,1180,509.189405
175.0,2665,571.142312
80.0,839,590.106188
140.0,849,609.626912
100.0,732,626.089965
120.0,677,641.6537
90.0,903,662.232781
20.0,223,667.217831
110.0,661,682.568989
140.0,1149,708.930634
205.0,1594,745.697917
295.0,1123,771.08515
70.0,467,781.571258
30.0,465,791.959422
205.0,1852,834.841308
175.0,913,856.013682
295.0,2317,909.55057
175.0,773,927.153626
140.0,577,940.328651
100.0,1632,978.057428
100.0,742,995.155293
250.0,1156,1021.657458
90.0,1829,1064.181017
325.0,1428,1097.082489
120.0,701,1113.179626
355.0,1637,1151.24931
80.0,745,1168.42436
160.0,919,1189.650443
130.0,806,1208.009718
160.0,1466,1241.831398
160.0,883,1261.980024
295.0,2156,1311.772518
110.0,869,1331.736487
175.0,892,1351.941471
280.0,2493,1409.963198
130.0,819,1428.882673
120.0,684,1444.397301
205.0,1150,1470.617136
90.0,576,1483.609329
70.0,508,1495.227074
120.0,679,1510.717408
100.0,745,1527.789554
50.0,326,1535.194501
220.0,1094,1560.434843
265.0,1265,1589.536398
160.0,824,1608.694383
205.0,1313,1639.245586
175.0,806,1657.425329
110.0,608,1671.277844
60.0,455,1681.719473
110.0,647,1696.335009
295.0,1260,1725.65403
235.0,1541,1760.94217
60.0,292,1767.658392
190.0,1109,1793.135862
90.0,841,1812.476582
295.0,1416,1845.125979
90.0,624,1859.54521
120.0,844,1878.899111
120.0,576,1891.855263
70.0,413,1901.136447
130.0,504,1912.41378
175.0,953,1934.151621
90.0,580,1947.478923
90.0,623,1961.739316
60.0,348,1969.61023
190.0,1153,1996.675785
205.0,873,2016.73425
110.0,480,2027.640244
140.0,685,2043.306423
140.0,436,2053.191857
140.0,646,2068.06701
130.0,579,2081.489999
60.0,510,2093.211679
120.0,508,2104.700673
80.0,615,2118.883335
250.0,902,2139.940886
110.0,401,2149.101614
205.0,1488,2183.890886
70.0,510,2195.504387
160.0,785,2213.25432
130.0,706,2229.420907
120.0,733,2246.193897
120.0,594,2259.697827
220.0,878,2280.03641
295.0,1460,2313.608991
130.0,1057,2337.759636
235.0,1220,2365.745927
190.0,791,2383.909662
90.0,555,2396.401106
130.0,637,2410.786057
100.0,584,2424.142177
140.0,743,2441.321527
130.0,550,2453.964092
100.0,805,2472.707104
265.0,1066,2497.366622
40.0,251,2502.952261
50.0,324,2510.253976
130.0,535,2522.328701
60.0,428,2531.989476
160.0,1331,2563.116453
310.0,1302,2593.267817
90.0,509,2604.67467
130.0,668,2619.685532
150.0,827,2638.42429
130.0,1041,2662.130825
130.0,764,2679.565295
20.0,209,2684.125926
60.0,424,2693.782327
150.0,826,2712.733996
190.0,1112,2738.555869
205.0,1054,2763.18872
130.0,803,2781.631099
190.0,937,2803.072472
130.0,584,2816.490134
60.0,412,2825.902201
175.0,1104,2851.153397
20.0,261,2856.896716
130.0,659,2871.818636
190.0,826,2890.555764
205.0,1111,2916.576851
175.0,960,2938.43304
150.0,881,2958.561224
90.0,389,2967.353251
520.0,2082,3015.433421
60.0,518,3027.290967
80.0,359,3035.391168
205.0,972,3057.572503
160.0,848,3077.028161
175.0,913,3098.044845
70.0,286,3104.433773
80.0,439,3114.312703
140.0,650,3129.255244
70.0,432,3139.161672
70.0,434,3148.954637
250.0,1330,3179.56837
340.0,1296,3208.765087
140.0,898,3229.475648
80.0,611,3243.307825
250.0,1081,3267.90998
100.0,491,3279.014759
150.0,645,3293.727003
80.0,426,3303.05612
120.0,802,3321.123406
20.0,276,3327.338333
355.0,1659,3365.079699
175.0,976,3387.137954
110.0,379,3395.281412
120.0,618,3408.795995
295.0,979,3431.312205
90.0,562,3443.560595
20.0,209,3448.04949
295.0,1325,3478.180689
100.0,699,3493.773627
310.0,1378,3524.675078
235.0,898,3545.09144
