#{"env_id": "QbertNoFrameskip-v4", "gym_version": "0.9.4", "t_start": 1513094770.105898}
r,l,t
200.0,342,11.774045
25.0,288,18.21033
200.0,330,25.680188
175.0,326,33.216141
75.0,318,38.890644
0.0,279,45.576543
100.0,316,52.992647
250.0,366,60.074145
0.0,282,64.860577
50.0,296,69.916478
0.0,282,74.808067
25.0,295,79.995806
200.0,355,86.159932
100.0,346,93.881547
200.0,361,102.002759
75.0,301,108.775609
125.0,369,117.184562
225.0,344,124.921951
175.0,303,131.666967
50.0,282,137.980318
50.0,300,144.709264
100.0,322,151.917186
50.0,322,159.14644
175.0,305,165.878766
100.0,312,172.864833
200.0,385,181.628869
25.0,291,188.155592
75.0,300,195.012691
0.0,280,201.176014
0.0,288,207.81066
350.0,421,217.279223
100.0,350,225.219442
25.0,288,231.561929
50.0,295,237.970794
0.0,283,244.241462
375.0,308,251.101726
75.0,321,258.126818
300.0,358,266.096434
450.0,342,273.718577
0.0,284,279.982732
575.0,381,288.80402
125.0,255,294.328083
150.0,313,301.35457
175.0,398,310.226886
200.0,350,318.151675
50.0,306,324.938887
50.0,269,330.959541
175.0,385,339.81211
150.0,366,348.11269
150.0,272,354.235579
75.0,266,360.174268
150.0,278,366.374923
50.0,288,372.807732
50.0,254,378.378994
150.0,356,386.375261
175.0,265,392.304839
150.0,305,399.205732
100.0,335,406.660823
200.0,362,414.595716
150.0,332,422.085323
50.0,303,428.72256
825.0,541,441.01434
100.0,318,448.101697
250.0,360,456.091577
250.0,347,463.967241
0.0,290,470.4765
250.0,360,478.583237
75.0,311,485.523516
50.0,261,491.35859
100.0,274,497.602117
75.0,300,504.435245
125.0,333,511.787539
275.0,329,519.230283
50.0,249,524.671091
100.0,323,532.043398
325.0,386,540.895603
175.0,341,548.608185
200.0,348,556.339114
150.0,344,564.364477
150.0,351,572.577619
425.0,437,582.541477
50.0,299,589.342873
75.0,306,596.181078
300.0,528,608.075797
50.0,303,615.060905
100.0,312,621.909118
500.0,360,629.985928
75.0,317,637.250253
200.0,413,646.718155
75.0,307,653.724562
25.0,282,659.954491
375.0,403,669.000313
75.0,280,675.348319
75.0,302,682.153228
150.0,325,689.277763
25.0,302,695.989728
100.0,314,702.815096
600.0,418,712.305947
175.0,324,719.574833
150.0,365,727.683171
175.0,318,734.797688
275.0,351,742.617598
100.0,270,748.65084
300.0,374,757.200461
100.0,319,764.267786
75.0,318,771.411922
325.0,368,779.662465
550.0,417,789.21099
25.0,291,795.64411
0.0,281,801.902596
150.0,420,811.330898
125.0,310,818.286617
0.0,283,824.62341
175.0,341,832.523351
175.0,295,839.181616
125.0,361,847.513491
575.0,461,857.929641
200.0,340,865.727544
200.0,367,874.066219
250.0,300,881.073481
200.0,380,889.760954
175.0,409,898.988325
0.0,278,905.337256
225.0,378,913.88003
125.0,325,921.085091
150.0,303,927.789417
100.0,327,934.939908
0.0,283,941.302919
50.0,297,948.086116
250.0,262,954.21506
250.0,355,962.138242
100.0,312,969.022687
650.0,523,980.864417
275.0,307,987.704594
125.0,275,993.676541
25.0,248,999.499213
200.0,325,1006.631973
575.0,376,1014.932596
125.0,359,1023.100754
250.0,393,1032.004492
275.0,329,1039.350687
525.0,388,1048.081695
200.0,328,1055.39889
325.0,452,1065.635816
25.0,243,1071.022744
100.0,308,1077.973921
225.0,340,1085.645433
200.0,349,1093.365767
75.0,253,1099.027863
250.0,410,1108.405865
175.0,292,1114.960994
175.0,351,1122.890127
350.0,399,1131.846272
150.0,321,1139.195914
50.0,304,1146.037907
425.0,571,1158.825408
50.0,262,1164.981257
75.0,316,1172.049407
250.0,343,1179.691715
125.0,331,1187.144092
275.0,393,1195.97329
225.0,364,1204.252477
550.0,418,1213.451911
50.0,264,1219.372564
50.0,288,1225.798676
125.0,333,1233.16718
225.0,399,1242.167636
150.0,273,1248.402939
200.0,328,1255.738782
100.0,367,1263.888311
400.0,458,1274.277151
275.0,348,1281.919158
150.0,344,1289.664894
250.0,345,1297.461886
150.0,284,1303.723341
350.0,479,1314.576683
225.0,329,1321.966186
100.0,323,1329.332152
125.0,319,1336.500375
75.0,328,1343.834847
325.0,334,1351.176854
600.0,375,1359.577296
250.0,386,1368.23958
175.0,359,1376.315475
25.0,243,1381.844618
575.0,378,1390.350747
125.0,252,1395.80412
300.0,367,1404.243871
600.0,407,1413.307178
475.0,339,1420.813519
175.0,314,1428.071694
175.0,316,1435.090142
125.0,312,1442.14772
100.0,322,1449.553034
250.0,353,1457.717076
100.0,332,1465.06273
275.0,345,1472.824333
75.0,300,1479.682137
200.0,343,1487.29811
475.0,378,1495.763408
75.0,299,1502.471972
125.0,320,1509.566712
275.0,378,1517.9662
250.0,302,1524.682746
525.0,349,1532.536568
525.0,435,1542.384266
175.0,312,1549.169533
375.0,444,1559.374301
200.0,328,1566.792716
125.0,271,1572.912147
225.0,343,1580.748763
350.0,345,1588.465468
325.0,361,1596.728619
400.0,371,1605.097076
350.0,335,1612.623542
325.0,361,1620.71508
175.0,320,1627.718555
200.0,319,1634.697618
325.0,460,1645.047459
375.0,442,1655.142434
275.0,412,1664.558024
200.0,382,1673.384124
300.0,392,1682.219937
300.0,402,1691.404337
150.0,321,1698.556994
200.0,349,1706.526096
200.0,322,1713.753405
200.0,414,1722.953734
425.0,462,1733.578308
350.0,433,1743.316449
325.0,427,1753.084743
325.0,337,1760.817969
275.0,329,1768.141881
275.0,339,1775.71131
200.0,329,1783.051241
300.0,314,1789.993216
625.0,348,1797.856891
200.0,283,1804.068045
250.0,376,1812.440993
225.0,277,1818.64434
300.0,343,1826.337366
275.0,343,1834.178497
325.0,364,1842.296664
275.0,333,1849.916955
250.0,296,1856.577217
200.0,303,1863.258361
200.0,358,1871.519039
125.0,294,1877.989037
325.0,400,1886.835969
700.0,450,1896.876883
325.0,377,1905.389394
200.0,361,1913.618703
125.0,268,1919.508277
250.0,299,1926.178603
350.0,332,1933.538354
325.0,301,1940.256302
125.0,314,1947.249402
400.0,477,1957.919743
325.0,387,1966.592909
200.0,308,1973.411747
150.0,270,1979.430145
625.0,469,1990.041365
300.0,354,1998.003035
425.0,424,2007.568928
200.0,308,2014.423341
600.0,445,2024.343034
175.0,340,2032.190727
250.0,403,2041.364358
175.0,315,2048.39423
300.0,343,2056.081793
325.0,342,2063.761685
125.0,296,2070.299085
200.0,324,2077.510484
275.0,304,2084.287709
150.0,272,2090.372911
200.0,302,2097.104787
250.0,372,2105.431608
250.0,365,2113.481188
200.0,312,2120.53317
375.0,318,2127.835569
175.0,321,2134.997764
325.0,314,2142.02349
275.0,305,2148.998235
325.0,377,2157.566092
325.0,380,2166.084359
150.0,288,2172.248199
375.0,392,2181.465439
175.0,346,2189.202548
125.0,300,2195.922492
225.0,380,2204.636095
125.0,329,2211.899559
500.0,463,2222.393221
325.0,402,2231.456553
375.0,391,2240.21748
325.0,328,2247.446131
300.0,351,2255.314665
200.0,305,2262.23737
325.0,304,2268.974209
175.0,307,2275.83913
525.0,410,2285.053017
250.0,294,2291.514874
150.0,320,2298.745522
250.0,351,2306.693249
250.0,346,2314.717784
200.0,293,2321.247498
225.0,323,2328.52623
225.0,349,2336.41255
400.0,486,2347.358595
675.0,414,2356.654599
250.0,401,2366.116215
325.0,311,2373.049226
250.0,327,2380.341224
350.0,466,2390.91026
375.0,378,2399.482263
200.0,314,2406.6893
325.0,378,2415.148111
1000.0,595,2428.598175
250.0,312,2435.755764
200.0,284,2442.027242
350.0,442,2452.154127
300.0,392,2460.864229
300.0,378,2469.540955
225.0,326,2476.992031
300.0,314,2483.84815
225.0,335,2491.382518
175.0,317,2498.4324
400.0,453,2508.747827
275.0,405,2518.099132
200.0,317,2525.262846
350.0,368,2533.416618
175.0,295,2540.067092
250.0,288,2546.398457
650.0,445,2556.729703
100.0,307,2563.668141
325.0,378,2571.999597
250.0,331,2579.241378
275.0,372,2587.579222
350.0,399,2596.565117
375.0,387,2605.276078
275.0,398,2614.304729
350.0,381,2622.837207
125.0,270,2629.105738
250.0,270,2635.23019
150.0,315,2642.239324
450.0,467,2652.646091
375.0,420,2662.059865
325.0,383,2670.519005
225.0,299,2677.099941
275.0,336,2684.687653
200.0,287,2691.067738
375.0,385,2699.817493
250.0,319,2706.657206
250.0,317,2713.897076
275.0,350,2721.678337
150.0,264,2727.493728
300.0,342,2735.129026
225.0,416,2744.514276
175.0,292,2751.027169
175.0,360,2759.173105
325.0,365,2767.518669
500.0,330,2774.877647
300.0,408,2784.016886
300.0,374,2792.442315
575.0,424,2802.120793
150.0,309,2808.971847
150.0,292,2815.37154
350.0,389,2824.140949
275.0,402,2833.599283
275.0,371,2841.962201
275.0,328,2849.178598
300.0,330,2856.759938
275.0,369,2864.999483
200.0,430,2874.853817
150.0,322,2882.130349
325.0,453,2892.578609
275.0,312,2899.677983
250.0,317,2906.879877
300.0,424,2916.140074
250.0,321,2923.25365
150.0,274,2929.264645
650.0,496,2940.635959
375.0,410,2949.963217
525.0,354,2957.873137
275.0,434,2967.499904
375.0,403,2976.495178
550.0,438,2986.41784
225.0,306,2993.388511
200.0,286,2999.709135
250.0,318,3006.901037
300.0,331,3014.104263
400.0,377,3022.635041
275.0,316,3029.833252
225.0,282,3035.98758
225.0,294,3042.514368
350.0,328,3050.014799
225.0,269,3056.252034
350.0,419,3065.83242
225.0,303,3072.741102
725.0,675,3088.156878
100.0,313,3095.197023
200.0,373,3103.429914
700.0,487,3114.565943
250.0,314,3121.679813
