#{"t_start": 1513094815.6424835, "gym_version": "0.9.4", "env_id": "DemonAttackNoFrameskip-v4"}
r,l,t
150.0,805,18.928755
110.0,604,29.388364
160.0,1104,51.471268
60.0,480,62.266278
235.0,1793,103.802984
190.0,1181,130.607162
90.0,696,146.839124
265.0,1314,176.952278
120.0,659,191.785026
140.0,859,211.35647
80.0,373,219.739464
130.0,615,233.768503
355.0,1308,263.541379
325.0,1334,294.220417
110.0,2343,347.822841
140.0,819,366.38091
340.0,1247,394.942791
205.0,1328,425.565832
140.0,676,440.670048
220.0,1077,465.320228
90.0,672,480.762532
60.0,420,490.46677
80.0,585,503.773784
150.0,1799,545.854255
250.0,2202,596.0413
235.0,1818,637.9193
130.0,877,658.075329
90.0,732,674.912532
50.0,381,683.596529
110.0,738,700.439536
150.0,1152,727.010091
60.0,250,732.426461
60.0,496,743.624371
80.0,1066,767.86868
110.0,485,778.633394
310.0,3501,859.955352
340.0,2240,911.693451
140.0,737,928.418271
110.0,450,938.657546
265.0,1132,964.588065
205.0,1388,996.753366
130.0,1123,1022.525973
30.0,445,1032.631263
110.0,575,1045.875254
265.0,1144,1072.146848
340.0,2087,1120.67215
150.0,619,1134.898335
90.0,614,1148.992455
235.0,1421,1181.922075
265.0,1092,1207.009786
90.0,913,1228.213189
175.0,1139,1254.213744
340.0,1513,1288.976835
140.0,749,1306.001496
100.0,773,1323.976109
140.0,1283,1353.347383
100.0,671,1368.639614
100.0,736,1385.621592
280.0,1585,1422.533086
325.0,1348,1453.418202
175.0,1156,1479.758699
120.0,768,1497.341628
120.0,564,1510.171786
100.0,571,1523.155979
250.0,928,1544.502614
90.0,586,1558.015003
40.0,269,1564.01629
190.0,1098,1589.202151
50.0,333,1596.762242
150.0,978,1619.563328
295.0,1472,1653.593869
120.0,627,1667.801336
250.0,1249,1696.478651
355.0,1350,1728.013143
70.0,636,1742.382023
40.0,300,1749.042344
220.0,1045,1773.165646
265.0,1326,1803.666304
190.0,1664,1842.146999
50.0,357,1850.152438
90.0,525,1862.189925
60.0,478,1873.159124
355.0,1495,1907.035545
235.0,1306,1936.801949
120.0,855,1956.685754
235.0,1149,1983.403472
235.0,1011,2006.863938
80.0,834,2026.017324
150.0,838,2045.187204
120.0,801,2063.655206
385.0,1313,2094.131413
130.0,695,2110.043228
150.0,705,2126.174788
60.0,376,2134.942149
100.0,518,2146.985135
220.0,853,2167.023775
130.0,585,2180.429398
120.0,506,2191.886325
90.0,658,2206.765343
175.0,1063,2231.147005
120.0,687,2246.826492
205.0,744,2263.857872
120.0,770,2281.536132
130.0,1267,2310.670532
175.0,821,2329.506298
150.0,659,2344.437835
130.0,896,2364.924438
90.0,731,2381.591708
205.0,947,2403.271549
140.0,805,2421.63561
110.0,659,2436.882432
110.0,672,2452.347537
340.0,1448,2486.021098
235.0,949,2507.959357
130.0,673,2523.320874
150.0,796,2541.61045
40.0,238,2546.826177
150.0,863,2566.991993
70.0,540,2579.343776
120.0,538,2591.78607
280.0,1479,2625.448134
70.0,503,2636.766819
90.0,436,2646.789649
120.0,910,2667.285005
50.0,325,2674.659874
340.0,1139,2700.685878
90.0,683,2716.476913
295.0,1360,2748.276918
130.0,818,2767.130791
110.0,625,2781.553265
70.0,357,2789.626793
250.0,924,2810.82994
40.0,318,2817.931702
130.0,488,2828.978062
80.0,527,2840.855868
130.0,529,2852.941739
175.0,913,2873.832035
100.0,373,2882.174332
205.0,786,2900.486876
175.0,907,2921.416078
190.0,972,2943.496454
160.0,855,2963.231584
20.0,306,2970.03142
50.0,352,2977.860846
140.0,863,2997.560046
130.0,749,3014.892267
110.0,605,3028.815326
100.0,554,3041.483761
175.0,654,3056.251866
80.0,496,3067.609897
120.0,520,3079.296809
220.0,771,3097.053804
140.0,803,3115.294994
90.0,444,3125.369279
100.0,536,3137.755673
250.0,823,3156.750257
150.0,905,3177.341648
325.0,1414,3209.279362
110.0,636,3223.989445
90.0,392,3232.637457
140.0,404,3241.824642
160.0,1203,3269.250308
60.0,312,3276.12606
110.0,653,3291.08486
190.0,891,3310.971922
90.0,450,3321.022281
90.0,555,3333.634046
110.0,526,3345.623158
355.0,1302,3375.081973
50.0,253,3380.693218
175.0,666,3395.295248
70.0,265,3400.801572
235.0,984,3423.168997
150.0,522,3435.060458
120.0,671,3449.745453
235.0,827,3468.276599
310.0,890,3488.46427
175.0,1002,3510.628335
325.0,1333,3540.900466
110.0,421,3550.385767
140.0,655,3565.238313
110.0,550,3577.632681
190.0,838,3596.338197
90.0,576,3609.441778
295.0,1362,3639.881379
60.0,323,3646.865556
130.0,812,3665.453741
220.0,1011,3688.507691
70.0,490,3699.619404
280.0,1364,3730.699613
150.0,894,3750.711854
220.0,948,3772.265149
265.0,1262,3801.420382
130.0,738,3818.14225
250.0,1306,3847.702892
190.0,807,3865.952205
150.0,959,3887.911181
90.0,606,3901.738265
120.0,1175,3928.370365
175.0,785,3945.992248
235.0,1150,3972.234872
110.0,415,3981.60311
190.0,1140,4007.773271
310.0,1438,4040.486376
80.0,403,4049.552591
160.0,862,4068.677686
100.0,470,4079.183279
110.0,606,4093.035266
310.0,1364,4123.685746
385.0,1566,4159.090249
40.0,227,4164.117496
150.0,824,4182.830668
250.0,1290,4212.35001
60.0,326,4219.600497
295.0,1193,4246.859657
90.0,655,4261.487505
30.0,253,4267.12174
355.0,1727,4306.853103
175.0,1006,4330.478265
280.0,1695,4369.873832
110.0,775,4387.571257
310.0,1355,4419.019046
295.0,1054,4443.136458
220.0,1047,4467.693998
175.0,656,4482.843413
400.0,2181,4533.238325
190.0,859,4553.160765
310.0,958,4574.740771
80.0,476,4585.303779
120.0,620,4599.486221
280.0,1183,4626.769337
250.0,930,4648.049216
100.0,581,4661.140007
100.0,630,4675.377733
220.0,908,4696.018795
120.0,544,4708.425148
265.0,1189,4735.840496
310.0,1241,4764.600154
235.0,1050,4789.141981
140.0,563,4802.204315
250.0,1062,4826.425642
250.0,1013,4846.978257
110.0,716,4861.387183
90.0,448,4870.142383
160.0,646,4883.143454
355.0,1234,4908.037482
340.0,1266,4933.739611
265.0,1229,4958.41871
130.0,700,4972.010007
175.0,768,4987.877204
480.0,1697,5021.95352
175.0,882,5039.783512
150.0,1204,5063.875374
190.0,1060,5085.211082
140.0,860,5102.431092
130.0,894,5120.566699
220.0,757,5135.618253
310.0,1023,5156.424665
80.0,446,5165.207934
120.0,687,5179.087812
110.0,425,5187.389621
265.0,1254,5212.619254
265.0,993,5232.790435
440.0,1609,5265.299316
235.0,889,5283.250326
1020.0,2231,5328.499746
90.0,517,5339.05444
355.0,1248,5364.374319
295.0,1198,5388.268109
235.0,983,5408.44466
160.0,643,5421.342957
250.0,1237,5446.406982
235.0,948,5465.601542
265.0,1161,5489.013103
440.0,1625,5522.183692
160.0,881,5539.944111
130.0,485,5549.87625
295.0,1756,5585.758632
325.0,1747,5621.619835
190.0,1163,5644.803008
355.0,1328,5671.647243
50.0,321,5677.982999
295.0,1315,5704.310392
1120.0,1645,5737.873499
110.0,708,5753.897525
1100.0,1853,5796.609817
340.0,1354,5828.215728
130.0,757,5843.959302
325.0,1611,5876.527754
960.0,1756,5911.628639
385.0,995,5931.590663
340.0,1221,5956.170056
340.0,1075,5977.880325
370.0,1578,6010.353891
175.0,844,6027.264156
235.0,1225,6051.948979
220.0,961,6071.418461
460.0,1468,6101.280724
70.0,322,6107.710335
100.0,405,6115.653365
150.0,1179,6139.838335
90.0,620,6151.94058
355.0,1522,6182.580362
280.0,1258,6208.084409
130.0,897,6226.027074
460.0,1347,6253.299198
340.0,1604,6285.752504
370.0,1389,6313.445823
1140.0,2056,6355.02193
280.0,877,6373.037456
520.0,1579,6404.70831
130.0,689,6418.687363
325.0,1693,6452.932538
340.0,1297,6478.997283
250.0,1058,6500.31533
220.0,1226,6525.455945
100.0,568,6536.715769
1120.0,2899,6594.780809
370.0,1509,6625.171947
265.0,1256,6650.483141
440.0,2194,6695.005892
280.0,1123,6717.836235
420.0,1622,6750.459268
235.0,757,6765.594198
310.0,1770,6801.26171
660.0,1896,6839.660728
325.0,1582,6871.523874
1820.0,2302,6917.906922
720.0,1858,6955.628858
1060.0,2038,6997.241068
370.0,1586,7029.402775
325.0,1281,7055.04794
355.0,1178,7078.728957
355.0,1706,7112.759348
295.0,1270,7137.995694
760.0,2115,7180.956342
370.0,1468,7210.311746
400.0,1706,7244.652329
190.0,1310,7271.392737
400.0,2293,7317.616917
310.0,1476,7347.081832
740.0,1920,7386.153111
340.0,1327,7413.048438
3685.0,4425,7502.945687
130.0,601,7514.903466
190.0,1395,7543.367684
140.0,832,7559.916723
540.0,1602,7591.957673
310.0,1111,7614.593594
400.0,1612,7647.366841
355.0,1373,7675.017048
295.0,1132,7697.960503
140.0,771,7713.481293
130.0,671,7727.147212
140.0,735,7742.124875
340.0,1449,7771.657108
250.0,1632,7804.588836
1360.0,2972,7864.200237
920.0,2120,7907.726998
140.0,716,7921.787934
780.0,1761,7956.8398
1100.0,2090,7999.516975
1160.0,2354,8047.405061
265.0,1643,8080.713305
80.0,455,8089.780279
420.0,1961,8129.631972
325.0,1111,8151.840471
220.0,873,8169.412146
205.0,822,8185.635694
1120.0,1850,8222.826693
480.0,1539,8254.147632
820.0,1738,8289.00398
1040.0,2088,8331.068403
1300.0,1821,8367.896187
325.0,1280,8394.017395
250.0,927,8412.300314
1080.0,2148,8455.426906
50.0,324,8461.882735
310.0,1546,8493.209907
740.0,1713,8527.630953
1860.0,2017,8568.653353
1400.0,2571,8620.254673
1460.0,2674,8674.108599
295.0,1565,8705.802116
370.0,1084,8727.556803
130.0,544,8738.574988
1760.0,2382,8786.865527
385.0,1265,8812.141919
205.0,1013,8832.184492
385.0,2090,8874.13745
480.0,1304,8900.760108
1820.0,2570,8952.794476
460.0,1437,8982.025926
370.0,1208,9006.791872
1020.0,1709,9041.488081
1520.0,1974,9081.212078
1320.0,2260,9127.339109
3710.0,3617,9200.202945
150.0,858,9217.246
2255.0,3238,9281.804309
1260.0,2485,9332.241197
920.0,2613,9385.697109
540.0,1699,9420.088953
1160.0,2089,9462.210982
1120.0,2383,9509.763264
820.0,1719,9544.323237
250.0,1029,9565.332619
325.0,1358,9592.756668
370.0,1284,9618.539684
2240.0,2993,9679.291721
1180.0,1711,9714.0368
1620.0,2433,9763.304456
400.0,1307,9789.528931
800.0,2060,9830.780322
1480.0,2290,9877.087436
520.0,1809,9914.212132
205.0,956,9933.759338
325.0,1246,9958.633728
600.0,1693,9992.845845
205.0,832,10009.60249
1480.0,2357,10056.576929
3320.0,2998,10117.807598
310.0,1200,10141.876115
265.0,891,10159.857177
370.0,1398,10188.376345
2525.0,3093,10251.488941
1440.0,2218,10296.615146
2410.0,3203,10361.969846
880.0,1585,10393.339166
1100.0,2181,10436.935098
355.0,1631,10469.508854
1760.0,2390,10518.043732
355.0,1236,10543.138263
295.0,1165,10566.644397
800.0,1405,10595.196716
3840.0,4553,10687.148248
100.0,669,10700.390278
2060.0,2937,10759.707855
6220.0,4928,10859.794427
2330.0,3355,10928.292649
2995.0,3442,10997.69933
2965.0,3918,11076.402311
1980.0,2602,11129.046669
900.0,1516,11160.56589
3420.0,4083,11243.229752
620.0,1730,11278.112822
310.0,1339,11304.719889
370.0,2015,11346.207679
660.0,1580,11378.025784
4030.0,3925,11457.433309
2990.0,2937,11516.699146
2335.0,2452,11565.865353
4310.0,4210,11651.247212
250.0,1330,11678.074843
780.0,2036,11719.225767
2715.0,3376,11787.421157
1400.0,2394,11835.265019
2040.0,2489,11885.123251
280.0,1386,11912.753528
2285.0,2780,11969.026685
460.0,1542,11999.983051
3375.0,3261,12065.784342
1460.0,2490,12116.227278
880.0,1722,12150.603543
1200.0,1948,12189.720252
3200.0,3178,12254.523674
5020.0,4373,12343.106758
900.0,2022,12384.319808
4940.0,4075,12466.417348
370.0,1192,12491.102142
460.0,1389,12518.67622
6410.0,4588,12611.859545
1880.0,3254,12677.474623
1840.0,2572,12729.330178
1880.0,3194,12794.073447
2635.0,3278,12860.231467
1040.0,1741,12895.258525
220.0,726,12909.879341
340.0,1219,12934.768722
4570.0,4118,13018.063192
1240.0,2101,13061.177078
420.0,2088,13102.79455
2830.0,2958,13162.309742
4710.0,3764,13238.469262
1620.0,2594,13290.661788
420.0,1025,13311.185822
265.0,826,13327.316456
1380.0,2142,13370.268317
1200.0,2023,13411.090548
1400.0,1958,13449.99158
325.0,912,13468.368508
2160.0,2130,13511.218012
2595.0,3373,13578.880032
4210.0,3648,13652.775753
5820.0,4704,13747.762787
1200.0,1535,13779.023238
1920.0,2448,13828.634827
1160.0,2019,13869.260051
1520.0,2000,13909.801828
780.0,1580,13942.103389
3710.0,3652,14016.293503
1880.0,2509,14066.957229
560.0,1412,14095.194297
5230.0,5447,14205.848792
265.0,859,14223.17652
4960.0,3991,14303.798565
680.0,1713,14338.605878
2080.0,2477,14388.756105
1800.0,2800,14445.718701
860.0,1691,14480.107754
780.0,2135,14523.082783
1760.0,2480,14572.969633
1580.0,2322,14620.196368
5580.0,4494,14710.255393
520.0,1403,14738.440279
3275.0,3240,14804.151076
2390.0,2902,14862.572615
1420.0,1937,14900.873211
1300.0,2520,14951.795943
5780.0,4368,15040.15542
1360.0,2142,15083.625484
370.0,1539,15114.633893
1960.0,2956,15174.612942
2925.0,2863,15231.55482
235.0,1173,15254.991556
700.0,1676,15288.338008
1280.0,2044,15329.764316
1580.0,2173,15374.163862
140.0,826,15390.644161
4065.0,3786,15467.956788
1580.0,2900,15526.265607
140.0,763,15541.465008
340.0,1225,15565.898433
3110.0,3222,15631.804957
940.0,1647,15665.161438
2260.0,2642,15718.200678
3070.0,3237,15782.96029
3560.0,3395,15850.895195
3455.0,3163,15915.435244
5520.0,4695,16010.597436
1020.0,1842,16047.760494
1200.0,1864,16085.335348
1480.0,1732,16119.334572
1020.0,1823,16155.77813
1640.0,2190,16200.598902
2040.0,2313,16247.2762
1860.0,2414,16296.598626
100.0,484,16306.491268
3810.0,3300,16373.695443
1600.0,2193,16417.726099
580.0,1585,16449.974153
2865.0,3340,16517.218734
2490.0,2892,16575.460195
640.0,1545,16606.418275
2990.0,3687,16681.073393
1120.0,1712,16715.62963
7580.0,5273,16823.028755
1960.0,2206,16867.607198
3090.0,3213,16932.643301
1620.0,2600,16985.091412
3945.0,3576,17056.912641
700.0,1193,17080.82556
2265.0,2203,17125.53487
2100.0,1901,17163.83036
1340.0,2259,17208.865256
1180.0,1494,17238.760813
2705.0,3122,17301.802619
1120.0,2069,17343.738441
1420.0,2155,17387.741375
2660.0,2517,17438.203684
6170.0,4134,17521.711935
150.0,509,17531.77895
4700.0,4439,17621.92809
640.0,1507,17652.063796
2910.0,2743,17707.45214
90.0,449,17716.53327
1240.0,2103,17758.696508
4050.0,3826,17835.340332
5480.0,3487,17905.237173
235.0,781,17921.17645
4215.0,3181,17986.381147
1260.0,2288,18032.536881
1440.0,1911,18071.597492
1960.0,2270,18117.448391
120.0,596,18129.453635
1160.0,1718,18163.970046
1800.0,1971,18203.498973
130.0,570,18215.135548
1600.0,1745,18250.55331
150.0,635,18262.93298
5530.0,4071,18345.306961
1040.0,1533,18376.269804
5230.0,3951,18456.113892
2600.0,2801,18512.579436
340.0,1237,18537.754517
1340.0,2232,18582.889798
500.0,1454,18612.03842
1640.0,2513,18663.042096
2040.0,2544,18714.274153
3325.0,3261,18779.985761
2780.0,3272,18845.494025
5260.0,4580,18938.404434
4760.0,3790,19015.214882
6595.0,4608,19108.155522
6695.0,4759,19204.872126
1980.0,2213,19250.520337
3455.0,3358,19318.258027
1880.0,2466,19368.274836
4470.0,4123,19451.032866
7450.0,5005,19551.867157
420.0,1388,19579.933441
1540.0,2351,19627.052821
1460.0,2371,19674.383213
6210.0,3894,19752.943457
2795.0,2909,19810.701488
4760.0,3879,19888.532052
700.0,1177,19911.630182
480.0,1185,19935.253863
7760.0,5402,20044.402087
1680.0,2037,20085.449932
1960.0,2594,20137.724795
2345.0,2472,20188.079607
5430.0,4037,20269.098538
2920.0,3242,20334.256946
4530.0,3539,20404.906493
1520.0,1702,20439.138662
10230.0,6107,20561.716377
4065.0,3655,20636.129046
4650.0,3621,20709.910645
