#{"env_id": "DemonAttackNoFrameskip-v4", "gym_version": "0.9.4", "t_start": 1513094769.167137}
r,l,t
220.0,1201,32.831406
90.0,1211,59.410071
175.0,854,74.353403
110.0,528,83.715319
110.0,700,98.738377
265.0,3211,172.990344
280.0,1164,200.035416
110.0,719,216.487312
295.0,1781,257.221355
265.0,1401,289.442454
160.0,831,308.250779
60.0,778,326.080233
50.0,797,344.577147
175.0,1326,375.087015
40.0,380,383.548476
110.0,1101,408.967719
130.0,1517,443.599021
150.0,1164,470.185166
175.0,1145,496.565699
190.0,890,517.082172
120.0,1207,545.122417
175.0,1915,590.014875
355.0,1663,628.190827
250.0,1968,673.944148
130.0,693,689.658931
235.0,1685,728.197573
90.0,590,741.52329
100.0,830,760.665498
150.0,852,780.131994
70.0,352,788.124134
120.0,1178,815.106781
205.0,1054,839.647007
235.0,1679,878.892159
110.0,969,901.417292
120.0,743,918.51558
120.0,888,938.576286
70.0,571,952.026745
150.0,618,965.956975
120.0,1103,991.199982
150.0,906,1011.862978
70.0,338,1019.526738
110.0,407,1028.797353
160.0,1400,1060.759878
30.0,447,1070.968387
100.0,612,1084.952265
80.0,487,1095.92435
130.0,785,1114.144659
160.0,1244,1142.886454
110.0,850,1162.224634
235.0,1007,1185.489349
175.0,1241,1213.887206
150.0,783,1231.685064
205.0,1162,1258.46621
110.0,533,1270.604277
205.0,1237,1298.733564
100.0,655,1313.586016
325.0,1786,1354.759608
80.0,547,1367.185352
140.0,937,1388.721106
220.0,828,1407.570133
340.0,1202,1435.146836
325.0,1622,1473.036381
250.0,1152,1499.360339
110.0,525,1511.307689
100.0,421,1520.75326
130.0,432,1530.377009
100.0,550,1542.948902
120.0,911,1563.758754
60.0,268,1569.831597
205.0,898,1590.563429
90.0,552,1603.226712
460.0,1476,1636.795956
325.0,1524,1672.165124
80.0,446,1682.247366
280.0,1093,1707.523403
80.0,584,1720.714452
140.0,729,1737.483102
120.0,581,1750.749641
100.0,446,1760.993007
295.0,1290,1790.421726
110.0,560,1803.06585
310.0,1264,1832.05708
220.0,867,1852.089475
265.0,1514,1886.718506
110.0,462,1897.069643
205.0,886,1917.385083
90.0,678,1932.570913
130.0,675,1948.066437
90.0,561,1960.680778
340.0,1416,1993.115764
140.0,882,2013.205441
70.0,380,2021.719733
120.0,796,2040.095125
90.0,559,2052.845421
80.0,682,2068.417675
190.0,1716,2107.700208
205.0,1280,2137.232011
205.0,1238,2165.835163
235.0,1713,2205.596222
160.0,1083,2230.34237
205.0,790,2248.174181
80.0,626,2262.526276
110.0,486,2273.522025
280.0,1112,2298.868166
250.0,2813,2364.390987
140.0,1279,2393.901595
220.0,1078,2418.873611
120.0,501,2430.173549
70.0,462,2440.662368
150.0,851,2460.15205
130.0,734,2477.207888
340.0,1578,2513.328009
130.0,596,2527.205876
250.0,1557,2563.171207
60.0,366,2571.375876
175.0,1357,2602.189064
205.0,1201,2629.9612
140.0,722,2646.472658
90.0,753,2663.531493
340.0,1821,2704.995974
205.0,1246,2733.584934
100.0,617,2747.582698
100.0,553,2760.146114
175.0,1034,2783.920163
150.0,751,2801.147763
235.0,1014,2824.172807
250.0,900,2845.205141
130.0,685,2860.868466
160.0,565,2873.760164
220.0,990,2896.719367
110.0,903,2917.341645
175.0,973,2939.578346
160.0,741,2956.571568
90.0,460,2966.804201
205.0,914,2987.649742
140.0,631,3002.12024
100.0,574,3014.979151
150.0,718,3031.541461
120.0,552,3043.936866
100.0,655,3059.264963
150.0,728,3076.121226
220.0,2225,3127.649162
90.0,574,3140.916701
100.0,580,3154.06935
150.0,709,3169.8538
90.0,510,3181.306298
120.0,959,3203.658705
235.0,1496,3237.674589
265.0,830,3256.405637
90.0,657,3271.416076
190.0,849,3290.709789
325.0,1222,3318.276123
100.0,440,3328.370599
500.0,1760,3368.492738
100.0,435,3378.088314
220.0,1029,3401.348336
110.0,773,3418.458176
110.0,641,3433.149263
160.0,758,3450.230602
130.0,485,3461.24451
130.0,702,3476.912671
400.0,1934,3521.25704
110.0,682,3536.579072
130.0,558,3549.04633
40.0,442,3558.623824
70.0,443,3568.146066
325.0,1261,3596.450096
780.0,1539,3630.362319
40.0,528,3642.065473
175.0,830,3660.651852
130.0,655,3675.305635
220.0,1314,3705.435156
80.0,544,3717.87662
100.0,684,3733.579835
100.0,466,3744.153533
110.0,496,3755.143776
60.0,323,3762.289116
250.0,1403,3794.182266
175.0,965,3816.281719
90.0,512,3827.657267
120.0,492,3838.817274
235.0,930,3859.757312
100.0,596,3873.072087
150.0,783,3890.342406
130.0,724,3906.958902
175.0,939,3928.337424
140.0,889,3948.686889
175.0,1187,3975.76162
60.0,242,3981.18353
620.0,1606,4017.180856
80.0,475,4027.870736
175.0,690,4043.559521
175.0,896,4063.712255
50.0,321,4070.724581
90.0,493,4082.200619
310.0,1284,4111.343663
160.0,800,4128.959116
250.0,1495,4162.547636
130.0,764,4179.778606
90.0,570,4192.719455
190.0,842,4212.058676
355.0,1107,4237.401789
40.0,443,4247.354226
140.0,797,4265.591209
150.0,764,4283.048488
80.0,629,4297.48188
120.0,670,4312.682611
190.0,1019,4336.155658
40.0,311,4343.195376
120.0,604,4356.919628
110.0,695,4372.966232
140.0,912,4393.79785
355.0,1557,4429.789689
680.0,2085,4477.781096
480.0,1435,4511.487258
265.0,1308,4541.683947
20.0,252,4547.343627
205.0,935,4568.788969
265.0,1295,4598.31101
265.0,1318,4628.67391
265.0,1209,4656.427942
150.0,682,4672.116993
80.0,446,4682.180718
130.0,717,4698.49206
140.0,616,4712.408001
150.0,577,4725.300152
310.0,1306,4754.785721
60.0,330,4762.16424
100.0,900,4782.826513
205.0,1431,4816.077964
370.0,1530,4851.110561
110.0,575,4864.445105
175.0,864,4882.544194
