#{"gym_version": "0.9.4", "t_start": 1513094863.640713, "env_id": "DemonAttackNoFrameskip-v4"}
r,l,t
205.0,906,22.980631
150.0,1861,65.884242
370.0,3003,134.933278
70.0,616,148.680595
90.0,584,162.032628
100.0,972,184.118544
150.0,931,205.254632
80.0,1154,231.625393
265.0,1077,256.598251
190.0,2087,304.538329
250.0,2963,372.832369
355.0,1893,416.373174
130.0,706,432.35884
160.0,733,449.113163
175.0,981,471.488119
80.0,333,478.986792
175.0,2154,529.009671
190.0,1151,555.526826
130.0,858,575.196634
140.0,868,595.426198
130.0,775,613.010732
50.0,395,621.872205
90.0,723,638.17544
205.0,3384,715.70489
110.0,1502,750.372714
130.0,793,768.573356
150.0,610,782.385588
120.0,1363,814.222092
60.0,360,822.205146
110.0,790,840.114897
175.0,2961,909.107746
80.0,419,918.49061
205.0,2387,973.914278
325.0,1803,1015.91341
340.0,1440,1049.01731
280.0,1622,1086.280577
80.0,457,1096.758638
150.0,1062,1121.186158
70.0,793,1139.031208
70.0,526,1150.942366
120.0,817,1169.471885
190.0,1230,1197.656347
130.0,971,1219.728045
90.0,704,1235.820045
30.0,308,1242.657417
100.0,1217,1270.597361
120.0,1059,1295.180977
90.0,624,1309.4223
80.0,667,1324.505695
80.0,783,1342.608864
140.0,570,1355.89686
100.0,754,1373.199971
100.0,703,1389.163057
175.0,1348,1420.048125
175.0,800,1438.444525
120.0,647,1452.87425
110.0,659,1467.688474
140.0,809,1486.184806
205.0,1073,1510.711072
120.0,992,1533.575651
140.0,909,1554.149867
90.0,584,1567.50904
110.0,786,1585.618889
130.0,1155,1612.150315
140.0,636,1626.630955
130.0,603,1640.352758
175.0,1002,1663.264384
295.0,1220,1691.123302
160.0,1074,1715.713979
70.0,573,1728.987164
110.0,732,1745.931478
325.0,1756,1786.645511
20.0,371,1795.276763
130.0,722,1811.750438
80.0,582,1825.156021
120.0,702,1840.996279
295.0,1428,1873.320016
150.0,707,1889.534655
160.0,713,1905.815766
40.0,478,1916.638006
190.0,887,1937.424435
70.0,380,1946.102795
50.0,290,1952.585962
70.0,414,1961.857304
110.0,641,1976.230266
150.0,660,1991.002989
370.0,1900,2034.978953
100.0,601,2048.783221
80.0,866,2068.816026
235.0,1270,2098.60422
265.0,991,2121.305079
250.0,1158,2148.041199
190.0,1002,2170.584119
235.0,1119,2196.185869
100.0,517,2208.116874
50.0,430,2217.865872
175.0,1167,2245.002332
160.0,868,2264.969112
205.0,1040,2288.762965
