#{"gym_version": "0.9.4", "t_start": 1513094862.5589416, "env_id": "DemonAttackNoFrameskip-v4"}
r,l,t
235.0,2314,56.776644
150.0,1881,100.271372
120.0,542,112.373392
140.0,744,129.319351
265.0,1548,164.598841
340.0,1678,202.98752
235.0,1329,233.191358
220.0,1248,262.308381
325.0,1644,299.831931
325.0,1498,334.372359
340.0,1654,372.058501
100.0,819,391.020717
160.0,869,410.838554
140.0,838,429.730865
110.0,597,443.430603
70.0,567,456.254852
340.0,1926,500.840439
160.0,910,521.736939
60.0,492,532.950305
90.0,1010,556.007418
220.0,774,573.764958
175.0,884,594.339635
150.0,1784,635.228947
265.0,1124,660.830975
90.0,669,675.989386
220.0,1732,715.37915
50.0,415,724.708206
110.0,461,735.119842
160.0,1591,771.987804
175.0,1901,816.233723
190.0,3218,890.618227
70.0,567,903.700565
130.0,611,917.60109
90.0,543,929.923682
205.0,1338,960.845398
80.0,608,974.741866
90.0,577,988.229823
130.0,979,1010.805588
150.0,527,1022.890418
160.0,1161,1049.612408
80.0,470,1060.093074
130.0,1383,1092.008445
80.0,573,1105.247069
90.0,808,1123.673762
460.0,2382,1178.280703
160.0,820,1196.731687
70.0,390,1205.657613
140.0,746,1222.50949
190.0,967,1244.692226
205.0,2318,1298.365272
70.0,495,1309.695133
130.0,754,1326.817394
120.0,425,1336.485577
90.0,624,1350.972562
265.0,1413,1383.591529
90.0,871,1403.649056
100.0,595,1417.024771
340.0,1670,1455.207238
175.0,1136,1480.942993
265.0,1073,1505.620313
60.0,760,1523.056485
175.0,993,1545.676307
220.0,1226,1573.838208
150.0,1753,1614.20393
70.0,765,1631.784424
60.0,346,1639.504457
100.0,492,1650.583065
175.0,1098,1675.742584
120.0,1265,1704.584424
150.0,870,1724.632607
90.0,796,1743.265739
60.0,298,1749.999109
150.0,916,1771.173135
110.0,646,1786.012293
160.0,839,1805.499654
70.0,479,1816.293355
295.0,1208,1843.901239
100.0,766,1861.250169
220.0,1125,1886.768305
190.0,960,1908.768459
30.0,199,1913.186324
250.0,902,1934.256606
110.0,854,1953.982642
130.0,1395,1985.580431
80.0,581,1998.726442
280.0,1235,2026.934524
220.0,1206,2055.062812
50.0,369,2063.436576
70.0,396,2072.543265
120.0,643,2087.562248
20.0,316,2094.779231
90.0,709,2111.158634
175.0,1118,2136.847608
130.0,534,2148.89362
220.0,1133,2174.453862
190.0,1016,2197.763423
110.0,1260,2227.076543
150.0,782,2245.135621
205.0,1026,2268.863635
235.0,1426,2301.730984
80.0,682,2317.271091
100.0,580,2330.54568
175.0,934,2352.057212
220.0,1435,2385.064149
90.0,598,2398.65336
250.0,992,2421.463842
80.0,589,2435.094023
325.0,1445,2468.008461
355.0,1268,2496.611021
20.0,241,2501.910773
235.0,1029,2525.557657
160.0,857,2545.652608
220.0,1106,2570.64887
150.0,1276,2599.659419
175.0,883,2619.750241
150.0,887,2639.620809
140.0,678,2654.906342
325.0,1340,2685.763162
140.0,565,2698.493184
190.0,770,2716.505102
70.0,604,2730.249457
100.0,714,2746.677009
130.0,502,2757.994924
120.0,672,2773.35024
250.0,874,2793.641394
100.0,582,2806.946469
150.0,532,2819.072179
220.0,1175,2845.932873
235.0,1018,2869.2476
90.0,585,2882.700665
60.0,402,2891.670447
235.0,854,2911.109277
325.0,1171,2937.781387
