#{"gym_version": "0.9.4", "t_start": 1513094862.8585954, "env_id": "PongNoFrameskip-v4"}
r,l,t
-21.0,929,24.620656
-20.0,1133,50.847796
-20.0,902,71.803919
-21.0,896,92.453439
-20.0,837,111.699953
-21.0,758,129.163877
-20.0,1022,152.685896
-21.0,821,171.339861
-21.0,1007,194.654263
-19.0,1029,218.324106
-20.0,833,237.407859
-21.0,787,255.96453
-21.0,899,276.859041
-20.0,1186,304.068019
-20.0,975,326.712044
-20.0,871,346.752273
-21.0,911,367.684418
-21.0,850,387.53623
-20.0,975,410.133746
-20.0,897,430.592345
-20.0,956,452.804583
-19.0,1069,477.446692
-21.0,972,500.319181
-20.0,1004,523.583257
-19.0,1161,550.327468
-21.0,818,569.226825
-20.0,911,590.832561
-18.0,1041,614.802263
-21.0,778,632.740959
-21.0,821,651.40008
-21.0,897,672.145854
-20.0,883,692.247226
-21.0,852,711.83832
-20.0,1067,736.302159
-19.0,1022,760.192902
-21.0,763,777.858741
-21.0,934,799.806026
-20.0,914,820.984622
-19.0,1009,844.105124
-21.0,823,863.565197
-21.0,826,882.739714
-20.0,944,904.735031
-21.0,885,925.140242
-21.0,822,944.385107
-21.0,902,965.177701
-18.0,993,988.631201
-20.0,898,1009.57402
-19.0,947,1031.596439
-20.0,948,1053.555694
-21.0,990,1076.504966
-21.0,842,1095.999096
-21.0,758,1113.83282
-21.0,762,1131.056909
-20.0,1038,1154.944897
-19.0,1142,1181.375378
-18.0,1280,1210.785957
-19.0,1036,1234.605648
-21.0,880,1254.89765
-20.0,1104,1280.452554
-21.0,821,1299.772177
-21.0,881,1320.056312
-21.0,819,1339.119725
-21.0,1005,1362.804651
-21.0,851,1382.450181
-21.0,759,1400.042628
-21.0,818,1418.875291
-19.0,916,1440.114186
-21.0,758,1457.344805
-21.0,909,1478.060002
-21.0,786,1496.371278
-21.0,820,1515.287653
-19.0,1066,1539.879977
-20.0,1144,1566.404529
-21.0,820,1585.43722
-20.0,1129,1611.607244
-20.0,941,1633.528468
-21.0,806,1651.994232
-19.0,981,1674.568798
-21.0,786,1692.691936
-21.0,762,1710.263795
-21.0,786,1728.681027
-18.0,1130,1755.339434
-21.0,884,1775.759302
-21.0,782,1794.163552
-21.0,882,1814.656195
-21.0,824,1833.712263
-20.0,837,1852.845089
-21.0,820,1871.579451
-21.0,810,1890.339095
-20.0,887,1910.743279
-21.0,1021,1934.896436
-21.0,822,1954.116359
-21.0,973,1976.333048
-21.0,850,1995.727119
-21.0,849,2015.19283
-18.0,1176,2042.924873
-20.0,1002,2066.264627
-20.0,1055,2091.313445
-21.0,822,2110.575103
-21.0,911,2131.69338
-21.0,907,2152.475379
-20.0,1016,2175.640606
-21.0,973,2198.191708
-19.0,943,2220.332071
-20.0,898,2241.265032
-21.0,790,2259.646516
-20.0,836,2279.218545
-21.0,931,2300.750093
-21.0,818,2319.663408
-21.0,824,2338.857575
-19.0,1058,2363.5307
-20.0,856,2383.240483
-20.0,1019,2406.87374
-20.0,899,2427.899664
-21.0,823,2447.082798
-20.0,975,2469.405715
-21.0,805,2487.589602
-21.0,775,2505.514018
-21.0,820,2524.455036
-20.0,842,2544.402255
-20.0,835,2563.46086
-19.0,1041,2587.396901
-21.0,1036,2611.03442
-19.0,1130,2636.825809
-20.0,926,2657.92276
-20.0,856,2678.012757
-20.0,870,2697.975057
-20.0,978,2721.049868
-21.0,781,2739.366998
-21.0,972,2761.800945
-20.0,836,2781.097844
-21.0,877,2801.65491
-20.0,974,2824.087362
-19.0,1050,2848.592796
-18.0,1083,2873.633241
-21.0,777,2891.628728
-19.0,1066,2916.184284
-20.0,879,2936.392923
-19.0,934,2958.25546
-21.0,760,2976.094241
-21.0,855,2995.877146
-21.0,836,3015.025912
-19.0,1013,3038.464609
-20.0,897,3059.423644
-20.0,899,3080.138727
-20.0,840,3099.403719
-21.0,874,3120.120053
-20.0,1102,3145.452496
-20.0,832,3164.646876
-21.0,759,3181.980692
-21.0,787,3200.060338
-21.0,777,3217.87563
-21.0,839,3236.953977
-21.0,921,3258.014358
-21.0,819,3277.131938
-21.0,968,3298.984874
-20.0,863,3319.225072
-20.0,1044,3342.704918
-20.0,1022,3366.086723
-21.0,762,3383.574202
-21.0,757,3400.861316
-21.0,822,3419.264514
-21.0,782,3437.197342
