#{"env_id": "DemonAttackNoFrameskip-v4", "gym_version": "0.9.4", "t_start": 1513094771.0392063}
r,l,t
235.0,1612,39.00406
70.0,575,53.165168
140.0,928,69.872444
325.0,1951,110.539914
80.0,396,119.545228
90.0,778,137.277158
130.0,648,152.141654
295.0,2375,207.164369
90.0,657,222.218291
175.0,1137,248.067089
250.0,965,269.825256
680.0,3595,353.081223
140.0,972,375.37648
120.0,677,390.868008
235.0,1163,417.413532
120.0,618,431.250311
160.0,1361,462.534228
175.0,999,485.481591
400.0,2059,533.214864
150.0,900,553.991527
150.0,1513,589.547596
50.0,354,597.439058
205.0,922,618.540366
175.0,1258,647.791452
160.0,1055,672.051818
175.0,1329,702.304014
120.0,880,722.43329
160.0,1403,754.72211
175.0,779,772.610809
130.0,847,791.942277
120.0,905,812.622983
140.0,808,831.337584
250.0,1526,866.87595
265.0,1193,894.726526
80.0,551,907.36005
190.0,762,924.731073
120.0,778,942.30831
140.0,585,956.076786
110.0,614,969.936116
90.0,605,983.720887
130.0,1028,1007.247487
140.0,674,1022.602272
160.0,1359,1053.849069
80.0,767,1071.319106
140.0,809,1089.899349
50.0,270,1095.86201
160.0,1346,1126.924597
175.0,886,1147.436157
120.0,650,1162.404318
80.0,511,1174.013087
120.0,721,1190.520769
100.0,802,1208.709722
20.0,346,1216.49981
235.0,1142,1242.486938
100.0,597,1256.24771
100.0,471,1266.969592
100.0,749,1283.690348
190.0,1291,1313.372286
90.0,748,1330.639775
110.0,606,1344.388412
205.0,1106,1369.661438
310.0,1097,1394.667949
90.0,461,1405.178803
220.0,1440,1438.48531
60.0,555,1451.302765
150.0,706,1467.547207
140.0,836,1486.729537
130.0,762,1504.103204
110.0,589,1517.37139
100.0,677,1532.796329
140.0,656,1547.588098
150.0,772,1565.45678
40.0,261,1571.373976
310.0,1571,1607.719537
265.0,1270,1636.490448
130.0,737,1653.326212
235.0,1181,1680.766703
295.0,1118,1706.568039
220.0,1175,1733.594653
90.0,850,1753.176957
100.0,659,1768.366099
680.0,2229,1819.349706
280.0,1419,1852.127956
235.0,1073,1876.598043
130.0,713,1892.685431
280.0,1314,1922.859552
110.0,628,1937.034462
140.0,799,1955.117276
370.0,1626,1992.461332
30.0,377,2000.80136
80.0,625,2015.047536
80.0,524,2026.892211
60.0,491,2038.133053
100.0,662,2053.235677
10.0,318,2060.380795
340.0,2466,2116.924163
205.0,823,2135.854655
220.0,1608,2172.779329
150.0,831,2192.162674
70.0,538,2204.552265
140.0,949,2226.21339
70.0,409,2235.463166
160.0,993,2258.131366
20.0,355,2266.08911
50.0,463,2276.568124
120.0,1207,2304.199988
160.0,865,2324.247196
250.0,1773,2365.427142
265.0,1867,2408.707607
100.0,539,2420.873493
70.0,580,2434.121126
150.0,836,2453.285713
100.0,612,2467.271285
150.0,883,2487.263695
190.0,825,2506.3341
40.0,474,2517.34749
325.0,1077,2541.922122
110.0,562,2554.781521
130.0,502,2566.219647
60.0,417,2575.495256
190.0,1133,2601.348741
150.0,839,2620.543045
100.0,763,2638.356596
20.0,253,2643.907613
160.0,951,2665.380296
160.0,720,2681.695021
0.0,208,2686.301235
385.0,1683,2724.751771
235.0,957,2746.597953
280.0,1479,2780.721983
385.0,1446,2813.836107
150.0,984,2836.86916
130.0,564,2849.540134
280.0,1524,2884.952423
205.0,923,2906.397968
100.0,656,2921.022516
150.0,860,2940.683881
100.0,659,2955.70959
110.0,577,2968.661227
100.0,548,2981.042283
50.0,410,2990.431803
70.0,357,2998.378676
110.0,529,3010.32585
205.0,921,3031.465311
80.0,538,3043.5574
130.0,836,3063.134366
80.0,650,3078.091052
265.0,1289,3107.740979
100.0,547,3120.232234
150.0,884,3140.685743
220.0,1134,3166.32593
80.0,738,3183.106741
310.0,2289,3235.677638
175.0,1022,3259.051122
205.0,1178,3285.948796
90.0,541,3297.768401
110.0,687,3313.451913
175.0,1053,3337.419918
100.0,584,3350.54878
310.0,1232,3378.517468
235.0,997,3401.011167
140.0,704,3416.547516
355.0,1064,3440.817159
80.0,708,3457.009032
110.0,707,3472.741682
140.0,804,3490.99309
400.0,1542,3526.251503
175.0,821,3544.637377
205.0,744,3560.911246
250.0,1158,3586.906179
280.0,1272,3614.907697
160.0,550,3626.786262
175.0,1282,3655.657427
130.0,711,3671.646923
70.0,333,3679.18662
340.0,1777,3719.757945
140.0,649,3734.801963
280.0,1335,3765.144702
140.0,740,3781.5755
175.0,1026,3805.2356
120.0,1008,3828.170125
190.0,755,3845.338961
140.0,691,3860.701272
190.0,777,3877.921539
100.0,568,3890.44991
130.0,636,3904.971286
175.0,1079,3929.666025
150.0,625,3943.951233
40.0,486,3954.713361
220.0,1179,3981.781561
130.0,877,4001.326392
160.0,684,4016.654775
295.0,1159,4043.132008
325.0,1581,4079.024343
90.0,524,4090.89413
40.0,351,4098.764015
100.0,495,4109.832596
280.0,1370,4140.616425
100.0,763,4157.527338
325.0,1519,4192.05109
110.0,694,4208.017294
110.0,642,4222.642392
60.0,381,4231.178193
100.0,605,4244.817694
80.0,670,4260.152202
100.0,656,4275.068708
190.0,825,4294.067461
120.0,519,4305.795977
120.0,541,4318.053477
205.0,1542,4353.848014
400.0,1373,4385.406278
150.0,1085,4410.395678
140.0,1039,4434.491073
235.0,1295,4464.261156
160.0,914,4485.465441
250.0,930,4507.039372
190.0,1312,4537.511211
250.0,1176,4564.575059
1600.0,2662,4625.679166
140.0,892,4646.146027
220.0,1118,4671.939372
175.0,787,4690.047093
120.0,860,4709.404678
70.0,951,4730.865701
580.0,1685,4769.27939
295.0,1481,4803.503186
60.0,598,4817.198746
235.0,1204,4844.824644
265.0,1249,4873.048091
205.0,824,4889.665316
110.0,564,4900.810449
130.0,693,4914.843016
235.0,1007,4935.129996
205.0,891,4952.990669
190.0,834,4970.030419
80.0,588,4981.665297
205.0,1058,5003.030846
250.0,1128,5025.797249
100.0,652,5039.170799
205.0,977,5058.779331
310.0,1246,5083.387535
340.0,1505,5113.755548
50.0,332,5120.157529
250.0,1331,5147.155276
325.0,1488,5177.107083
60.0,448,5186.244414
20.0,285,5192.01022
295.0,1479,5221.596066
860.0,2321,5268.490207
160.0,1328,5295.340063
250.0,1514,5325.984072
265.0,952,5345.292063
60.0,446,5354.09846
295.0,1509,5384.797787
280.0,1189,5409.064965
120.0,504,5419.119228
150.0,1755,5454.205217
120.0,650,5467.29928
250.0,912,5485.527065
60.0,464,5494.962595
100.0,747,5510.016788
150.0,797,5526.058897
110.0,480,5535.549685
140.0,804,5551.732324
250.0,2090,5594.593234
80.0,898,5612.797334
150.0,796,5628.97242
70.0,348,5635.859997
150.0,908,5654.28968
70.0,415,5662.772669
235.0,971,5682.013589
100.0,582,5693.537702
220.0,1310,5719.747755
80.0,702,5733.813711
265.0,1202,5757.83689
140.0,889,5775.448308
130.0,675,5789.925376
10.0,349,5797.580688
100.0,583,5810.561241
140.0,637,5825.13302
800.0,1925,5869.319363
295.0,1440,5898.864695
100.0,396,5906.628549
235.0,977,5926.433902
175.0,646,5939.198721
235.0,1015,5959.167197
120.0,643,5971.76633
70.0,473,5981.301464
190.0,860,5998.938093
100.0,532,6009.331247
235.0,924,6028.098796
150.0,964,6047.817766
205.0,733,6062.319606
220.0,1025,6082.847229
420.0,2383,6131.519496
190.0,934,6150.476399
150.0,1216,6175.47038
355.0,1288,6201.231978
150.0,955,6220.78758
150.0,958,6239.845025
80.0,406,6248.019505
205.0,1030,6268.597013
220.0,1707,6303.45575
150.0,749,6318.481875
220.0,1005,6338.851388
205.0,1442,6367.82073
120.0,769,6383.338906
140.0,1021,6404.111967
370.0,2013,6445.085298
100.0,689,6458.577373
190.0,697,6472.360385
120.0,581,6484.085806
120.0,731,6499.214345
190.0,1186,6523.166147
150.0,1081,6544.83128
355.0,1325,6571.642703
150.0,963,6591.029401
205.0,1187,6614.862602
140.0,604,6626.694913
205.0,1013,6647.267244
120.0,579,6658.744665
70.0,380,6666.205493
235.0,1552,6697.245687
140.0,613,6709.770637
220.0,1280,6735.561666
325.0,1301,6761.959666
150.0,893,6779.846696
235.0,1109,6802.045442
385.0,2441,6851.319597
250.0,1740,6886.488441
110.0,900,6904.911341
310.0,1132,6927.647457
190.0,946,6946.536738
265.0,895,6964.377879
205.0,871,6981.949811
120.0,813,6998.09585
50.0,317,7004.360304
60.0,368,7011.752472
205.0,1029,7032.570318
150.0,650,7045.533229
190.0,1009,7065.862506
130.0,708,7080.061068
90.0,435,7088.822989
205.0,900,7107.083646
265.0,975,7126.732042
250.0,1201,7150.668437
280.0,1124,7173.195188
295.0,1290,7199.252471
130.0,518,7209.697862
340.0,1331,7236.468465
100.0,1080,7257.963207
355.0,1583,7289.634479
190.0,855,7306.858784
160.0,835,7323.646238
50.0,279,7329.131097
120.0,705,7343.50021
370.0,1256,7368.581514
295.0,1130,7391.457932
190.0,1233,7416.134535
1300.0,2772,7472.985506
70.0,668,7486.545961
385.0,1385,7514.776141
175.0,1073,7536.148324
265.0,1259,7561.331383
820.0,1911,7599.946317
265.0,1139,7622.94845
90.0,641,7635.754529
60.0,272,7640.821747
720.0,1886,7678.867597
120.0,604,7690.967434
90.0,853,7708.421864
190.0,1268,7733.825255
355.0,1498,7764.483635
120.0,642,7777.731111
175.0,943,7797.007908
175.0,872,7814.565588
340.0,1405,7842.241159
160.0,770,7857.480333
325.0,1600,7890.143421
310.0,1719,7925.301192
265.0,1198,7949.620497
205.0,761,7965.043576
140.0,700,7979.062714
860.0,1376,8006.543603
385.0,1537,8037.545943
295.0,942,8056.891798
280.0,1118,8079.640889
265.0,1197,8103.725345
310.0,1106,8126.210647
