#{"env_id": "DemonAttackNoFrameskip-v4", "gym_version": "0.9.4", "t_start": 1513094769.3426225}
r,l,t
140.0,635,19.355969
90.0,733,35.907734
70.0,985,58.010955
265.0,1432,83.387635
295.0,1828,124.666961
205.0,1669,162.997251
150.0,1133,189.179272
280.0,1145,215.561365
60.0,587,229.016418
265.0,1124,254.516671
190.0,1061,278.605691
100.0,765,296.140314
385.0,1420,328.770396
175.0,816,347.642091
120.0,577,360.863313
235.0,1184,388.019152
80.0,254,393.642305
80.0,460,404.195758
295.0,2097,452.015134
310.0,2354,506.547992
120.0,900,527.080771
90.0,553,539.868467
175.0,1181,567.55892
265.0,1078,592.629245
90.0,467,603.059891
100.0,480,614.087712
250.0,1203,641.809149
150.0,627,656.298519
190.0,1067,680.696477
150.0,695,696.450461
205.0,1005,719.420914
120.0,814,737.891291
140.0,798,756.22594
190.0,2343,810.254895
40.0,243,815.574269
70.0,730,832.544544
340.0,1780,874.033678
80.0,520,886.140242
120.0,613,900.227862
60.0,345,908.111592
220.0,1011,931.04379
235.0,1162,958.06045
150.0,678,973.512904
175.0,1104,998.750988
70.0,219,1003.621857
120.0,879,1023.603123
205.0,1239,1052.040037
50.0,320,1059.14577
140.0,692,1074.988653
90.0,515,1086.839723
190.0,803,1105.194213
90.0,618,1119.428769
110.0,758,1136.932995
60.0,295,1143.573916
150.0,597,1156.900857
140.0,709,1173.427488
100.0,901,1194.070857
325.0,2214,1244.82124
220.0,1343,1275.783477
280.0,1395,1307.598561
130.0,764,1325.146359
175.0,1054,1349.291736
70.0,443,1359.159123
160.0,965,1381.429428
140.0,912,1402.350421
110.0,1002,1425.264289
110.0,530,1437.372553
150.0,880,1457.947918
130.0,612,1471.840006
90.0,704,1488.014429
110.0,906,1508.716988
50.0,570,1521.577377
150.0,704,1537.578622
50.0,561,1550.145196
110.0,1050,1574.554021
355.0,1650,1612.840671
100.0,915,1633.512408
175.0,914,1654.367874
235.0,1138,1680.718259
310.0,1772,1721.72964
80.0,532,1733.955271
90.0,485,1744.973034
235.0,1101,1770.49176
340.0,1111,1795.750235
220.0,1195,1823.104283
235.0,822,1841.912162
235.0,1144,1868.285679
325.0,1030,1891.7757
110.0,593,1905.208111
130.0,740,1922.160978
140.0,1027,1945.55725
295.0,882,1965.465104
130.0,813,1983.972096
310.0,1214,2011.731151
325.0,1306,2041.75826
235.0,973,2063.964074
110.0,503,2075.322815
90.0,517,2087.019623
340.0,1712,2126.452482
60.0,577,2139.53272
80.0,609,2153.590841
110.0,893,2173.816551
130.0,923,2195.241845
40.0,196,2199.734416
160.0,990,2222.325999
250.0,1177,2249.167646
90.0,597,2262.826658
60.0,430,2272.500272
30.0,204,2277.033715
190.0,964,2298.917524
100.0,703,2315.260274
70.0,521,2327.075484
310.0,1802,2368.863594
580.0,1835,2411.263555
160.0,1194,2438.581677
235.0,834,2457.578342
130.0,550,2470.259747
130.0,775,2487.792458
340.0,1107,2513.218032
100.0,493,2524.796972
190.0,924,2545.702551
50.0,369,2554.204185
140.0,551,2566.792008
120.0,653,2581.347039
310.0,1178,2608.477549
130.0,754,2625.560113
385.0,1271,2654.733272
235.0,1099,2679.688794
280.0,1501,2714.145841
90.0,623,2728.196082
100.0,609,2742.1163
175.0,923,2763.328919
120.0,669,2778.607601
175.0,641,2793.141947
70.0,366,2801.501054
110.0,475,2812.172742
40.0,568,2824.985394
265.0,950,2846.998654
100.0,923,2868.253385
140.0,564,2881.280999
130.0,735,2898.303061
130.0,504,2909.799065
120.0,644,2924.170983
70.0,576,2937.218883
220.0,1090,2962.213038
160.0,1213,2989.934273
90.0,553,3002.571386
130.0,685,3018.039223
150.0,761,3035.48454
70.0,526,3047.405363
60.0,323,3055.014465
175.0,711,3071.475227
110.0,696,3087.403229
140.0,1687,3126.40223
220.0,822,3145.41145
140.0,885,3165.397763
280.0,1088,3190.253961
120.0,901,3211.108812
80.0,551,3223.252842
280.0,1177,3249.898746
40.0,393,3258.84468
70.0,316,3265.875992
220.0,1169,3292.320743
40.0,285,3298.537538
130.0,716,3314.787501
160.0,1240,3343.212417
100.0,577,3356.100095
295.0,1893,3399.126129
100.0,599,3412.458209
