#{"t_start": 1513095700.3999317, "gym_version": "0.9.2", "env_id": "PongNoFrameskip-v4"}
r,l,t
-21.0,898,15.204655
-21.0,763,25.164715
-21.0,850,36.013069
-20.0,1011,49.037328
-21.0,762,58.897066
-19.0,999,71.82621
-21.0,790,82.083639
-20.0,945,94.373045
-20.0,896,105.990974
-21.0,914,117.854517
-21.0,757,127.578799
-21.0,761,137.471817
-20.0,975,150.103978
-21.0,759,159.933702
-21.0,851,170.730083
-18.0,1085,184.784237
-21.0,931,196.889117
-21.0,758,206.597242
-21.0,881,218.070133
-20.0,831,228.673242
-20.0,1055,242.219437
-21.0,901,253.847528
-21.0,883,265.088688
-21.0,763,274.946222
-19.0,1005,287.953776
-20.0,840,299.029456
-19.0,1015,312.209186
-21.0,761,322.160213
-21.0,894,333.788152
-21.0,850,344.88087
-20.0,901,356.57576
-21.0,790,366.824447
-20.0,895,378.303991
-21.0,972,390.973216
-21.0,776,401.005518
-21.0,936,413.117681
-20.0,928,425.196625
-21.0,811,435.826107
-20.0,899,447.451796
-21.0,781,457.643224
-20.0,957,470.026292
-20.0,1041,483.426791
-19.0,943,495.859503
-19.0,1038,509.423762
-21.0,824,520.296854
-18.0,1034,533.651753
-21.0,761,543.566341
-20.0,838,554.44797
-21.0,822,565.182273
-21.0,851,576.160854
-20.0,1130,590.782963
-21.0,882,602.156628
-19.0,1126,616.666801
-20.0,853,627.814447
-20.0,948,640.200785
-21.0,762,649.945606
-19.0,979,662.706829
-21.0,822,673.332578
-21.0,762,683.132415
-21.0,909,695.059716
-21.0,900,706.911852
-20.0,981,719.739016
-20.0,835,730.706269
-20.0,1020,744.039487
-19.0,969,756.52774
-20.0,898,768.161922
-21.0,868,779.554022
-21.0,908,791.361591
-20.0,842,802.188776
-20.0,1036,815.477414
-21.0,859,826.571883
-20.0,923,838.490835
-21.0,840,849.189985
-21.0,777,859.190802
-21.0,819,869.967664
-19.0,1099,884.177062
-20.0,953,896.438804
-19.0,1098,910.698689
-21.0,841,921.705216
-20.0,835,932.737595
-21.0,816,943.143851
-21.0,882,954.64619
-18.0,1099,968.557047
-20.0,948,980.826021
-20.0,947,993.090938
-21.0,824,1003.688755
-21.0,907,1015.359507
-21.0,920,1027.20284
