#{"t_start": 1513095700.212253, "gym_version": "0.9.2", "env_id": "PongNoFrameskip-v4"}
r,l,t
-20.0,865,14.960618
-21.0,785,25.211882
-21.0,760,34.949069
-20.0,999,47.773854
-20.0,927,59.760985
-20.0,898,71.353709
-19.0,1003,84.383543
-21.0,885,95.918195
-21.0,846,106.883073
-21.0,884,118.367586
-21.0,758,128.056954
-21.0,791,138.381282
-21.0,761,148.27775
-21.0,760,158.064065
-20.0,1037,171.274328
-21.0,821,181.912633
-21.0,881,193.412657
-19.0,950,205.533072
-21.0,819,216.215838
-21.0,823,226.686435
-20.0,1015,239.817127
-20.0,832,250.492865
-21.0,945,262.65693
-21.0,883,273.959449
-21.0,823,284.606443
-21.0,758,294.54451
-18.0,1083,308.629413
-21.0,764,318.569095
-21.0,938,330.809963
-20.0,1018,344.138526
-21.0,818,354.698887
-20.0,840,365.619935
-21.0,820,376.138948
-20.0,836,387.061498
-21.0,776,397.091884
-20.0,842,408.085425
-21.0,819,418.57597
-20.0,912,430.56193
-21.0,762,440.46113
-19.0,993,453.368949
-21.0,883,464.84253
-21.0,764,474.689111
-21.0,821,485.308769
-21.0,856,496.548785
-21.0,822,507.36447
-21.0,815,518.004782
-20.0,867,529.21726
-20.0,838,540.127363
-21.0,788,550.383965
-21.0,960,562.895504
-20.0,892,574.485419
-20.0,1016,587.583346
-20.0,1050,601.151125
-21.0,908,612.803924
-20.0,838,623.777226
-21.0,762,633.759014
-20.0,839,644.48589
-21.0,764,654.463977
-21.0,760,664.308227
-21.0,763,674.121174
-21.0,776,684.201418
-19.0,1009,697.381915
-20.0,835,708.408078
-20.0,913,720.350447
-21.0,822,731.102358
-21.0,819,741.826879
-21.0,818,752.406903
-20.0,918,764.202273
-20.0,838,775.13504
-21.0,789,785.478966
-20.0,1021,798.709998
-20.0,838,809.388017
-20.0,974,822.037354
-21.0,818,832.557298
-20.0,925,844.397022
-21.0,973,856.886997
-21.0,823,867.693046
-21.0,962,880.122674
-21.0,819,890.79988
-21.0,819,901.226585
-21.0,869,912.581097
-20.0,835,923.495302
-21.0,782,933.827348
-20.0,981,946.426951
-20.0,943,958.547833
-18.0,1123,972.976495
-20.0,1191,988.307795
-21.0,786,998.415391
-18.0,1133,1013.032291
-19.0,1021,1026.18953
-21.0,806,1036.549372
-21.0,782,1046.630815
-21.0,944,1058.860998
-20.0,990,1071.570311
-21.0,944,1083.71392
-21.0,1000,1096.574094
-20.0,928,1108.605929
-21.0,938,1120.760571
-21.0,788,1130.867851
-20.0,980,1143.432264
-21.0,910,1155.080765
-20.0,1009,1168.05349
-21.0,928,1180.183104
-20.0,898,1191.814143
-21.0,844,1202.745744
-21.0,822,1213.517787
-20.0,924,1225.749496
-20.0,1049,1239.298604
-21.0,987,1252.031717
-21.0,1017,1265.512087
-18.0,1074,1279.507732
-20.0,869,1290.641091
-21.0,821,1301.393563
-21.0,788,1311.503213
-20.0,868,1322.77683
-19.0,931,1334.988754
-20.0,944,1347.257483
-21.0,789,1357.649382
-21.0,890,1369.168553
-21.0,849,1380.235587
-19.0,979,1392.881255
-21.0,815,1403.38934
-21.0,1058,1417.380145
-21.0,781,1427.494523
-21.0,943,1439.623424
-21.0,825,1450.273087
-19.0,1139,1465.00697
-21.0,1030,1478.251101
-20.0,977,1490.895319
-21.0,818,1501.383476
-20.0,831,1512.258574
-20.0,898,1524.047481
-20.0,842,1534.882242
-17.0,1271,1551.428103
-17.0,1128,1565.975769
-21.0,820,1576.627432
-21.0,879,1588.220422
-19.0,1053,1601.868019
-21.0,786,1612.034173
-20.0,896,1623.722144
-19.0,1186,1639.239376
-21.0,761,1648.995683
-21.0,939,1661.149097
-19.0,935,1673.216431
-18.0,1030,1686.466267
-21.0,1119,1700.712397
-21.0,974,1713.335088
-21.0,838,1724.019409
-20.0,981,1736.834941
-21.0,822,1747.479831
-21.0,853,1758.466961
-21.0,902,1770.272388
-21.0,872,1781.494873
-20.0,894,1793.091474
-21.0,839,1803.937647
-20.0,1084,1818.051484
-19.0,1010,1831.156055
-20.0,988,1843.919365
-21.0,903,1855.683769
-21.0,837,1866.670271
-20.0,831,1877.504252
-21.0,845,1888.509606
-20.0,979,1901.103171
-20.0,836,1912.057726
-21.0,884,1923.437759
-21.0,818,1934.037906
-21.0,866,1945.169578
-20.0,1014,1958.154451
-21.0,944,1970.281034
-21.0,853,1981.410836
-19.0,1025,1994.907583
-21.0,758,2004.849478
-19.0,933,2017.039319
-20.0,838,2027.932047
-20.0,899,2039.511506
-20.0,863,2050.516188
-21.0,865,2061.678663
-21.0,814,2072.243931
-21.0,879,2083.638592
-20.0,841,2094.568421
-19.0,926,2106.628207
-20.0,958,2119.082669
-21.0,992,2131.88615
-20.0,841,2142.851552
-21.0,783,2153.21302
-21.0,779,2163.205744
-20.0,980,2175.863718
-21.0,878,2187.241104
-20.0,836,2198.116815
-20.0,956,2210.304288
-20.0,894,2221.743935
-17.0,1183,2237.015582
-20.0,1020,2250.245058
-21.0,807,2260.747656
-18.0,1070,2274.569996
-21.0,911,2286.455131
-21.0,962,2298.926096
-21.0,840,2309.848654
-19.0,1036,2323.191319
-20.0,929,2335.230451
-19.0,1112,2349.866291
-20.0,916,2361.739506
-20.0,953,2374.027849
-21.0,898,2385.486279
-19.0,930,2397.506271
-19.0,1053,2411.207807
-20.0,924,2423.325171
-21.0,859,2434.47341
-20.0,887,2445.957144
-21.0,824,2456.532472
-21.0,1057,2470.334729
-21.0,871,2481.616043
-20.0,1002,2494.578961
-21.0,884,2506.149327
-20.0,867,2517.355587
-21.0,879,2528.769099
-21.0,947,2541.056108
-20.0,900,2552.661871
-18.0,1118,2567.022448
-19.0,956,2579.471189
-21.0,777,2589.385447
-21.0,998,2602.138529
-21.0,807,2612.456699
-21.0,851,2623.605031
-21.0,825,2634.217343
-21.0,788,2644.35055
-20.0,914,2656.105755
-21.0,882,2667.510282
-20.0,958,2679.790669
-20.0,887,2691.408098
-21.0,887,2702.847568
-21.0,881,2714.164966
-21.0,878,2725.491281
-20.0,864,2736.640647
-20.0,913,2748.358856
-20.0,868,2759.662909
-20.0,919,2771.550904
-19.0,951,2783.724085
-19.0,915,2795.590564
-21.0,968,2808.245384
-21.0,764,2818.145919
-20.0,960,2830.7002
-20.0,872,2842.011526
-21.0,823,2852.61608
-21.0,827,2863.222704
-19.0,1036,2876.595289
-20.0,841,2887.456928
-21.0,823,2898.193847
-18.0,1116,2912.648855
-21.0,867,2923.817952
-21.0,900,2935.531219
-20.0,987,2948.353837
-21.0,903,2960.044327
-19.0,1110,2974.304419
-21.0,777,2984.38866
-21.0,821,2994.851988
-21.0,809,3005.302328
-20.0,1158,3020.514847
-19.0,958,3032.937554
-19.0,1126,3047.449696
-20.0,958,3059.6573
-21.0,999,3072.561034
-20.0,1107,3086.984101
-20.0,1259,3103.054166
-21.0,824,3113.713861
-21.0,882,3125.082492
-21.0,815,3135.640546
-21.0,955,3148.082416
-21.0,846,3158.99798
-20.0,1040,3172.630178
-21.0,1042,3186.14092
-19.0,1036,3199.662742
-21.0,969,3212.172985
-20.0,1020,3225.415748
-20.0,885,3236.793764
-20.0,1067,3250.661104
-20.0,930,3262.755628
-20.0,841,3273.654044
-19.0,1225,3289.61172
-19.0,928,3301.570931
-20.0,1083,3315.439917
-20.0,1091,3329.590842
-18.0,1179,3344.978842
-21.0,855,3355.934276
-18.0,1132,3370.493269
-21.0,1049,3383.925261
-20.0,934,3396.067455
-21.0,880,3407.467887
-21.0,938,3419.598943
-21.0,1015,3432.669298
-21.0,819,3443.264247
-19.0,1071,3457.023259
-20.0,1098,3471.291511
-21.0,1059,3485.041898
-19.0,944,3497.293957
-21.0,1066,3511.126254
-20.0,901,3522.623569
-19.0,1129,3537.245371
-20.0,919,3549.077687
-19.0,1134,3564.021276
-20.0,934,3576.096839
-18.0,1128,3590.733704
-21.0,917,3602.590182
-20.0,1116,3616.975883
-20.0,1046,3630.425014
-20.0,1007,3643.465674
-19.0,1203,3659.012968
-20.0,952,3671.557007
-18.0,1201,3687.222181
-20.0,1015,3700.478419
-20.0,1066,3714.334347
-19.0,1230,3730.180934
-18.0,1248,3746.577262
-19.0,1054,3760.247967
-21.0,958,3772.826515
-18.0,1026,3786.190968
-21.0,821,3796.716447
-19.0,1091,3810.88464
-19.0,960,3823.307383
-18.0,1234,3839.205767
-20.0,882,3850.688931
-19.0,1096,3864.935865
-18.0,1029,3878.167288
