#{"t_start": 1513095700.232816, "gym_version": "0.9.2", "env_id": "PongNoFrameskip-v4"}
r,l,t
-19.0,1103,18.103122
-20.0,944,30.337668
-21.0,823,40.84811
-20.0,888,52.276777
-21.0,786,62.401195
-21.0,843,73.29712
-21.0,781,83.467166
-20.0,959,95.968184
-21.0,1050,109.545621
-20.0,861,120.869049
-21.0,757,130.417702
-21.0,777,140.550122
-21.0,762,150.439155
-20.0,841,161.301745
-19.0,976,173.720268
-20.0,1019,187.018922
-19.0,977,199.606987
-21.0,758,209.326535
-21.0,780,219.461655
-21.0,839,230.200128
-18.0,1042,243.603938
-19.0,935,255.715586
-21.0,806,265.933369
-21.0,759,275.74475
-19.0,942,287.892999
-20.0,929,300.130927
-20.0,901,311.824633
-21.0,843,322.853241
-19.0,1088,337.040091
-21.0,821,347.77677
-21.0,839,358.652795
-21.0,850,369.633227
-21.0,837,380.295131
-17.0,1160,395.463374
-21.0,843,406.434255
-21.0,823,416.998815
-20.0,948,429.439902
-20.0,859,440.6324
-21.0,791,450.893748
-21.0,989,463.713839
-21.0,875,475.025645
-16.0,1431,493.731071
-19.0,1008,506.941353
-21.0,1002,520.07497
-20.0,919,531.958435
-21.0,816,542.542782
-20.0,1032,555.99995
-21.0,816,566.630555
-19.0,928,578.605309
-19.0,1097,592.714127
-21.0,781,602.9053
-20.0,918,614.628832
-21.0,996,627.694975
-20.0,926,639.770771
-21.0,825,650.338011
-20.0,915,662.286909
-21.0,758,672.074665
-21.0,787,682.211488
-21.0,760,692.236589
-21.0,788,702.431271
-21.0,896,714.368743
-21.0,901,726.131519
-21.0,825,736.88173
-20.0,836,747.766858
-21.0,868,758.947709
-21.0,823,769.617819
-20.0,842,780.676406
-21.0,786,790.857052
-21.0,819,801.408791
-21.0,780,811.467863
-21.0,789,821.590626
-20.0,978,834.236745
-21.0,848,845.079898
-21.0,857,856.066297
-21.0,846,867.129016
-20.0,930,879.153495
-21.0,762,889.107212
-21.0,817,899.537573
-20.0,929,911.626034
-20.0,837,922.610158
-21.0,835,933.597967
-21.0,921,945.385228
-21.0,785,955.577774
-21.0,882,966.840499
-21.0,878,978.123347
-16.0,1204,993.67104
-21.0,907,1005.378252
-18.0,1063,1019.000912
-20.0,919,1030.784816
-20.0,990,1043.643103
-21.0,789,1053.786627
-20.0,1064,1067.546355
-19.0,1050,1081.008755
-21.0,881,1092.373027
-21.0,947,1104.590086
-19.0,1101,1118.844295
-21.0,1020,1131.98179
-20.0,979,1144.512051
-21.0,927,1156.386543
-21.0,820,1166.959417
-21.0,1030,1180.388691
-20.0,1047,1193.937633
-21.0,761,1203.75555
-19.0,970,1216.550788
-19.0,1053,1230.472333
-20.0,884,1241.753247
-20.0,1005,1254.758409
-20.0,927,1267.035767
-21.0,792,1277.464875
-20.0,902,1288.941551
-21.0,864,1300.253596
-21.0,824,1310.871086
-19.0,980,1323.621459
-21.0,962,1336.186758
-20.0,1079,1350.315882
-20.0,929,1362.384365
-21.0,881,1373.873352
-21.0,915,1385.737159
-21.0,948,1397.981126
-21.0,912,1409.929061
-18.0,1084,1424.093036
-20.0,876,1435.367322
-21.0,817,1445.939351
-20.0,957,1458.217036
-20.0,1021,1471.441674
-20.0,1024,1484.730897
-21.0,846,1495.487431
-21.0,894,1507.123447
-21.0,824,1518.050698
-21.0,854,1529.079336
-20.0,1010,1542.048461
-21.0,845,1553.135762
-21.0,842,1563.945894
-21.0,941,1576.159117
-19.0,1014,1589.547107
-20.0,1205,1605.130905
-21.0,786,1615.30564
-21.0,875,1626.700912
-20.0,866,1638.116827
-20.0,986,1650.773796
-20.0,980,1663.451741
-20.0,895,1675.026357
-20.0,1008,1687.911127
-21.0,841,1698.671574
-20.0,902,1710.29012
-21.0,820,1720.766017
-19.0,945,1733.146577
-21.0,941,1745.272434
-21.0,792,1755.373177
-21.0,884,1767.040854
-21.0,1098,1781.220733
-21.0,786,1791.34308
-20.0,837,1802.106783
-20.0,883,1813.645975
-21.0,785,1823.925473
-21.0,901,1835.514554
-21.0,787,1845.753122
-21.0,911,1857.609094
-20.0,911,1869.554559
-20.0,924,1881.581799
-21.0,881,1892.995494
-21.0,941,1905.259803
-20.0,894,1916.875994
-21.0,806,1927.297482
-21.0,940,1939.387886
-20.0,863,1950.430379
-20.0,917,1962.179057
-21.0,849,1973.238362
-21.0,790,1983.469985
-21.0,813,1994.196849
-21.0,822,2004.968786
-21.0,851,2016.024644
-19.0,913,2027.950685
-20.0,953,2040.27065
-21.0,930,2052.165552
-20.0,993,2064.936485
-20.0,1062,2078.721378
-20.0,837,2089.548595
-20.0,864,2100.889324
-20.0,837,2111.717403
-21.0,821,2122.427812
-20.0,976,2135.016355
-21.0,998,2148.005388
-20.0,1078,2162.112831
-19.0,961,2174.524771
-21.0,909,2186.241638
-21.0,1002,2199.285951
-16.0,1151,2214.006775
-21.0,787,2223.996653
-21.0,824,2234.712633
-21.0,903,2246.287501
-17.0,1186,2261.826798
-20.0,831,2272.566098
-21.0,1058,2286.303243
-20.0,962,2298.774656
-20.0,877,2310.170089
-21.0,812,2320.715322
-21.0,839,2331.440638
-19.0,991,2344.497945
-21.0,777,2354.662704
-17.0,1131,2369.273782
-21.0,909,2380.873421
-21.0,1001,2393.723316
-20.0,880,2405.178283
-21.0,942,2417.553031
-21.0,825,2428.16572
-20.0,892,2439.839514
-21.0,819,2450.396222
-20.0,870,2461.641286
-21.0,875,2473.016795
-21.0,788,2483.281385
-20.0,911,2495.059731
-18.0,1083,2509.171001
-21.0,926,2521.138443
-20.0,931,2533.26383
-20.0,980,2545.957006
-19.0,1025,2559.164573
-17.0,1140,2573.913342
-20.0,1005,2586.785861
-21.0,780,2596.640644
-21.0,972,2609.121689
-21.0,785,2619.28935
-20.0,945,2631.636588
-19.0,914,2643.395958
-18.0,1092,2657.537385
-20.0,919,2669.365849
-18.0,1076,2683.236941
-19.0,1055,2696.900012
-21.0,943,2709.033471
-20.0,1008,2722.031822
-21.0,836,2732.788285
-19.0,1144,2747.541158
-20.0,981,2760.3507
-20.0,922,2772.236762
-18.0,1211,2787.821187
-21.0,1000,2800.870801
-20.0,1053,2814.531394
-21.0,803,2824.967598
-19.0,1059,2838.798761
-20.0,985,2851.458001
-20.0,839,2862.246465
-19.0,966,2874.68562
-21.0,925,2886.689434
-21.0,915,2898.602475
-20.0,989,2911.415122
-19.0,962,2923.816543
-20.0,1080,2937.944468
-21.0,839,2948.771488
-20.0,898,2960.397443
-20.0,1093,2974.416055
-21.0,818,2985.02524
-19.0,1048,2998.487926
-21.0,943,3010.669614
-20.0,870,3022.142538
-21.0,817,3032.694411
-21.0,806,3043.106517
-21.0,870,3054.220694
-19.0,995,3066.885162
-20.0,929,3078.982494
-21.0,835,3089.775261
-21.0,822,3100.283044
-21.0,780,3110.40039
-21.0,904,3122.066551
-20.0,917,3133.912719
-21.0,925,3145.987524
-19.0,992,3158.80207
-21.0,879,3170.245548
-20.0,923,3182.371901
-21.0,1021,3195.59138
-20.0,946,3207.900463
-20.0,953,3220.21582
-20.0,858,3231.278312
-21.0,966,3243.831587
-20.0,861,3254.901506
-21.0,866,3266.157732
-21.0,847,3277.175682
-18.0,1229,3293.16125
-19.0,1069,3306.935439
-19.0,1039,3320.339896
-21.0,865,3331.444414
-21.0,875,3342.91584
-19.0,1289,3359.58884
-21.0,778,3369.537047
-20.0,1097,3383.580594
-20.0,888,3395.125149
-20.0,868,3406.365307
-19.0,1009,3419.392387
-21.0,1052,3432.934234
-20.0,983,3445.720907
-20.0,838,3456.38111
-19.0,1030,3469.81335
-19.0,1041,3483.271789
-20.0,835,3494.08358
-20.0,919,3505.997411
-21.0,913,3517.82132
-20.0,884,3529.26278
-20.0,1098,3543.396594
-18.0,1214,3559.213889
-20.0,894,3570.852013
-21.0,918,3582.779213
-20.0,973,3595.327353
-19.0,978,3608.082479
-18.0,1107,3622.176349
-19.0,964,3634.678715
-19.0,967,3647.165203
-19.0,1169,3662.351507
-21.0,895,3674.128292
-20.0,834,3684.990258
-21.0,897,3696.624918
-19.0,926,3708.728561
-19.0,1088,3722.710378
-20.0,1008,3735.973675
-21.0,885,3747.499765
-20.0,865,3758.706582
-20.0,971,3771.447716
-20.0,1188,3786.952149
-20.0,901,3798.474521
-21.0,885,3809.992867
-20.0,974,3822.590804
-19.0,977,3835.279352
-20.0,1079,3849.143021
-20.0,836,3860.109497
-20.0,1017,3873.169725
-20.0,956,3885.611316
-20.0,1021,3898.737889
-19.0,992,3911.680243
-21.0,815,3922.415085
-19.0,1143,3937.102262
-19.0,1034,3950.554083
-21.0,810,3961.025384
-21.0,868,3972.385007
-18.0,1130,3986.847239
-20.0,1129,4001.226798
-21.0,1000,4013.981309
-21.0,938,4026.233152
-21.0,941,4038.554759
-20.0,954,4050.810746
-19.0,1073,4064.69638
-20.0,962,4077.021418
-21.0,880,4088.416919
-19.0,936,4100.646976
-21.0,908,4112.413495
-20.0,1089,4126.458039
-20.0,1081,4140.50174
-21.0,924,4152.432102
-18.0,1179,4167.900257
-20.0,955,4180.390079
-20.0,1063,4194.379156
-21.0,1051,4207.99229
-19.0,1082,4221.85376
-20.0,944,4234.199373
-20.0,932,4246.274427
-18.0,1214,4262.202003
-20.0,927,4274.089885
-20.0,1045,4287.692662
-19.0,1159,4302.721062
-21.0,973,4315.29473
-19.0,1016,4328.37797
-20.0,957,4340.722603
-21.0,1054,4354.442572
-21.0,885,4365.950705
-20.0,1130,4380.547028
-19.0,1114,4394.899145
-19.0,1045,4408.478102
-19.0,929,4420.514253
-20.0,918,4432.443021
-21.0,883,4443.848153
-20.0,899,4455.32787
-20.0,910,4467.274778
-19.0,920,4479.315777
-19.0,1159,4494.238536
-20.0,930,4506.327431
-20.0,1178,4521.54638
-20.0,1053,4535.375834
-18.0,1343,4552.54419
-19.0,1086,4566.673418
-19.0,1219,4582.788085
-21.0,894,4594.528464
-19.0,1154,4609.368216
-19.0,932,4621.354898
-21.0,1148,4636.091362
-19.0,1097,4650.249301
-20.0,830,4661.162666
-20.0,1046,4674.881939
-21.0,926,4686.814057
-20.0,1052,4700.546818
-20.0,983,4713.329823
-21.0,957,4725.826492
-18.0,1205,4741.387406
-18.0,1105,4755.847396
-20.0,1014,4768.924328
-19.0,1093,4782.84145
-21.0,995,4795.783981
-20.0,1043,4809.358006
-17.0,1380,4827.21093
-19.0,1159,4842.245524
-19.0,1160,4857.343759
-20.0,1142,4872.211175
