#{"t_start": 1513095699.9634235, "gym_version": "0.9.2", "env_id": "PongNoFrameskip-v4"}
r,l,t
-21.0,1064,17.851756
-21.0,761,27.738889
-21.0,763,37.452839
-20.0,840,48.267153
-18.0,1139,62.970746
-20.0,1006,76.088139
-21.0,839,86.878644
-20.0,865,98.209872
-20.0,903,109.88564
-21.0,886,121.503258
-20.0,1011,134.391737
-21.0,803,144.872254
-21.0,788,155.048497
-20.0,867,166.137632
-21.0,764,175.85676
-21.0,840,186.852394
-21.0,824,197.539437
-21.0,763,207.310794
-21.0,847,218.317779
-21.0,899,229.805068
-20.0,936,241.84421
-20.0,981,254.48562
-20.0,1019,267.513913
-21.0,879,278.814446
-21.0,757,288.652169
-18.0,1160,303.876414
-21.0,824,314.574499
-21.0,882,326.082308
-21.0,759,335.955103
-20.0,861,347.21003
-20.0,916,359.142934
-21.0,810,369.590245
-20.0,1079,383.414439
-20.0,840,394.383449
-21.0,965,406.99668
-21.0,759,416.6991
-21.0,804,427.229558
-20.0,835,438.163942
-21.0,819,448.73723
-21.0,846,459.768098
-21.0,851,470.803332
-19.0,1084,484.766105
-19.0,1004,497.997339
-21.0,761,507.968957
-17.0,1127,522.734977
-21.0,849,533.675216
-20.0,956,546.159391
-21.0,760,555.970667
-20.0,1159,571.160158
-21.0,941,583.241182
-21.0,901,594.816011
-21.0,912,606.622196
-21.0,822,617.229738
-21.0,914,629.247886
-18.0,1207,644.825248
-21.0,899,656.533449
-21.0,764,666.398321
-21.0,792,676.641305
-21.0,785,686.890031
-21.0,853,697.982725
-20.0,841,709.116789
-19.0,1176,724.532183
-20.0,841,735.512533
-20.0,988,748.340944
-20.0,838,759.139539
-21.0,779,769.215256
-20.0,914,781.252014
-20.0,914,793.110966
-20.0,1012,806.101923
-21.0,759,815.828897
-20.0,865,827.007298
-21.0,846,837.903256
-18.0,1032,851.131164
-21.0,819,861.665273
-21.0,843,872.717703
-21.0,818,883.345935
-19.0,997,896.186456
-21.0,897,907.852043
-21.0,777,917.891065
-20.0,830,928.793604
-21.0,886,940.314105
-20.0,924,952.299643
-20.0,901,963.808921
-20.0,983,976.440861
-21.0,808,986.846657
-21.0,940,998.939205
-19.0,918,1010.831836
-20.0,975,1023.333359
-21.0,757,1033.088724
-18.0,1129,1047.630456
-20.0,1014,1060.750252
-19.0,933,1072.697477
-20.0,1046,1086.217161
-21.0,962,1098.565194
-20.0,1004,1111.582975
-21.0,837,1122.423338
-20.0,855,1133.438322
-21.0,896,1144.887675
-20.0,1007,1157.781918
-20.0,955,1170.150042
-21.0,1103,1184.445126
-21.0,883,1195.849097
-20.0,977,1208.546014
-20.0,919,1220.744966
-20.0,832,1231.722232
-20.0,894,1243.133014
-21.0,958,1255.553542
-21.0,878,1267.158975
-20.0,836,1278.162207
-20.0,834,1288.750533
-21.0,758,1298.652898
-21.0,760,1308.50655
-19.0,930,1320.459822
-21.0,857,1331.72319
-20.0,906,1343.522242
-18.0,1040,1357.217202
-20.0,916,1369.056183
-19.0,1030,1382.529706
-21.0,940,1394.632329
-20.0,936,1406.787794
-20.0,854,1418.017516
-20.0,1045,1431.591794
-21.0,883,1442.978189
-21.0,777,1453.052284
-21.0,839,1463.818672
-20.0,861,1474.904246
-20.0,1054,1488.517855
-21.0,885,1499.897791
-20.0,1018,1513.161596
-21.0,878,1524.72448
-21.0,781,1534.744945
-21.0,849,1545.75902
-21.0,896,1557.394183
-21.0,764,1567.229388
-20.0,893,1578.873378
-21.0,896,1590.630053
-20.0,971,1603.184107
-19.0,1063,1617.043918
-21.0,845,1628.049183
-20.0,961,1640.596168
-21.0,790,1650.734866
-21.0,847,1661.737732
-21.0,932,1673.763902
-21.0,787,1683.750029
-20.0,892,1695.252207
-19.0,996,1707.988422
-21.0,758,1717.753629
-19.0,931,1729.870196
-21.0,788,1739.971727
-20.0,898,1751.60381
-21.0,789,1761.960481
-21.0,943,1774.192723
-21.0,886,1785.51919
-19.0,982,1798.266964
-21.0,819,1808.856303
-21.0,901,1820.602232
-21.0,866,1831.915029
-19.0,983,1844.610198
-20.0,877,1856.015958
-21.0,851,1867.192284
-21.0,822,1877.922328
-20.0,833,1888.742448
-20.0,951,1900.951819
-21.0,817,1911.660934
-21.0,880,1923.028603
-20.0,879,1934.427099
-21.0,818,1944.898093
-20.0,842,1955.648968
-21.0,837,1966.407521
-21.0,880,1977.860297
-21.0,996,1990.887344
-19.0,1160,2006.222402
-21.0,837,2017.086452
-18.0,1070,2030.962452
-21.0,1028,2044.254182
-20.0,867,2055.390959
-20.0,901,2067.00474
-21.0,775,2077.064803
-21.0,906,2088.776761
-20.0,878,2100.280084
-20.0,864,2111.440601
-21.0,780,2121.623249
-20.0,831,2132.267132
-21.0,939,2144.490782
-20.0,913,2156.576003
-21.0,943,2168.662405
-21.0,786,2178.799577
-20.0,841,2189.69912
-20.0,886,2201.206642
-19.0,956,2213.439049
-21.0,1001,2226.277016
-21.0,852,2237.237616
-21.0,842,2248.120947
-20.0,1048,2261.807405
-21.0,838,2272.654207
-20.0,1157,2287.684798
-20.0,945,2299.92969
-21.0,931,2312.07896
-20.0,843,2322.864087
-21.0,839,2333.708173
-21.0,884,2345.350457
-20.0,977,2358.014662
-20.0,925,2370.099023
-20.0,1042,2383.414813
-19.0,1035,2396.738908
-19.0,1058,2410.516071
-20.0,919,2422.54043
-21.0,851,2433.531006
-21.0,790,2443.774998
-20.0,842,2454.666175
-21.0,872,2465.963217
-18.0,1055,2479.743125
-20.0,831,2490.39467
-21.0,1107,2504.852805
-21.0,817,2515.414061
-20.0,1056,2529.170924
-21.0,841,2540.074112
-21.0,990,2552.836764
-20.0,1050,2566.337406
-21.0,782,2576.5503
-18.0,1133,2591.025306
-21.0,911,2602.672814
-21.0,867,2613.734123
-20.0,965,2626.44296
-20.0,841,2637.197768
-21.0,818,2647.72275
-20.0,897,2659.292239
-20.0,1020,2672.473922
-19.0,1222,2688.248081
-21.0,909,2699.990811
-20.0,1100,2714.19911
-20.0,940,2726.337054
-20.0,876,2737.637888
-21.0,851,2748.536608
