#{"t_start": 1513095700.3741322, "gym_version": "0.9.2", "env_id": "PongNoFrameskip-v4"}
r,l,t
-20.0,872,14.884806
-20.0,956,27.369934
-21.0,804,37.646504
-20.0,978,50.179289
-20.0,838,60.999727
-21.0,822,71.646271
-21.0,838,82.570565
-20.0,869,93.83209
-20.0,893,105.443999
-20.0,983,118.231035
-21.0,763,127.97113
-21.0,761,137.909793
-21.0,761,147.807343
-21.0,850,158.775176
-18.0,1102,172.783139
-21.0,881,184.219383
-21.0,884,195.739896
-21.0,761,205.44358
-21.0,910,217.318831
-19.0,992,229.985003
-21.0,871,241.184309
-20.0,976,253.769457
-20.0,868,264.845996
-21.0,869,276.065367
-21.0,973,288.648492
-21.0,786,298.984359
-21.0,823,309.732598
-21.0,760,319.557353
-21.0,968,332.220287
-21.0,858,343.404087
-20.0,914,355.201921
-21.0,913,367.125581
-21.0,930,379.05008
-20.0,927,391.165673
-21.0,823,401.80689
-20.0,885,413.244532
-20.0,1030,426.670188
-21.0,1000,439.78566
-21.0,821,450.365693
-21.0,939,462.595108
-21.0,916,474.424685
-18.0,1144,489.321764
-19.0,1028,502.792714
-21.0,884,514.396363
-21.0,838,525.269607
-21.0,759,535.120954
-20.0,961,547.638935
-21.0,880,559.134628
-21.0,882,570.621661
-21.0,819,581.084742
-21.0,913,592.845675
-21.0,787,603.10915
-19.0,935,615.105649
-19.0,1099,629.549572
-21.0,847,640.521169
-19.0,976,653.079589
-17.0,1225,668.995456
-21.0,762,678.842026
-20.0,924,690.92347
-20.0,893,702.523505
-21.0,836,713.621566
-20.0,901,725.412152
-21.0,817,736.091246
-21.0,840,747.023486
-21.0,779,757.02457
-21.0,880,768.415862
-21.0,822,779.195083
-21.0,778,789.329082
-20.0,857,800.375022
-20.0,893,811.898353
-20.0,1052,825.414453
-18.0,1072,839.277595
-20.0,948,851.373529
-21.0,820,861.996592
-21.0,850,873.021438
-19.0,1123,887.638432
-21.0,846,898.499178
-20.0,869,909.775657
-20.0,883,921.316152
-20.0,991,934.395827
-20.0,946,946.565137
-21.0,878,957.850756
-21.0,911,969.455783
-21.0,786,979.603397
-20.0,926,991.540819
-19.0,973,1004.109282
-19.0,1004,1017.041255
-19.0,1014,1030.013486
-19.0,1015,1043.218
-20.0,1046,1056.690345
-21.0,840,1067.539862
-21.0,907,1079.13687
-20.0,838,1089.962985
-20.0,1004,1102.895116
-21.0,937,1115.024777
-21.0,833,1125.827962
-20.0,1060,1139.306599
-20.0,985,1151.9712
-21.0,786,1162.052788
-19.0,916,1174.030184
-21.0,789,1184.190221
-21.0,759,1194.03043
-20.0,1216,1209.890539
-21.0,878,1221.462582
-21.0,945,1233.942007
-21.0,991,1246.592821
-20.0,925,1258.669568
-19.0,1011,1272.138413
-20.0,1072,1285.818423
-21.0,826,1296.493633
-21.0,764,1306.421507
-21.0,822,1317.001995
-20.0,927,1329.131195
-20.0,830,1340.003096
-20.0,891,1351.666442
-20.0,1101,1365.907598
-21.0,973,1378.70225
-21.0,850,1389.599088
-20.0,1106,1403.946665
-19.0,965,1416.704968
-20.0,984,1429.495291
