#{"t_start": 1513095700.1016235, "gym_version": "0.9.2", "env_id": "PongNoFrameskip-v4"}
r,l,t
-20.0,953,16.23558
-21.0,786,26.470072
-21.0,868,37.568394
-21.0,823,48.173575
-20.0,897,59.745256
-20.0,902,71.392088
-21.0,787,81.672231
-21.0,882,93.102214
-21.0,851,104.196289
-19.0,972,116.751077
-21.0,761,126.506093
-21.0,757,136.380005
-20.0,957,148.812159
-19.0,1074,162.628498
-20.0,867,173.660073
-21.0,850,184.706725
-19.0,969,197.312216
-21.0,759,207.019827
-21.0,763,216.952624
-20.0,832,227.571694
-20.0,834,238.382807
-20.0,1039,251.719664
-19.0,931,263.680366
-21.0,881,274.916615
-21.0,761,284.793521
-19.0,1016,298.07776
-21.0,866,309.378389
-21.0,758,319.188142
-20.0,1095,333.509789
-20.0,859,344.702788
-20.0,834,355.47578
-21.0,792,365.820562
-20.0,925,377.663716
-21.0,943,390.017731
-21.0,882,401.417347
-20.0,917,413.274852
-19.0,1036,426.754487
-21.0,847,437.873876
-21.0,907,449.624602
-21.0,789,459.883799
-21.0,825,470.553629
-19.0,1027,483.770458
-21.0,760,493.815007
-21.0,968,506.530333
-19.0,1014,519.807758
-20.0,1032,533.154276
-21.0,786,543.382859
-21.0,846,554.338015
-20.0,954,566.82889
-20.0,1222,582.607722
-20.0,1021,595.750571
-21.0,850,606.729277
-20.0,929,618.806353
-21.0,817,629.475237
-19.0,1226,645.312349
-20.0,1038,658.765538
-21.0,822,669.473683
-21.0,824,680.098108
-21.0,762,690.087239
-21.0,823,700.794235
-21.0,875,712.342196
-19.0,1020,725.71197
-21.0,873,737.10999
-21.0,819,747.769893
-20.0,924,759.690356
-21.0,819,770.327287
-21.0,779,780.524853
-21.0,786,790.695333
-20.0,957,803.065796
-21.0,914,814.715662
-19.0,983,827.501367
-19.0,1024,840.669414
-19.0,1004,853.514733
-20.0,924,865.568893
-21.0,820,876.17078
-19.0,1134,890.972011
-21.0,788,900.983521
-21.0,783,911.196787
-21.0,821,921.920584
-20.0,1033,935.521943
-21.0,776,945.440822
-19.0,962,957.861778
-20.0,906,969.411042
-20.0,898,980.974888
-19.0,1014,994.122904
-21.0,941,1006.300223
-19.0,1007,1019.188077
-20.0,956,1031.460371
-21.0,798,1041.814704
-20.0,955,1054.110311
-20.0,947,1066.403629
-20.0,946,1078.475938
-20.0,837,1089.283006
-21.0,758,1099.00531
-18.0,1137,1113.766019
-20.0,957,1126.160812
-21.0,791,1136.200727
-21.0,939,1148.242188
-21.0,876,1159.483571
-20.0,970,1172.111699
-21.0,914,1183.932296
-20.0,868,1195.1536
-20.0,985,1207.942163
-21.0,822,1218.888313
-21.0,878,1230.438323
-15.0,1381,1248.172629
-19.0,1253,1264.734224
-21.0,781,1274.950826
-20.0,870,1286.071461
-19.0,919,1297.962439
-21.0,762,1307.838327
-21.0,846,1318.743471
-21.0,937,1330.996054
-20.0,888,1342.609238
-21.0,762,1352.626523
-20.0,1093,1366.764476
-20.0,945,1379.180071
-19.0,1067,1392.941945
-21.0,818,1403.502993
-20.0,837,1414.577524
-20.0,970,1427.20254
-20.0,1009,1440.175138
-20.0,834,1450.978378
-20.0,1078,1464.868962
-20.0,1074,1478.706315
-20.0,981,1491.362695
-21.0,884,1502.76379
-20.0,930,1514.989641
-21.0,819,1525.679699
-20.0,1036,1539.03796
-21.0,807,1549.535877
-18.0,1192,1564.875087
-19.0,1041,1578.469618
-18.0,1088,1592.726211
-21.0,839,1603.599637
-19.0,1047,1617.229285
-20.0,832,1628.072349
-20.0,1032,1641.537925
-21.0,836,1652.266082
-20.0,935,1664.364676
-19.0,1010,1677.368179
-18.0,1079,1691.18247
-20.0,913,1702.837018
-20.0,987,1715.602263
-20.0,920,1727.507618
-20.0,917,1739.302971
-20.0,962,1751.777677
-21.0,867,1763.167585
-21.0,815,1773.742463
-20.0,961,1786.014605
-21.0,820,1796.655903
-21.0,821,1807.295585
-20.0,842,1818.313065
-20.0,992,1831.170687
-20.0,963,1843.627788
-21.0,826,1854.397076
-21.0,820,1865.111619
-20.0,935,1877.313234
-20.0,839,1888.222696
-20.0,1005,1901.188079
-21.0,824,1911.97764
-21.0,938,1924.050514
-21.0,1038,1937.468336
-20.0,956,1949.731218
-20.0,890,1961.166152
-19.0,977,1973.830922
-19.0,933,1986.000744
-21.0,821,1996.748664
-18.0,1221,2012.725581
-20.0,1002,2025.776048
-18.0,1093,2039.986195
-20.0,903,2051.506152
-21.0,807,2061.882705
-21.0,1018,2075.11705
-20.0,917,2086.964141
-20.0,872,2098.404766
-21.0,850,2109.425228
-21.0,853,2120.483217
-20.0,842,2131.352575
-21.0,874,2142.728715
-20.0,1045,2156.518382
-19.0,945,2168.630406
-20.0,1095,2182.894332
-20.0,873,2194.154717
-19.0,1176,2209.278281
-18.0,1221,2224.837625
-20.0,867,2236.063413
-20.0,1128,2250.715576
-21.0,786,2260.90782
-21.0,939,2273.073863
-19.0,1351,2290.728288
-20.0,918,2302.541871
-20.0,1009,2315.645101
-21.0,805,2325.951343
-21.0,1031,2339.40202
-20.0,1050,2353.172397
-17.0,1209,2368.869451
-21.0,1026,2381.966664
-21.0,924,2393.822889
-21.0,783,2403.972579
-19.0,994,2417.017719
-20.0,837,2427.812203
-20.0,903,2439.631342
-21.0,816,2450.147537
-21.0,786,2460.26835
-20.0,973,2472.970335
-21.0,939,2485.19777
-20.0,918,2497.074167
-21.0,835,2508.01203
-20.0,1113,2522.37665
-21.0,912,2534.266259
-20.0,914,2546.041363
-18.0,1171,2561.133032
-18.0,1115,2575.604121
-21.0,999,2588.389615
-21.0,814,2598.664217
-20.0,1182,2613.883925
-21.0,807,2624.513861
-20.0,883,2635.867384
-20.0,1006,2648.793127
-20.0,895,2660.354636
-20.0,989,2673.139396
-17.0,1186,2688.444631
-21.0,845,2699.346056
-20.0,1110,2713.649799
-20.0,1044,2727.178418
-20.0,1158,2742.103084
-21.0,823,2752.771769
-21.0,809,2763.227343
-20.0,977,2775.891101
-21.0,906,2787.456695
-21.0,878,2798.930089
-19.0,1026,2812.232413
-17.0,1166,2827.428927
-20.0,840,2838.423605
-19.0,1010,2851.354022
-20.0,953,2863.653457
-18.0,1144,2878.410136
-20.0,1034,2891.785179
-20.0,947,2904.061952
-21.0,970,2916.733578
-18.0,1105,2930.944875
-21.0,881,2942.525102
-19.0,1052,2956.173793
-21.0,1090,2970.090183
-21.0,938,2982.29229
-20.0,934,2994.23434
-21.0,822,3004.816617
-20.0,940,3017.164373
-21.0,822,3027.88448
-21.0,1016,3041.009156
