#{"gym_version": "0.9.4", "t_start": 1513094863.94769, "env_id": "PongNoFrameskip-v4"}
r,l,t
-21.0,897,22.734481
-21.0,882,43.246231
-21.0,871,63.400955
-21.0,927,84.886278
-20.0,1034,108.624533
-21.0,761,126.181782
-20.0,1170,153.102404
-21.0,787,170.975495
-20.0,835,190.36658
-18.0,1207,218.146012
-18.0,1149,244.709206
-21.0,1048,269.352718
-19.0,975,291.700984
-18.0,1156,318.345312
-21.0,762,335.935374
-20.0,981,358.451634
-21.0,824,377.642508
-21.0,758,395.378082
-21.0,758,412.660249
-21.0,825,431.612569
-20.0,1032,455.50747
-21.0,764,473.164443
-21.0,964,495.79493
-20.0,916,517.062021
-20.0,920,538.300217
-21.0,759,555.865649
-20.0,1006,579.347666
-21.0,926,600.827577
-20.0,839,620.171993
-19.0,1130,646.111356
-21.0,851,665.676961
-18.0,1137,691.679554
-21.0,777,709.510525
-20.0,992,732.273756
-21.0,761,750.068049
-20.0,902,771.05846
-21.0,852,790.897001
-21.0,787,809.321275
-19.0,1125,835.159049
-20.0,835,854.422203
-21.0,822,873.866958
-21.0,821,892.76918
-21.0,850,912.731954
-19.0,997,935.717395
-21.0,789,954.066529
-20.0,841,973.696546
-21.0,987,997.031676
-21.0,838,1016.526392
-19.0,977,1039.149975
-19.0,1068,1063.823698
-20.0,840,1083.353851
-21.0,762,1101.093095
-21.0,992,1123.971479
-20.0,921,1144.996463
-20.0,900,1165.786571
-19.0,1222,1193.859446
-19.0,934,1215.395177
-20.0,895,1236.157893
-20.0,834,1255.3396
-20.0,1053,1279.632044
-20.0,946,1301.831257
-21.0,938,1323.463543
-19.0,1034,1347.718541
-18.0,1069,1372.77504
-21.0,763,1390.328694
-21.0,761,1408.049886
-20.0,881,1428.321629
-21.0,757,1445.668736
-21.0,915,1466.450438
-21.0,792,1484.789639
-21.0,777,1502.821425
-21.0,809,1521.536988
-21.0,846,1540.924967
-20.0,841,1560.293019
-20.0,939,1582.155882
-21.0,762,1599.939532
-20.0,840,1619.228914
-19.0,930,1640.802876
-20.0,899,1661.571312
-20.0,832,1680.884664
-20.0,914,1701.718607
-20.0,955,1723.947665
-20.0,836,1743.641914
-21.0,778,1761.941971
-20.0,842,1781.447567
-21.0,815,1800.602054
-21.0,781,1818.693894
-20.0,837,1837.890586
-21.0,821,1856.828646
-21.0,820,1875.524171
-20.0,900,1896.285185
-21.0,885,1916.892192
-21.0,946,1939.277545
-21.0,899,1960.087407
-20.0,913,1980.83881
-19.0,934,2002.199817
-21.0,825,2021.156959
-20.0,1036,2045.700222
-19.0,951,2067.9712
-21.0,824,2087.522444
-19.0,937,2109.502583
-20.0,837,2128.878217
-21.0,822,2147.783197
-21.0,943,2169.247816
-20.0,923,2190.54936
-18.0,1127,2216.847035
-21.0,915,2238.309688
-21.0,782,2256.591283
-18.0,1109,2282.429904
-20.0,867,2302.545653
-20.0,842,2321.930446
-21.0,879,2342.482145
-20.0,916,2363.767455
-20.0,835,2383.038291
-21.0,986,2405.882455
-21.0,836,2425.41436
-21.0,941,2447.306812
-21.0,776,2465.060718
-21.0,779,2482.758259
-20.0,1065,2507.19264
-21.0,819,2526.244687
-20.0,892,2547.306077
-20.0,971,2569.459152
-21.0,820,2588.296581
-19.0,931,2609.523365
-21.0,851,2628.932788
-21.0,809,2647.316454
-21.0,847,2666.901553
-20.0,913,2688.13637
-21.0,820,2707.32315
-21.0,970,2729.982097
-21.0,778,2748.050618
-20.0,927,2769.53214
-21.0,971,2792.256724
-20.0,897,2813.267899
-21.0,877,2833.081881
-19.0,931,2854.909518
-20.0,937,2876.605888
-20.0,836,2896.046633
-21.0,868,2915.934505
-20.0,981,2938.535969
-18.0,1075,2963.772214
-21.0,822,2982.861056
-20.0,974,3005.303722
-20.0,982,3027.98054
-20.0,861,3048.153195
-21.0,849,3067.608333
-21.0,820,3086.542036
-21.0,821,3105.849252
-20.0,956,3127.979254
-21.0,904,3148.928424
-21.0,821,3167.60991
-21.0,806,3186.114298
-21.0,877,3206.212535
-21.0,821,3225.004995
-21.0,876,3245.069734
-21.0,821,3263.969768
-21.0,778,3281.87417
-21.0,998,3304.656617
-20.0,916,3325.72262
-21.0,821,3344.418119
-21.0,853,3363.875764
-21.0,879,3384.111613
-21.0,788,3402.050752
-21.0,760,3418.984885
-21.0,763,3436.521193
-20.0,840,3455.239284
-19.0,977,3477.20098
-21.0,760,3495.011334
-21.0,898,3515.794914
-20.0,915,3536.596332
-21.0,791,3554.53795
-21.0,886,3574.689867
-20.0,897,3595.194622
-20.0,898,3615.926067
-21.0,818,3634.041028
-21.0,788,3652.223476
-21.0,1088,3677.125031
-21.0,842,3696.237749
-21.0,823,3715.366249
-20.0,980,3737.973062
-21.0,846,3757.574583
-21.0,822,3776.104199
-21.0,1029,3799.766786
-21.0,905,3820.507236
-21.0,763,3838.051385
-20.0,986,3860.983346
-19.0,1076,3885.779621
-21.0,761,3902.957099
-20.0,987,3925.223337
-21.0,820,3943.912072
-19.0,932,3965.109828
-21.0,961,3987.689837
-21.0,761,4005.325553
-21.0,848,4024.407226
-19.0,995,4046.782771
-21.0,762,4064.371068
-21.0,761,4081.943417
-20.0,915,4102.957236
-21.0,850,4122.458168
-19.0,1058,4146.669567
-21.0,820,4165.539707
-20.0,830,4184.791154
-20.0,892,4205.380599
-20.0,1153,4232.083875
-21.0,940,4253.972078
-19.0,1057,4278.537658
-19.0,1017,4302.273215
-21.0,880,4322.488793
-20.0,954,4344.291125
-21.0,940,4366.130611
-20.0,1011,4389.917499
-20.0,884,4410.167093
-20.0,836,4429.980571
-21.0,823,4449.152042
-21.0,972,4472.079075
-20.0,876,4492.42052
-21.0,759,4509.904787
-20.0,962,4531.799371
-20.0,898,4552.587301
-21.0,980,4574.990712
-20.0,958,4596.934846
-20.0,895,4617.436508
-21.0,820,4636.419772
-21.0,792,4654.727801
-21.0,760,4672.394522
-21.0,763,4690.036077
-21.0,821,4709.0941
-19.0,1097,4734.9329
-21.0,760,4752.593747
-21.0,910,4773.599834
-21.0,820,4790.629037
-21.0,815,4807.383538
-20.0,917,4825.765849
-21.0,763,4841.133906
-21.0,836,4858.375942
-21.0,757,4874.099678
-19.0,1053,4895.506432
-20.0,893,4913.281053
-21.0,760,4928.613204
-21.0,761,4944.187208
-21.0,944,4962.987768
-21.0,1057,4984.612633
-21.0,758,4999.992443
-21.0,853,5017.384518
-21.0,943,5036.287363
-21.0,759,5051.621148
-21.0,913,5070.437752
-20.0,895,5088.205017
-21.0,790,5104.441111
