#{"gym_version": "0.9.4", "t_start": 1513094863.6112835, "env_id": "PongNoFrameskip-v4"}
r,l,t
-21.0,874,22.568635
-21.0,778,40.534341
-21.0,900,61.493398
-20.0,925,82.891327
-21.0,761,100.449943
-19.0,1024,123.856979
-21.0,1005,146.943269
-20.0,1010,170.123512
-21.0,943,192.000258
-20.0,943,213.724561
-21.0,821,232.48662
-20.0,896,253.452199
-18.0,989,276.479388
-21.0,1000,299.431371
-20.0,1084,324.483362
-21.0,906,345.42154
-18.0,1013,368.770955
-21.0,897,389.637164
-21.0,759,407.270397
-21.0,759,424.635893
-21.0,821,443.574076
-20.0,882,463.827212
-21.0,759,481.472354
-21.0,972,504.394485
-20.0,840,523.803001
-21.0,806,542.413739
-20.0,963,564.645654
-21.0,908,585.952937
-21.0,975,608.543755
-20.0,921,629.711944
-21.0,807,648.180229
-20.0,928,669.487488
-20.0,1011,692.644572
-20.0,861,712.392791
-20.0,926,733.657799
-21.0,761,751.420954
-21.0,958,773.677618
-21.0,758,791.409445
-20.0,922,812.953411
-20.0,881,833.137852
-20.0,952,855.169069
-21.0,780,873.53009
-20.0,1063,898.193515
-21.0,819,917.221192
-21.0,764,934.968322
-20.0,1017,958.675975
-21.0,822,977.864247
-20.0,927,999.627418
-21.0,854,1019.572603
-20.0,926,1040.992017
-19.0,1026,1064.71506
-20.0,968,1087.097347
-21.0,881,1107.706397
-20.0,837,1126.889164
-19.0,1115,1152.485374
-20.0,926,1173.957246
-21.0,948,1195.575651
-20.0,899,1216.337451
-19.0,931,1237.89062
-21.0,785,1255.984452
-21.0,942,1277.728413
-21.0,823,1297.042731
-21.0,848,1316.636456
-21.0,819,1335.682502
-21.0,825,1355.094696
-20.0,1039,1379.205097
-21.0,789,1397.494819
-21.0,787,1415.606521
-19.0,955,1437.76326
-19.0,1078,1462.247976
-21.0,878,1482.449827
-21.0,805,1501.266443
-21.0,961,1523.475756
-20.0,1068,1548.029155
-20.0,897,1568.750022
-20.0,1083,1594.104274
-20.0,949,1615.789139
-21.0,875,1636.173276
-21.0,847,1655.582115
-20.0,863,1675.654084
-20.0,899,1696.217225
-21.0,760,1713.862612
-21.0,819,1733.046291
-21.0,825,1752.579043
-21.0,851,1772.237562
-21.0,792,1790.734889
-21.0,849,1810.600266
-21.0,824,1829.682258
-21.0,824,1848.538786
-21.0,781,1866.358084
-21.0,821,1885.293491
-21.0,818,1904.196943
-21.0,820,1923.355592
-21.0,880,1944.146162
-21.0,819,1963.069079
-19.0,1099,1988.044525
-18.0,1045,2012.003375
-21.0,939,2034.151468
-21.0,822,2053.30508
-21.0,899,2074.30317
-21.0,822,2093.864318
-20.0,892,2114.568076
-21.0,881,2135.098907
-21.0,824,2154.052305
-20.0,1031,2177.571799
-20.0,896,2198.303663
-20.0,970,2221.102029
-21.0,836,2240.557673
-21.0,776,2258.590381
-20.0,835,2278.154073
-21.0,814,2296.863598
-21.0,818,2315.912957
-21.0,817,2334.764732
-20.0,1013,2358.578188
-21.0,904,2379.322179
-20.0,1041,2403.427379
-21.0,905,2424.694304
-20.0,1011,2448.145395
-20.0,979,2470.626237
-21.0,824,2489.248649
-21.0,881,2509.558757
-20.0,917,2530.994838
-21.0,914,2552.508027
-21.0,1153,2578.621291
-21.0,820,2597.494486
-21.0,776,2615.202381
-20.0,933,2636.528312
-20.0,981,2658.923734
-21.0,780,2677.225762
-20.0,898,2697.89248
-21.0,779,2716.351089
-20.0,991,2739.493777
-20.0,934,2761.053779
-20.0,836,2780.352136
-21.0,822,2799.638918
-20.0,1045,2823.758438
-21.0,975,2846.496588
-20.0,947,2868.349033
-21.0,968,2890.768272
-20.0,929,2912.250772
-20.0,897,2932.851373
-21.0,823,2951.949681
-21.0,903,2973.198415
-21.0,849,2992.922062
-21.0,896,3013.417873
-19.0,1098,3038.925193
-21.0,818,3057.931214
-21.0,820,3076.79736
-21.0,789,3094.96521
-20.0,840,3114.816185
-20.0,919,3135.941261
-21.0,820,3154.899873
-21.0,822,3173.825384
-21.0,786,3191.9375
-21.0,790,3209.898898
-20.0,917,3230.710189
-19.0,1089,3255.698691
-21.0,777,3273.747309
-19.0,980,3295.930461
-21.0,787,3314.385072
-21.0,940,3335.580964
-21.0,785,3353.465931
-21.0,820,3372.267775
-19.0,931,3393.621597
-21.0,762,3410.842247
-21.0,760,3428.00075
-21.0,851,3447.409015
-21.0,782,3464.937855
-18.0,1077,3489.566759
-21.0,793,3507.957176
-21.0,878,3527.863708
-19.0,1081,3552.656672
-21.0,781,3570.112593
-21.0,822,3589.046289
-20.0,1172,3616.068009
-19.0,1098,3640.615883
-20.0,978,3663.011665
-20.0,860,3682.752944
-19.0,958,3704.72311
-21.0,866,3724.738141
-20.0,1006,3748.063521
-19.0,1057,3772.279941
